formula,target,oxidation_states
F1Ir2N1O1,1.86,"({'F': -1.0, 'Ir': 3.0, 'N': -3.0, 'O': -2.0},)"
In2N2O1,1.38,"{'In': 3.0, 'N': -2.0, 'O': -2.0}"
In1Mg1N1O2,1.39,"{'In': 3.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0}"
Ba1N1O2Ti1,1.5,"{'Ba': 2.0, 'N': -2.0, 'O': -2.0, 'Ti': 4.0}"
F1Ge1La1N1O1,1.08,"{'F': -1.0, 'Ge': 3.0, 'La': 3.0, 'N': -3.0, 'O': -2.0}"
Au1N1O2Pd1,2.08,"{'Au': 5.0, 'N': -3.0, 'O': -2.0, 'Pd': 2.0}"
Ca1F1N1O1Re1,1.74,"{'Ca': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 4.0}"
Al1Mg1N3,2.31,"({'Al': 3.0, 'Mg': 2.0, 'N': -1.6666666666666667},)"
B1F1In1N1O1,1.81,"{'B': 3.0, 'F': -1.0, 'In': 3.0, 'N': -3.0, 'O': -2.0}"
Cu2N1O2,1.98,"{'Cu': 1.5, 'N': 1.0, 'O': -2.0}"
F1Ir2O2,1.7,[]
Cs1Mn1O2S1,2.13,"({'Cs': 1.0, 'Mn': 4.0, 'O': -2.0, 'S': -1.0},)"
Ge1O3Ti1,0.52,"{'Ge': 4.0, 'O': -2.0, 'Ti': 2.0}"
Ga1N1O2Rh1,1.34,"{'Ga': 3.0, 'N': -3.0, 'O': -2.0, 'Rh': 4.0}"
F1Mg1N1Nb1O1,1.24,"{'F': -1.0, 'Mg': 2.0, 'N': -3.0, 'Nb': 4.0, 'O': -2.0}"
F1Li1N1O1Pt1,1.98,"{'F': -1.0, 'Li': 1.0, 'N': -3.0, 'O': -2.0, 'Pt': 5.0}"
Ag1Bi1N2O1,1.96,"{'Ag': 3.0, 'Bi': 5.0, 'N': -3.0, 'O': -2.0}"
In1N2O1Zn1,1.91,"{'In': 2.0, 'N': -1.0, 'O': -2.0, 'Zn': 2.0}"
N3Sc1Y1,1.6,"{'N': -1.6666666666666667, 'Sc': 2.0, 'Y': 3.0}"
Cd1F1O2Pt1,1.5699999999999998,[]
Hg1N3Os1,2.47,"{'Hg': 2.0, 'N': -3.0, 'Os': 7.0}"
Cu1N1O2Zr1,1.05,"{'Cu': 3.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
Al1F1N1O1Pd1,1.71,"({'Al': 3.0, 'F': -1.0, 'N': -2.0, 'O': -2.0, 'Pd': 2.0},)"
F1O2Ti1Zr1,0.74,"{'F': -1.0, 'O': -2.0, 'Ti': 3.0, 'Zr': 2.0}"
O2S1Sc2,0.86,"{'O': -2.0, 'S': -2.0, 'Sc': 3.0}"
La1O2S1Ti1,0.85,"{'La': 3.0, 'O': -2.0, 'S': -2.0, 'Ti': 3.0}"
Hf1La1N1O2,0.66,"{'Hf': 4.0, 'La': 3.0, 'N': -3.0, 'O': -2.0}"
K1N2O1Pb1,2.59,"{'K': 1.0, 'N': -0.5, 'O': -2.0, 'Pb': 2.0}"
N1O2Os1Pd1,1.71,"{'N': -3.0, 'O': -2.0, 'Os': 5.0, 'Pd': 2.0}"
Ba1F1O2Pt1,1.6,[]
Mg1Na1O3,1.48,[]
Cd1F1Na1O2,1.5,[]
Be1F1N1O1V1,1.36,"{'Be': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'V': 4.0}"
Ba1O2S1W1,1.69,"{'Ba': 2.0, 'O': -2.0, 'S': -2.0, 'W': 4.0}"
Ga1N3Si1,1.5699999999999998,"{'Ga': 3.0, 'N': -2.3333333333333335, 'Si': 4.0}"
Fe1Na1O2S1,1.22,[]
F1Ir1O2Sb1,1.58,[]
Cu1F1O2Sr1,1.25,"({'Cu': 3.0, 'F': -1.0, 'O': -2.0, 'Sr': 2.0},)"
O2Pb1S1V1,0.74,"{'O': -2.0, 'Pb': 2.0, 'S': -2.0, 'V': 4.0}"
Al1N1O2Si1,1.52,"{'Al': 3.0, 'N': -3.0, 'O': -2.0, 'Si': 4.0}"
Cu1O3Zn1,1.61,[]
N2O1Os1Sc1,1.25,"{'N': -3.0, 'O': -2.0, 'Os': 5.0, 'Sc': 3.0}"
Ba1Hg1O3,1.41,[]
Ga1N3Pd1,1.6800000000000002,"{'Ga': 3.0, 'N': -1.6666666666666667, 'Pd': 2.0}"
In1N1O2Ta1,0.68,"{'In': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 4.0}"
Al1N3Ru1,1.33,"{'Al': 3.0, 'N': -3.0, 'Ru': 6.0}"
Cu1K1O3,2.12,[]
In1Ir1N2O1,1.58,"{'In': 3.0, 'Ir': 5.0, 'N': -3.0, 'O': -2.0}"
Au1O2S1W1,1.64,"{'Au': 1.0, 'O': -2.0, 'S': -2.0, 'W': 5.0}"
Hg1In1N2O1,1.94,"{'Hg': 2.0, 'In': 2.0, 'N': -1.0, 'O': -2.0}"
F1N1O1Sc1Ta1,1.44,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sc': 3.0, 'Ta': 3.0}"
Al1F1N1O1Ti1,1.06,"{'Al': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ti': 3.0}"
O2S1Ti1Zr1,0.8,"{'O': -2.0, 'S': -2.0, 'Ti': 4.0, 'Zr': 2.0}"
Au1Mo1N2O1,1.41,"{'Au': 2.0, 'Mo': 6.0, 'N': -3.0, 'O': -2.0}"
B1N3Re1,2.02,"{'B': 3.0, 'N': -3.0, 'Re': 6.0}"
Cd1Ga1N1O2,1.53,"({'Cd': 2.0, 'Ga': 3.0, 'N': -1.0, 'O': -2.0},)"
Co1F1O2Sn1,0.76,"{'Co': 1.0, 'F': -1.0, 'O': -2.0, 'Sn': 4.0}"
Ca1Cs1F1O2,1.4,[]
Ni1O3Re1,1.37,"{'Ni': 2.0, 'O': -2.0, 'Re': 4.0}"
Cr1O2Pd1S1,0.96,"{'Cr': 4.0, 'O': -2.0, 'Pd': 2.0, 'S': -2.0}"
F1Hg1N1O1Y1,1.52,"{'F': -1.0, 'Hg': 2.0, 'N': -2.0, 'O': -2.0, 'Y': 3.0}"
F1Mn1N1Ni1O1,1.2,"{'F': -1.0, 'Mn': 2.0, 'N': -3.0, 'Ni': 4.0, 'O': -2.0}"
In1N2O1Tl1,1.98,"{'In': 3.0, 'N': -1.0, 'O': -2.0, 'Tl': 1.0}"
F1La2O2,0.7,"({'F': -1.0, 'La': 2.5, 'O': -2.0},)"
B1F1K1O2,2.5500000000000003,[]
O3Ru1Si1,1.41,"({'O': -2.0, 'Ru': 2.0, 'Si': 4.0},)"
F1In1Mg1N1O1,1.29,"{'F': -1.0, 'In': 3.0, 'Mg': 2.0, 'N': -2.0, 'O': -2.0}"
O2S1Sb2,0.82,"{'O': -2.0, 'S': -2.0, 'Sb': 3.0}"
F1N1O1Sc1Si1,1.34,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sc': 2.0, 'Si': 4.0}"
Ag1N3Re1,2.05,"{'Ag': 2.0, 'N': -3.0, 'Re': 7.0}"
Be1F1O2Sc1,0.92,"({'Be': 2.0, 'F': -1.0, 'O': -2.0, 'Sc': 3.0},)"
Ca1F1O2Ta1,1.36,"({'Ca': 2.0, 'F': -1.0, 'O': -2.0, 'Ta': 3.0},)"
N2O1Ta1Ti1,0.47,"{'N': -3.0, 'O': -2.0, 'Ta': 4.0, 'Ti': 4.0}"
F1Li1O2Ti1,0.85,"({'F': -1.0, 'Li': 1.0, 'O': -2.0, 'Ti': 4.0},)"
N1Ni1O2Zr1,1.02,"{'N': -3.0, 'Ni': 3.0, 'O': -2.0, 'Zr': 4.0}"
Au1F1N1O1Pt1,1.75,"{'Au': 1.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pt': 5.0}"
F1In1O2Y1,0.77,"({'F': -1.0, 'In': 2.0, 'O': -2.0, 'Y': 3.0},)"
Mo1N3Tl1,1.98,"{'Mo': 6.0, 'N': -3.0, 'Tl': 3.0}"
F1La1O2Zr1,0.95,"{'F': -1.0, 'La': 3.0, 'O': -2.0, 'Zr': 2.0}"
Cu1N3Ta1,1.4300000000000002,"{'Cu': 2.0, 'N': -2.3333333333333335, 'Ta': 5.0}"
F1Na1Ni1O2,1.76,"({'F': -1.0, 'Na': 1.0, 'Ni': 4.0, 'O': -2.0},)"
F1N1O1Sb2,1.08,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sb': 3.0}"
N1O2Pb1Si1,1.43,"({'N': -2.0, 'O': -2.0, 'Pb': 2.0, 'Si': 4.0},)"
In1N2O1Ru1,1.82,"{'In': 3.0, 'N': -3.0, 'O': -2.0, 'Ru': 5.0}"
Co1F1O2Ru1,1.41,"{'Co': 2.0, 'F': -1.0, 'O': -2.0, 'Ru': 3.0}"
F1Mo1Nb1O2,1.04,"{'F': -1.0, 'Mo': 3.0, 'Nb': 2.0, 'O': -2.0}"
Cd1F1O2Sn1,0.65,"({'Cd': 2.0, 'F': -1.0, 'O': -2.0, 'Sn': 3.0},)"
La1N3Tl1,1.9,"{'La': 2.0, 'N': -1.0, 'Tl': 1.0}"
Nb1O2S1Tl1,0.97,"{'Nb': 5.0, 'O': -2.0, 'S': -2.0, 'Tl': 1.0}"
N2O1Os1Pb1,1.41,"{'N': -3.0, 'O': -2.0, 'Os': 6.0, 'Pb': 2.0}"
Ba1N2O1Ta1,1.95,"{'Ba': 2.0, 'N': -2.5, 'O': -2.0, 'Ta': 5.0}"
B2F1O2,2.06,[]
In2N3,1.98,"{'In': 2.5, 'N': -1.6666666666666667}"
Co1F1O2Si1,1.29,"({'Co': 1.0, 'F': -1.0, 'O': -2.0, 'Si': 4.0},)"
In1O3Os1,1.17,"{'In': 3.0, 'O': -2.0, 'Os': 3.0}"
F1Ge1O2Ti1,0.83,"{'F': -1.0, 'Ge': 2.0, 'O': -2.0, 'Ti': 3.0}"
Be1Hg1O3,2.21,[]
Be1N3Rh1,1.7000000000000002,"{'Be': 2.0, 'N': -1.6666666666666667, 'Rh': 3.0}"
F1N1O1Sn1Zn1,1.03,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sn': 4.0, 'Zn': 2.0}"
Mg1O2S1Sr1,1.17,[]
La1Mn1N2O1,1.39,"{'La': 3.0, 'Mn': 3.0, 'N': -2.0, 'O': -2.0}"
Ca2O3,1.0,[]
B2F1N1O1,2.0,"{'B': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0}"
Co1F1N1O1Te1,1.21,"{'Co': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
Cu1N3Sc1,1.89,"{'Cu': 2.0, 'N': -1.6666666666666667, 'Sc': 3.0}"
Li1N1O2Sb1,1.29,"{'Li': 1.0, 'N': -2.0, 'O': -2.0, 'Sb': 5.0}"
Cd1N3Sr1,2.85,"({'Cd': 2.0, 'N': -1.3333333333333333, 'Sr': 2.0},)"
F1Hf1N1O1Si1,1.33,"({'F': -1.0, 'Hf': 4.0, 'N': 3.0, 'O': -2.0, 'Si': -4.0},)"
F1Mn1O2Re1,1.21,"({'F': -1.0, 'Mn': 2.0, 'O': -2.0, 'Re': 3.0},)"
F1Ge1N1O1Ti1,0.86,"{'F': -1.0, 'Ge': 4.0, 'N': -3.0, 'O': -2.0, 'Ti': 2.0}"
Co1F1Ni1O2,1.1,"{'Co': 3.0, 'F': -1.0, 'Ni': 2.0, 'O': -2.0}"
Cr1F1N1O1Rb1,2.42,"{'Cr': 5.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rb': 1.0}"
Cu1F1La1N1O1,1.31,"{'Cu': 3.0, 'F': -1.0, 'La': 3.0, 'N': -3.0, 'O': -2.0}"
Ca2N1O2,1.36,[]
N3Te1V1,1.57,"{'N': -3.0, 'Te': 4.0, 'V': 5.0}"
Cr1Mo1O2S1,0.77,"{'Cr': 3.0, 'Mo': 3.0, 'O': -2.0, 'S': -2.0}"
F1O2Pb1Te1,1.08,[]
F1O2Sr1Te1,1.23,[]
Fe2O2S1,0.82,"{'Fe': 3.0, 'O': -2.0, 'S': -2.0}"
Cr1N1O2V1,0.4599999999999999,"{'Cr': 2.0, 'N': -3.0, 'O': -2.0, 'V': 5.0}"
La1O3Si1,1.0,"({'La': 2.0, 'O': -2.0, 'Si': 4.0},)"
Au1Ca1F1N1O1,1.96,"{'Au': 2.0, 'Ca': 2.0, 'F': -1.0, 'N': -1.0, 'O': -2.0}"
Ga1N2O1Ti1,1.0,"{'Ga': 3.0, 'N': -2.5, 'O': -2.0, 'Ti': 4.0}"
F1N1O1Os1Sr1,2.29,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Os': 4.0, 'Sr': 2.0}"
F1N1O1Sr2,1.74,"({'F': -1.0, 'N': -1.0, 'O': -2.0, 'Sr': 2.0},)"
Ge2N2O1,0.96,"{'Ge': 4.0, 'N': -3.0, 'O': -2.0}"
Al1B1F1O2,1.56,[]
K1N2O1W1,1.5100000000000002,"{'K': 1.0, 'N': -2.5, 'O': -2.0, 'W': 6.0}"
As1F1O2Sb1,1.08,"({'As': 2.0, 'F': -1.0, 'O': -2.0, 'Sb': 3.0},)"
Li1N3Rb1,3.73,"({'Li': 1.0, 'N': -0.6666666666666666, 'Rb': 1.0},)"
Al2N1O2,0.92,"({'Al': 3.0, 'N': -2.0, 'O': -2.0},)"
Hf1O3Ru1,1.21,"({'Hf': 4.0, 'O': -2.0, 'Ru': 2.0},)"
K1O2Os1S1,1.5699999999999998,"{'K': 1.0, 'O': -2.0, 'Os': 5.0, 'S': -2.0}"
As1N1O2Ru1,1.61,"{'As': 5.0, 'N': -3.0, 'O': -2.0, 'Ru': 2.0}"
Ca1Co1O3,1.11,"({'Ca': 2.0, 'Co': 4.0, 'O': -2.0},)"
F1O2Pd1W1,1.32,"({'F': -1.0, 'O': -2.0, 'Pd': 2.0, 'W': 3.0},)"
Bi1F1K1O2,0.94,[]
F1N1O1Pt1Re1,1.71,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pt': 2.0, 'Re': 4.0}"
B2N3,2.18,"{'B': 3.0, 'N': -2.0}"
Ca1F1Ir1O2,1.75,"({'Ca': 2.0, 'F': -1.0, 'Ir': 3.0, 'O': -2.0},)"
Hg1Li1N2O1,2.71,"{'Hg': 1.0, 'Li': 1.0, 'N': 0.0, 'O': -2.0}"
Hg1Mo1O3,1.06,"{'Hg': 2.0, 'Mo': 4.0, 'O': -2.0}"
Ni2O2S1,0.98,"{'Ni': 3.0, 'O': -2.0, 'S': -2.0}"
Ir1N3V1,1.7,"{'Ir': 4.0, 'N': -3.0, 'V': 5.0}"
Ga1N3Sr1,2.49,"{'Ga': 3.0, 'N': -1.6666666666666667, 'Sr': 2.0}"
Al1Co1O3,1.04,"({'Al': 3.0, 'Co': 3.0, 'O': -2.0},)"
Cu1N2Ni1O1,1.92,"{'Cu': 2.0, 'N': -1.0, 'Ni': 2.0, 'O': -2.0}"
Au1F1Ge1N1O1,1.45,"{'Au': 2.0, 'F': -1.0, 'Ge': 4.0, 'N': -3.0, 'O': -2.0}"
Cd1Mo1N3,1.3199999999999998,"{'Cd': 2.0, 'Mo': 6.0, 'N': -2.6666666666666665}"
Ir1N1Na1O2,1.28,"{'Ir': 4.0, 'N': -1.0, 'Na': 1.0, 'O': -2.0}"
Bi1Mo1N2O1,1.03,"{'Bi': 3.0, 'Mo': 5.0, 'N': -3.0, 'O': -2.0}"
Al1N2O1Sn1,1.25,"{'Al': 3.0, 'N': -2.5, 'O': -2.0, 'Sn': 4.0}"
O3Rb1Sc1,1.6900000000000002,[]
F1N1O1Rb1Ru1,2.34,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rb': 1.0, 'Ru': 5.0}"
Fe1N1O2Sb1,1.04,"{'Fe': 2.0, 'N': -3.0, 'O': -2.0, 'Sb': 5.0}"
Fe1N1O2Rb1,1.42,"({'Fe': 2.0, 'N': 1.0, 'O': -2.0, 'Rb': 1.0},)"
K2N1O2,2.3,[]
N3Rh1Ta1,1.4,"{'N': -3.0, 'Rh': 4.0, 'Ta': 5.0}"
F1Ni1O2Te1,1.1800000000000002,"({'F': -1.0, 'Ni': 1.0, 'O': -2.0, 'Te': 4.0},)"
La1O3Ta1,0.53,"{'La': 3.0, 'O': -2.0, 'Ta': 3.0}"
N1O2Ta1V1,0.8200000000000001,"{'N': -3.0, 'O': -2.0, 'Ta': 5.0, 'V': 2.0}"
Cr1Ge1N1O2,0.52,"{'Cr': 3.0, 'Ge': 4.0, 'N': -3.0, 'O': -2.0}"
F1La1N1O1Os1,1.99,"{'F': -1.0, 'La': 3.0, 'N': -3.0, 'O': -2.0, 'Os': 3.0}"
Hg1O2Ru1S1,1.69,"{'Hg': 2.0, 'O': -2.0, 'Ru': 4.0, 'S': -2.0}"
F1K1O2Tl1,1.5,[]
N1O2Os1Zr1,1.2200000000000002,"{'N': -3.0, 'O': -2.0, 'Os': 3.0, 'Zr': 4.0}"
F1Mo1N1Ni1O1,1.19,"{'F': -1.0, 'Mo': 4.0, 'N': -3.0, 'Ni': 2.0, 'O': -2.0}"
Co1Cr1F1O2,0.96,"{'Co': 2.0, 'Cr': 3.0, 'F': -1.0, 'O': -2.0}"
