formula,target,oxidation_states
In2K4Na2P4,261.5857582845447,"{'In': 3.0, 'K': 1.0, 'Na': 1.0, 'P': -3.0}"
F1Tl1,222.91912719571772,"({'F': -1.0, 'Tl': 1.0},)"
Cu2In2Te4,173.5857652719024,"{'Cu': 1.0, 'In': 3.0, 'Te': -2.0}"
Na2O2Pt1,599.5857314467387,"({'Na': 1.0, 'O': -2.0, 'Pt': 2.0},)"
Cl4K2Pt1,331.5857527264192,"({'Cl': -1.0, 'K': 1.0, 'Pt': 2.0},)"
Ca2Cl1N1,468.5857418483736,"({'Ca': 2.0, 'Cl': -1.0, 'N': -3.0},)"
Cl2F2Sr2,317.58575383804435,"({'Cl': -1.0, 'F': -1.0, 'Sr': 2.0},)"
Br1Ca2N1,451.585743198204,"({'Br': -1.0, 'Ca': 2.0, 'N': -3.0},)"
Br2F8K2,508.5857386723019,[]
Ba2Cl2H2,847.5857117550943,"({'Ba': 2.0, 'Cl': -1.0, 'H': -1.0},)"
Ba2S6,457.5857427217933,"({'Ba': 2.0, 'S': -0.6666666666666666},)"
H1K1,753.5857192188628,"({'H': -1.0, 'K': 1.0},)"
H6Ru1Sr2,1774.585638149632,"({'H': -1.0, 'Ru': 2.0, 'Sr': 2.0},)"
Br2H2Sr2,897.5857077850044,"({'Br': -1.0, 'H': -1.0, 'Sr': 2.0},)"
Ba2Br2H2,820.5857138989426,"({'Ba': 2.0, 'Br': -1.0, 'H': -1.0},)"
H4K2N2,3336.585514124032,"{'H': 1.0, 'K': 1.0, 'N': -3.0}"
H1Rb1,718.5857219979254,"({'H': -1.0, 'Rb': 1.0},)"
O6Te2,770.5857178690321,"({'O': -2.0, 'Te': 6.0},)"
Ca1O1,466.5857420071772,"({'Ca': 2.0, 'O': -2.0},)"
Mg3Sb2,254.58575884035724,"({'Mg': 2.0, 'Sb': -3.0},)"
O4Ti2,768.3583495879683,"({'O': -2.0, 'Ti': 4.0},)"
Au4O6,601.5857312879351,"({'Au': 3.0, 'O': -2.0},)"
Cl6Rb2Se1,315.58575399684787,"({'Cl': -1.0, 'Rb': 1.0, 'Se': 4.0},)"
Fe4S4Sb4,427.5857451038471,"{'Fe': 3.0, 'S': -2.0, 'Sb': -1.0}"
Cu1K5Sb2,247.5857593961698,"({'Cu': 1.0, 'K': 1.0, 'Sb': -3.0},)"
P4Pd2,457.5857427217933,"{'P': -1.0, 'Pd': 2.0}"
Cs2I2O6,754.5857191394607,"({'Cs': 1.0, 'I': 5.0, 'O': -2.0},)"
Ca4I2N2,423.5857454214543,"({'Ca': 2.0, 'I': -1.0, 'N': -3.0},)"
As1Ca2I1,222.5857613812146,"({'As': -3.0, 'Ca': 2.0, 'I': -1.0},)"
H1Se1Y1,1160.585686902333,"({'H': -1.0, 'Se': -2.0, 'Y': 3.0},)"
Cl1Li4N1,641.5857281118634,"({'Cl': -1.0, 'Li': 1.0, 'N': -3.0},)"
Be4Li4N4,1070.5856940484944,"({'Be': 2.0, 'Li': 1.0, 'N': -3.0},)"
Li2N2Sr2,621.5857296998992,"({'Li': 1.0, 'N': -3.0, 'Sr': 2.0},)"
Br3Ca1Cs1,221.85373991699416,"({'Br': -1.0, 'Ca': 2.0, 'Cs': 1.0},)"
As4Cd2Si2,392.5857478829098,"{'As': -3.0, 'Cd': 2.0, 'Si': 4.0}"
Bi1Co1Zr1,241.58575987258044,[]
Ru1Sb1Ta1,249.58575923736612,[]
Ca4Li4N4,629.5857290646849,"({'Ca': 2.0, 'Li': 1.0, 'N': -3.0},)"
Al2Cd1Se4,386.5857483593206,"({'Al': 3.0, 'Cd': 2.0, 'Se': -2.0},)"
Li2N2Zr1,662.5857264444257,"{'Li': 1.0, 'N': -3.0, 'Zr': 4.0}"
Au2F8Rb2,584.5857326377655,"({'Au': 3.0, 'F': -1.0, 'Rb': 1.0},)"
H2N4P2,3355.714701120785,"{'H': 1.0, 'N': -3.0, 'P': 5.0}"
Ca1F3Rb1,471.0938502979696,"({'Ca': 2.0, 'F': -1.0, 'Rb': 1.0},)"
Cu3S4V1,454.58574295999847,"{'Cu': 1.0, 'S': -2.0, 'V': 5.0}"
Ba1Ga2Te4,226.58576106360744,"{'Ba': 2.0, 'Ga': 3.0, 'Te': -2.0}"
Ba1O3Zr1,763.4585635073801,"({'Ba': 2.0, 'O': -2.0, 'Zr': 4.0},)"
Ga4Te6,229.585760825402,"{'Ga': 3.0, 'Te': -2.0}"
C2Ca2O6,1500.585659905723,"({'C': 4.0, 'Ca': 2.0, 'O': -2.0},)"
F6Li2Zr1,572.5857335905872,"({'F': -1.0, 'Li': 1.0, 'Zr': 4.0},)"
Cu3Nb1Se4,316.58575391744614,"{'Cu': 1.0, 'Nb': 5.0, 'Se': -2.0}"
N4O4Ta4,816.5857142165497,"{'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
La2O2Te1,474.58574137196274,"{'La': 3.0, 'O': -2.0, 'Te': -2.0}"
Hf2O8Si2,1077.585693492682,"({'Hf': 4.0, 'O': -2.0, 'Si': 4.0},)"
As4Co4S4,400.58574724769545,"{'As': 0.0, 'Co': 2.0, 'S': -2.0}"
Mn2P8,539.5857362108462,"{'Mn': 2.0, 'P': -0.5}"
Hg1Na2O2,614.5857302557117,"({'Hg': 2.0, 'Na': 1.0, 'O': -2.0},)"
Nb1Ru1Sb1,249.58575923736612,[]
Li5O6Re1,798.5857156457819,"({'Li': 1.0, 'O': -2.0, 'Re': 7.0},)"
Cs2Pd3S4,347.58575145599053,"({'Cs': 1.0, 'Pd': 2.0, 'S': -2.0},)"
O8P2Y2,1132.5856891255833,"({'O': -2.0, 'P': 5.0, 'Y': 3.0},)"
Cs2Na2Te2,173.5857652719024,"({'Cs': 1.0, 'Na': 1.0, 'Te': -2.0},)"
Na2S4Sb2,307.5857546320623,"{'Na': 1.0, 'S': -2.0, 'Sb': 3.0}"
Br6Cd2Cs2,165.17565028761243,"({'Br': -1.0, 'Cd': 2.0, 'Cs': 1.0},)"
Ba2O6Te2,708.8707572993352,"({'Ba': 2.0, 'O': -2.0, 'Te': 4.0},)"
Al1F4Rb1,658.2016401888546,"({'Al': 3.0, 'F': -1.0, 'Rb': 1.0},)"
Bi2Br2O4Sr2,512.5857383546946,"({'Bi': 3.0, 'Br': -1.0, 'O': -2.0, 'Sr': 2.0},)"
Cu2La2O2Se2,470.5857416895698,"{'Cu': 1.0, 'La': 3.0, 'O': -2.0, 'Se': -2.0}"
O4Sr2Ti1,811.5857146135588,"({'O': -2.0, 'Sr': 2.0, 'Ti': 4.0},)"
Ba2La1Nb1O6,735.6805937023079,"({'Ba': 2.0, 'La': 3.0, 'Nb': 5.0, 'O': -2.0},)"
Cs2Cu2O4,663.5857263650239,"({'Cs': 1.0, 'Cu': 3.0, 'O': -2.0},)"
Cs1Nb1O8P2,1194.9022217453005,"({'Cs': 1.0, 'Nb': 5.0, 'O': -2.0, 'P': 5.0},)"
Cs2Na2O6Ti2,793.585716042791,"({'Cs': 1.0, 'Na': 1.0, 'O': -2.0, 'Ti': 4.0},)"
O7Si2Y2,1074.5856937308872,"({'O': -2.0, 'Si': 4.0, 'Y': 3.0},)"
Cl6Cs2Li1Y1,294.5857556642855,"({'Cl': -1.0, 'Cs': 1.0, 'Li': 1.0, 'Y': 3.0},)"
Au2Cs2Se6,234.5857604283931,"{'Au': 5.0, 'Cs': 1.0, 'Se': -2.0}"
Au2Br6Cs2,236.5857602695895,"{'Au': 2.0, 'Br': -1.0, 'Cs': 1.0}"
Al1Ba1H1Si1,1241.5856804707878,"({'Al': 3.0, 'Ba': 2.0, 'H': -1.0, 'Si': -4.0},)"
Ca4Cu2P6Zn4,344.5857516941958,"({'Ca': 2.0, 'Cu': 1.0, 'P': -3.0, 'Zn': 2.0},)"
As2K4Zn1,324.58575328223185,"({'As': -3.0, 'K': 1.0, 'Zn': 2.0},)"
Cs1K2Sb1,114.5857699566082,"({'Cs': 1.0, 'K': 1.0, 'Sb': -3.0},)"
Cd1F6Pt1,592.5857320025513,"({'Cd': 2.0, 'F': -1.0, 'Pt': 4.0},)"
F3K1Zn1,488.5857402603377,"({'F': -1.0, 'K': 1.0, 'Zn': 2.0},)"
Cs2F6Na1Sc1,500.5857393075161,"({'Cs': 1.0, 'F': -1.0, 'Na': 1.0, 'Sc': 3.0},)"
Cs2H2O2,3305.585516585488,"({'Cs': 1.0, 'H': 1.0, 'O': -2.0},)"
Cu2Ge1S4Zn1,375.58574923274034,"{'Cu': 1.0, 'Ge': 4.0, 'S': -2.0, 'Zn': 2.0}"
H4K2O4P2,2275.5855983693336,"{'H': 1.0, 'K': 1.0, 'O': -2.0, 'P': 1.0}"
Ca2Cl2H2O2,3592.585493797173,"({'Ca': 2.0, 'Cl': -1.0, 'H': 1.0, 'O': -2.0},)"
H6Mg2Os1,2071.5856145673,"{'H': -0.3333333333333333, 'Mg': 2.0, 'Os': -2.0}"
H4K2Pd1,1872.5856303682565,"({'H': -1.0, 'K': 1.0, 'Pd': 2.0},)"
H2Rb2S2,2564.458303244592,"{'H': 1.0, 'Rb': 1.0, 'S': -2.0}"
Ba2H6Ru1,1733.5856414051057,"({'Ba': 2.0, 'H': -1.0, 'Ru': 2.0},)"
Ba2H6Os1,1853.58563187689,"{'Ba': 2.0, 'H': -0.3333333333333333, 'Os': -2.0}"
Ag4Na4O4,552.5857351786229,"({'Ag': 1.0, 'Na': 1.0, 'O': -2.0},)"
Ca1Hg1O2,640.5857281912653,"({'Ca': 2.0, 'Hg': 2.0, 'O': -2.0},)"
La2O2P2Zn2,479.58574097495386,"{'La': 3.0, 'O': -2.0, 'P': -3.0, 'Zn': 2.0}"
Pt1Sb1Sc1,258.58575852275004,"({'Pt': -2.0, 'Sb': -1.0, 'Sc': 3.0},)"
Al2Os1,442.5857439128201,[]
Cs2Hg1O2,605.585730970328,"({'Cs': 1.0, 'Hg': 2.0, 'O': -2.0},)"
Cs4Se6,237.58576019018776,"({'Cs': 1.0, 'Se': -0.6666666666666666},)"
F8Sn4,439.5857441510256,"({'F': -1.0, 'Sn': 2.0},)"
Au2O4Rb2,620.585729779301,"({'Au': 3.0, 'O': -2.0, 'Rb': 1.0},)"
As2O6Sr1,734.5857207274968,"({'As': 5.0, 'O': -2.0, 'Sr': 2.0},)"
Li5O5Ta1,861.5857106434689,"({'Li': 1.0, 'O': -2.0, 'Ta': 5.0},)"
Ca1Ge1Li2O4,745.585719854077,"({'Ca': 2.0, 'Ge': 4.0, 'Li': 1.0, 'O': -2.0},)"
Li2O6Sb2,663.5857263650239,"({'Li': 1.0, 'O': -2.0, 'Sb': 5.0},)"
Bi2Ca2K2,193.5857636838666,[]
K1Li1S2Zn1,450.5857432776057,"({'K': 1.0, 'Li': 1.0, 'S': -2.0, 'Zn': 2.0},)"
F6Ge1K2,607.5857308115244,"({'F': -1.0, 'Ge': 4.0, 'K': 1.0},)"
Al1O4P1,1208.585683091047,"({'Al': 3.0, 'O': -2.0, 'P': 5.0},)"
Al2Se4Zn1,387.5857482799189,"({'Al': 3.0, 'Se': -2.0, 'Zn': 2.0},)"
Al2Te4Zn1,332.5857526470174,"({'Al': 3.0, 'Te': -2.0, 'Zn': 2.0},)"
Al2Cd1Te4,332.5857526470174,"({'Al': 3.0, 'Cd': 2.0, 'Te': -2.0},)"
Al2Hg1Te4,329.58575288522275,"{'Al': 3.0, 'Hg': 2.0, 'Te': -2.0}"
Cu4K4O4,635.5857285882743,"({'Cu': 1.0, 'K': 1.0, 'O': -2.0},)"
Ca1F6Pd1,632.5857288264797,"({'Ca': 2.0, 'F': -1.0, 'Pd': 4.0},)"
K2Pt1S2,351.58575113838333,"{'K': 1.0, 'Pt': 2.0, 'S': -2.0}"
Pt1Rb2S2,350.5857512177851,"{'Pt': 2.0, 'Rb': 1.0, 'S': -2.0}"
K2Nb2S4,375.58574923274034,"{'K': 1.0, 'Nb': 3.0, 'S': -2.0}"
Na2Nb2Se4,266.5857578875357,"{'Na': 1.0, 'Nb': 3.0, 'Se': -2.0}"
K1La1O2,449.5857433570076,"({'K': 1.0, 'La': 3.0, 'O': -2.0},)"
K4O4Zn2,483.8158324275748,"({'K': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ba1Mg2P2,310.5857543938568,"({'Ba': 2.0, 'Mg': 2.0, 'P': -3.0},)"
Ba1Cd2P2,276.58575709351777,"({'Ba': 2.0, 'Cd': 2.0, 'P': -3.0},)"
Ba2O4Zr1,726.5857213627112,"({'Ba': 2.0, 'O': -2.0, 'Zr': 4.0},)"
Cs4Te4,166.585765827715,"({'Cs': 1.0, 'Te': -1.0},)"
Cd1Cs1F3,436.58574438923085,"({'Cd': 2.0, 'Cs': 1.0, 'F': -1.0},)"
Ag2As2Na4,243.5857597137769,"({'Ag': 1.0, 'As': -3.0, 'Na': 1.0},)"
Cu2K4P2,356.58575074137434,"({'Cu': 1.0, 'K': 1.0, 'P': -3.0},)"
Cd2O8S2,1186.5856848378864,"({'Cd': 2.0, 'O': -2.0, 'S': 6.0},)"
B2Nb2O8,1091.5856923810568,"({'B': 3.0, 'Nb': 5.0, 'O': -2.0},)"
Au1Ba2Sb1,107.58577051242077,"({'Au': -1.0, 'Ba': 2.0, 'Sb': -3.0},)"
Au1Ba2Bi1,94.58577154464407,[]
Cs2Na2Se2,195.58576352506304,"({'Cs': 1.0, 'Na': 1.0, 'Se': -2.0},)"
B2O6Sc2,1315.585674595055,"({'B': 3.0, 'O': -2.0, 'Sc': 3.0},)"
Na3Sb1Se4,251.99023701445657,"{'Na': 1.0, 'Sb': 5.0, 'Se': -2.0}"
K4O6Te2,731.5857209657021,"({'K': 1.0, 'O': -2.0, 'Te': 4.0},)"
K2Li2Se2,366.5857499473565,"({'K': 1.0, 'Li': 1.0, 'Se': -2.0},)"
B1Li1O4Si1,1106.5856911900298,"({'B': 3.0, 'Li': 1.0, 'O': -2.0, 'Si': 4.0},)"
Cd1O6Sb2,656.5857269208365,"({'Cd': 2.0, 'O': -2.0, 'Sb': 5.0},)"
In2O8Ta2,795.5857158839873,"({'In': 3.0, 'O': -2.0, 'Ta': 5.0},)"
Au2Rb2Te2,203.58576288984864,"{'Au': 1.0, 'Rb': 1.0, 'Te': -2.0}"
Cu2Na2S6Zr2,313.352607426604,"{'Cu': 1.0, 'Na': 1.0, 'S': -2.0, 'Zr': 4.0}"
Ba2Cu2F2Se2,282.3947342440504,"({'Ba': 2.0, 'Cu': 1.0, 'F': -1.0, 'Se': -2.0},)"
F2K2O4Se2,869.7640424355068,"({'F': -1.0, 'K': 1.0, 'O': -2.0, 'Se': 4.0},)"
Hf1N2Sr1,590.5857321613547,"({'Hf': 4.0, 'N': -3.0, 'Sr': 2.0},)"
Au3Cs1S2,341.58575193240125,"{'Au': 1.0, 'Cs': 1.0, 'S': -2.0}"
As2Ca1Mg2,306.58575471146406,"({'As': -3.0, 'Ca': 2.0, 'Mg': 2.0},)"
As2Ca1Zn2,212.5857621752325,"({'As': -3.0, 'Ca': 2.0, 'Zn': 2.0},)"
Be2Li2Sb2,468.5857418483736,"({'Be': 2.0, 'Li': 1.0, 'Sb': -3.0},)"
Pd1Sn1Ti1,248.585759316768,[]
Pd1Sn1Zr1,211.58576225463432,[]
Pt1Si1Zr1,320.5857535998389,"({'Pt': 2.0, 'Si': -4.0, 'Zr': 2.0},)"
Ag2Al2O4,780.5857170750141,"({'Ag': 1.0, 'Al': 3.0, 'O': -2.0},)"
K2O1,296.585755505482,"({'K': 1.0, 'O': -2.0},)"
B2P4Rb6,1114.5856905548158,"{'B': 3.0, 'P': -3.0, 'Rb': 1.0}"
Al2C2O2Sc2,765.585718266041,"{'Al': 3.0, 'C': -4.0, 'O': -2.0, 'Sc': 3.0}"
Ag2Hf2Rb2Te6,154.5857667805365,"({'Ag': 1.0, 'Hf': 4.0, 'Rb': 1.0, 'Te': -2.0},)"
Ga1H1Si1Sr1,1124.5856897607975,"({'Ga': 3.0, 'H': -1.0, 'Si': -4.0, 'Sr': 2.0},)"
Al1Ge1H1Sr1,1230.5856813442074,[]
Al2B2Ba1O7,1377.585669672144,"({'Al': 3.0, 'B': 3.0, 'Ba': 2.0, 'O': -2.0},)"
Cs4Se6Zr2,289.5857560612945,"{'Cs': 1.0, 'Se': -2.0, 'Zr': 4.0}"
N6W2Y2,955.5857031797004,"{'N': -3.0, 'W': 6.0, 'Y': 3.0}"
Al1Cs2H6In1,1340.341044368494,"({'Al': 3.0, 'Cs': 1.0, 'H': -1.0, 'In': 1.0},)"
Cl6Cs2In1Na1,285.58575637890164,"({'Cl': -1.0, 'Cs': 1.0, 'In': 3.0, 'Na': 1.0},)"
Cs2H6In1Na1,1317.5856744362516,"{'Cs': 1.0, 'H': -0.6666666666666666, 'In': 1.0, 'Na': 1.0}"
Ca2Mo2N6,1002.94475133807,"{'Ca': 2.0, 'Mo': 6.0, 'N': -2.6666666666666665}"
Ag4Ge2S6,404.5857469300884,"{'Ag': 1.0, 'Ge': 4.0, 'S': -2.0}"
Li2Sb2Zn2,262.5857582051429,"({'Li': 1.0, 'Sb': -3.0, 'Zn': 2.0},)"
Au2Li2O4,653.5857271590419,"({'Au': 3.0, 'Li': 1.0, 'O': -2.0},)"
Au2K2O4,622.5857296204973,"({'Au': 3.0, 'K': 1.0, 'O': -2.0},)"
Au2Cd2O4,634.585728667676,"({'Au': 2.0, 'Cd': 2.0, 'O': -2.0},)"
Cu2Na2O4,675.5857254122026,"({'Cu': 3.0, 'Na': 1.0, 'O': -2.0},)"
