formula,target,oxidation_states
Ca6MnN5,76.59605355974284,"{'Ca': 2.0, 'Mn': 3.0, 'N': -3.0}"
Ca3MoN3,56.09939236389741,"{'Ca': 2.0, 'Mo': 3.0, 'N': -3.0}"
MgTaOs2,229.0965513490245,[]
Li3Tc,36.0,"({'Li': 1.0, 'Tc': -3.0},)"
SrPt5,160.6303851336377,"({'Sr': 2.0, 'Pt': -0.4},)"
Ti2O3,215.71230432270409,"({'Ti': 3.0, 'O': -2.0},)"
CuSe,65.36038003291425,"{'Cu': 2.0, 'Se': -2.0}"
Li2SnN2,114.1263945959264,"{'Li': 1.0, 'Sn': 4.0, 'N': -3.0}"
GePt2,177.08717336370574,"({'Ge': 4.0, 'Pt': -2.0},)"
Zn(AgO2)2,63.54803241079932,"({'Zn': 2.0, 'Ag': 3.0, 'O': -2.0},)"
Pt3O4,212.890434751444,"({'Pt': 2.6666666666666665, 'O': -2.0},)"
OsO2,281.0,"({'Os': 4.0, 'O': -2.0},)"
Na2Se,25.860055237219942,"({'Na': 1.0, 'Se': -2.0},)"
Ca2Co2O5,110.25344128428084,"({'Ca': 2.0, 'Co': 3.0, 'O': -2.0},)"
TiZnAu2,134.8812807191492,[]
MgCu4Sn,100.27380717773744,[]
Li4Fe3O8,91.4578470301244,[]
Ta2BN3,217.0,"{'Ta': 3.0, 'B': 3.0, 'N': -3.0}"
NiBi3,33.724235944572136,[]
NaMgSb,26.912130540137504,"({'Na': 1.0, 'Mg': 2.0, 'Sb': -3.0},)"
K2CuSb,17.408481581703214,"({'K': 1.0, 'Cu': 1.0, 'Sb': -3.0},)"
Mg2H6Ru,75.0642498596944,"({'Mg': 2.0, 'H': -1.0, 'Ru': 2.0},)"
ScFeSi,139.43293825091,"({'Sc': 2.0, 'Fe': 2.0, 'Si': -4.0},)"
Hf2ReIr,215.70452284057663,[]
NaNiO2,99.78324739820994,"({'Na': 1.0, 'Ni': 3.0, 'O': -2.0},)"
LaCo5,130.8828230996904,[]
Sr2PdO3,95.75418018540216,"({'Sr': 2.0, 'Pd': 2.0, 'O': -2.0},)"
YMnSi,88.96536415296976,[]
YInRh2,174.0,[]
Tm2O3,156.2791663082666,"({'Tm': 3.0, 'O': -2.0},)"
VP2,152.16419229572512,"{'V': 5.0, 'P': -2.5}"
YCu,70.24211369481614,[]
TiN,280.93937413147614,"{'Ti': 3.0, 'N': -3.0}"
SnPS3,16.280672319763568,"{'Sn': 2.0, 'P': 4.0, 'S': -2.0}"
GaNiRh2,199.86873451355217,[]
LiB,69.4637994468686,[]
Nb2SnC,160.08705118566712,[]
TiO2,180.82719956303265,"({'Ti': 4.0, 'O': -2.0},)"
TiAlOs2,243.8789993830264,[]
Te2O5,46.19707375204925,"({'Te': 5.0, 'O': -2.0},)"
BPt,261.7198742017304,[]
CrOF3,21.690475721744903,"({'Cr': 5.0, 'O': -2.0, 'F': -1.0},)"
VOF2,35.0,"({'V': 4.0, 'O': -2.0, 'F': -1.0},)"
Li2CrO3,121.0,"({'Li': 1.0, 'Cr': 4.0, 'O': -2.0},)"
GaCu3,126.84605298222392,[]
CoP,193.3321112956204,"{'Co': 3.0, 'P': -3.0}"
LuNi2,109.0,[]
TmMg2Sc,42.0,[]
NaAgO,58.54058671614143,"({'Na': 1.0, 'Ag': 1.0, 'O': -2.0},)"
Ag3Pt,120.1913788554748,[]
YZnRh2,126.0,[]
K3BAs2,16.032940316089082,"{'K': 1.0, 'B': 3.0, 'As': -3.0}"
VRh3,251.30226496802777,[]
MgInNi2,104.3046036971821,[]
CaSn2O5,122.46457943178385,"({'Ca': 2.0, 'Sn': 4.0, 'O': -2.0},)"
TaNi2Te3,17.592553857518823,"{'Ta': 3.0, 'Ni': 1.5, 'Te': -2.0}"
VCoSb,140.94003130474078,"({'V': 2.0, 'Co': 1.0, 'Sb': -3.0},)"
LiP,41.0,"({'Li': 1.0, 'P': -1.0},)"
Sb2Pt,103.66711262086994,"{'Sb': 1.0, 'Pt': -2.0}"
CsCoCl3,15.082263459141364,"({'Cs': 1.0, 'Co': 2.0, 'Cl': -1.0},)"
TaSiIr,258.59935337340903,[]
Mg2Cu,58.0,[]
Ba3V2O8,68.78430388068824,"({'Ba': 2.0, 'V': 5.0, 'O': -2.0},)"
HgTe,36.43318735975454,"{'Hg': 2.0, 'Te': -2.0}"
MnAl2O4,180.21967796142,"({'Mn': 2.0, 'Al': 3.0, 'O': -2.0},)"
Be2NiIr,216.1320158037973,[]
MoPt3,245.696332246704,"{'Mo': 6.0, 'Pt': -2.0}"
ErCdRh2,125.0,[]
WO2,228.8055962356865,"({'W': 4.0, 'O': -2.0},)"
Cu2GeS3,71.83178620750289,"{'Cu': 1.0, 'Ge': 4.0, 'S': -2.0}"
V2N,267.3453734787041,[]
Y2O3,137.73488203686657,"({'Y': 3.0, 'O': -2.0},)"
Ca(CoGe)2,97.26342104990673,[]
NiI2,14.0,"({'Ni': 2.0, 'I': -1.0},)"
PCl3,0.819127079663521,"({'P': 3.0, 'Cl': -1.0},)"
Ti3PO2,166.0,"{'Ti': 2.3333333333333335, 'P': -3.0, 'O': -2.0}"
KTbO3,55.0,[]
WO3,59.10610132410908,"({'W': 6.0, 'O': -2.0},)"
BeCl2,4.0,"({'Be': 2.0, 'Cl': -1.0},)"
Bi2S3,21.9408965803812,"{'Bi': 3.0, 'S': -2.0}"
ScCl,14.183762102517516,[]
SrS,46.975130067774,"({'Sr': 2.0, 'S': -2.0},)"
Ca(CuSn)2,60.92217008041135,[]
Mo2SeS3,19.637068537834597,"{'Mo': 4.0, 'Se': -2.0, 'S': -2.0}"
KPdF3,68.0,"({'K': 1.0, 'Pd': 2.0, 'F': -1.0},)"
La2S3,69.16193608267577,"{'La': 3.0, 'S': -2.0}"
Li3BO3,72.85338978935927,"({'Li': 1.0, 'B': 3.0, 'O': -2.0},)"
Zr2CoTc,164.20195925863194,[]
ScOs2,237.1970002069655,"{'Sc': 3.0, 'Os': -1.5}"
Nb2CrSe4,76.0,"{'Nb': 2.5, 'Cr': 3.0, 'Se': -2.0}"
Bi2OsAu,107.0,"{'Bi': 1.0, 'Os': -1.0, 'Au': -1.0}"
V(CO3)2,23.18698728034956,"{'V': 4.0, 'C': 4.0, 'O': -2.0}"
BeVOs2,279.96809244183885,"({'Be': 2.0, 'V': 2.0, 'Os': -2.0},)"
YPd3,126.0,[]
LiAl3,64.0,[]
ScSi,101.32680667643848,[]
Sr3Fe2S2O5,78.9820039794697,"{'Sr': 2.0, 'Fe': 2.0, 'S': 0.0, 'O': -2.0}"
LiHO,13.620621385368436,"({'Li': 1.0, 'H': 1.0, 'O': -2.0},)"
CdS,53.31235566206108,"({'Cd': 2.0, 'S': -2.0},)"
FeN,266.9981173031348,"{'Fe': 3.0, 'N': -3.0}"
IrW,334.1922346468943,[]
Zn(GaNi)3,132.8131417523436,[]
ScNiGe,123.61380448676913,[]
Zr3Zn,93.76982756355748,[]
CoI2,4.544352880885905,"({'Co': 2.0, 'I': -1.0},)"
Sc2Sb,72.74002500330512,[]
NbAl3,126.8957257601125,[]
CsI3,5.1560287612559295,[]
V2C,244.05539896459453,"({'V': 2.0, 'C': -4.0},)"
FeCo,189.1796979209525,[]
Sb6O13,119.14143349695864,"({'Sb': 4.333333333333333, 'O': -2.0},)"
Li4TiO4,79.76133739215446,"({'Li': 1.0, 'Ti': 4.0, 'O': -2.0},)"
ZnCo2Ge,177.22915385717675,[]
Ba3(AlGe)2,33.26892458452586,[]
TaAlNi2,191.5374974747296,[]
Ba(CoAs)2,69.43026096372952,"{'Ba': 2.0, 'Co': 2.0, 'As': -3.0}"
Sr4ZrN4,70.52682500569945,"{'Sr': 2.0, 'Zr': 4.0, 'N': -3.0}"
NiAs2,113.9029118926374,"{'Ni': 2.0, 'As': -1.0}"
Hf2Ni2Sn,141.76283723750646,[]
LaAlO3,181.0,"({'La': 3.0, 'Al': 3.0, 'O': -2.0},)"
Ti3Cu,127.0,[]
NiSe2,77.15614822262387,"{'Ni': 4.0, 'Se': -2.0}"
AlF3,45.11123794789186,"({'Al': 3.0, 'F': -1.0},)"
Zr2Fe3Ge,157.82131404913108,[]
YTiSi,89.45376046031006,[]
KSO4,20.14659648691749,[]
TiTc2Mo,248.3404967980664,"{'Ti': 4.0, 'Tc': -3.0, 'Mo': 2.0}"
CaLaFeSbO6,131.88042090365462,"{'Ca': 2.0, 'La': 3.0, 'Fe': 2.0, 'Sb': 5.0, 'O': -2.0}"
Sr2Co2O5,88.27881726642502,"({'Sr': 2.0, 'Co': 3.0, 'O': -2.0},)"
Hf5CuSn3,118.21462500236416,[]
CaMgHg2,39.82626000900407,[]
HfAlPt,163.34567509071778,[]
Zr5Te4,67.0,[]
Hf2CoP,166.05588597198624,[]
VAsRh,183.33926598800423,[]
SbRu,146.58758484630397,"{'Sb': -3.0, 'Ru': 3.0}"
NbS3,18.011880670816442,"{'Nb': 5.0, 'S': -1.6666666666666667}"
KSbO3,112.49581711617078,"({'K': 1.0, 'Sb': 5.0, 'O': -2.0},)"
CaAg2,48.25808095363985,[]
Si3Rh5,198.7230828690641,[]
Cu2SnSe4,30.89288792943509,"{'Cu': 2.0, 'Sn': 4.0, 'Se': -2.0}"
Ir3Rh,324.0,[]
AgAsRu2,185.0,[]
Ca5P3O12F,83.0,"({'Ca': 2.0, 'P': 5.0, 'O': -2.0, 'F': -1.0},)"
CaGaPt,82.59522372263132,[]
SmCoSi3,115.0,"{'Sm': 3.0, 'Co': 1.0, 'Si': -1.3333333333333333}"
RbAlF4,41.948301244493216,"({'Rb': 1.0, 'Al': 3.0, 'F': -1.0},)"
Ti2Cu,125.75499580721656,[]
HfAlRh2,187.0,[]
Co2B,246.73248962080868,"({'Co': 1.5, 'B': -3.0},)"
Ba3SbN,27.07276350179129,"({'Ba': 2.0, 'Sb': -3.0, 'N': -3.0},)"
HfBeSi,147.63645671216182,[]
HfGaNi2,164.5823844437938,[]
YbGa5Co,64.0,[]
Al4Cu9,129.36641869308116,[]
Li2NbF6,58.29940480994978,"({'Li': 1.0, 'Nb': 4.0, 'F': -1.0},)"
Zr6Al2Co,106.47312940084792,[]
ScCd3,61.01994746605551,[]
YbMnO3,164.44121084354043,"{'Yb': 3.0, 'Mn': 3.0, 'O': -2.0}"
OsO4,4.0927958231974495,"({'Os': 8.0, 'O': -2.0},)"
HfNiSn,61.0,[]
ScBi,57.56668693230012,[]
LaMg2,36.35810300628728,[]
ZrMo2,191.660381450652,[]
NbAlFe2,211.83933718245945,[]
Mg2Cu3Si,98.11869801373068,[]
ZnNi2Ge,148.48498912558094,[]
Cu2SiSe3,62.762837459794646,"{'Cu': 1.0, 'Si': 4.0, 'Se': -2.0}"
SrSnO3,137.602706627805,"({'Sr': 2.0, 'Sn': 4.0, 'O': -2.0},)"
UTeAs,69.0,"{'U': 5.0, 'Te': -2.0, 'As': -3.0}"
HfMo2,199.93097317120615,[]
Na3P11,13.424926434519444,"({'Na': 1.0, 'P': -0.2727272727272727},)"
K2PtBr4,10.76261564219972,"({'K': 1.0, 'Pt': 2.0, 'Br': -1.0},)"
Cd(PtO2)3,191.9235966844704,"({'Cd': 2.0, 'Pt': 3.3333333333333335, 'O': -2.0},)"
HoAgHg2,69.0,[]
HfTe5,12.284307951115036,"({'Hf': 4.0, 'Te': -0.8},)"
CaIn2Cu,48.402419983427656,[]
NaYSn,4.0,[]
Ba(MgSb)2,36.07590735018111,"({'Ba': 2.0, 'Mg': 2.0, 'Sb': -3.0},)"
SrAg2,41.0,[]
RbTiS2,52.2452941973428,"{'Rb': 1.0, 'Ti': 3.0, 'S': -2.0}"
NbGe2,142.26674318922454,[]
HfCuSi2,135.42255406061855,[]
NbCoSb,155.93952367149902,"({'Nb': 2.0, 'Co': 1.0, 'Sb': -3.0},)"
Mn2CoGe,184.0,[]
GaRu,200.96864514687485,[]
PCl3O,2.6268903164644364,"({'P': 5.0, 'Cl': -1.0, 'O': -2.0},)"
ZrSe3,16.329043594187524,"{'Zr': 4.0, 'Se': -1.3333333333333333}"
Sm2O,85.0,[]
Y2MgSe4,51.73031553943827,"({'Y': 3.0, 'Mg': 2.0, 'Se': -2.0},)"
MoN,326.8661894758168,"{'Mo': 3.0, 'N': -3.0}"
H2O,16.065733448219447,"({'H': 1.0, 'O': -2.0},)"
Hf2N,194.8892067065564,[]
Ba2MnTe3,28.539054378631374,"({'Ba': 2.0, 'Mn': 2.0, 'Te': -2.0},)"
Li3Au,42.2634298400043,[]
ZnAg3,89.8238991253648,[]
Au2O3,81.32783280656528,"({'Au': 3.0, 'O': -2.0},)"
Ni2SbTe,104.16131445906056,"{'Ni': 2.0, 'Sb': -2.0, 'Te': -2.0}"
PaZnRu2,171.0,[]
CaSn3,43.35358960588354,[]
ReB2,337.47653937194406,"({'Re': 6.0, 'B': -3.0},)"
Hf(CoSi)2,190.4995512667637,"({'Hf': 4.0, 'Co': 2.0, 'Si': -4.0},)"
CuNi2Sb,148.6892360273752,"({'Cu': 1.0, 'Ni': 1.0, 'Sb': -3.0},)"
Fe5C2,233.33559341816823,[]
Ti2Al,71.0,[]
MgSnRh2,148.80835838000348,[]
Al9Co2,106.10178039671374,[]
KZnSb,23.79837324909856,"({'K': 1.0, 'Zn': 2.0, 'Sb': -3.0},)"
UC2,155.0,"{'U': 6.0, 'C': -3.0}"
UNi5,207.0,[]
Ba(CoN)2,98.0,"{'Ba': 2.0, 'Co': 2.0, 'N': -3.0}"
CuAu3,143.0,"{'Cu': 1.0, 'Au': -0.3333333333333333}"
CeBe13,110.73854109493745,[]
ZrAlNi2,148.56194832066888,[]
V3NiS6,70.1136336032054,"{'V': 3.3333333333333335, 'Ni': 2.0, 'S': -2.0}"
Li15Au4,28.41781342186067,[]
Zn(BIr)2,222.37771520559224,[]
Ca3VN3,87.334154788657,"{'Ca': 2.0, 'V': 3.0, 'N': -3.0}"
CaCdSn,41.968716177184746,[]
KCuS,16.71100040942189,"({'K': 1.0, 'Cu': 1.0, 'S': -2.0},)"
TiTl2F6,25.19487615417809,"{'Ti': 4.0, 'Tl': 1.0, 'F': -1.0}"
LiC,42.07194746369893,[]
Yb2ZnGa,34.0,[]
SnSb,50.13337155969057,"{'Sn': 2.0, 'Sb': -2.0}"
YCuP2,104.72739012656908,"{'Y': 3.0, 'Cu': 1.0, 'P': -2.0}"
KPtN,64.48062429488604,"{'K': 1.0, 'Pt': 2.0, 'N': -3.0}"
CaSiN2,112.84699880903077,"{'Ca': 2.0, 'Si': 4.0, 'N': -3.0}"
Y2IrPd,110.68514177812776,[]
Ca(MgSb)2,39.0,"({'Ca': 2.0, 'Mg': 2.0, 'Sb': -3.0},)"
Sc2AlRu,111.0,[]
Eu(CdSb)2,38.47574700367907,"({'Eu': 2.0, 'Cd': 2.0, 'Sb': -3.0},)"
SiPt2,203.0,"{'Si': 4.0, 'Pt': -2.0}"
Sc3Tc,88.20397008696821,[]
Ga2NiS4,20.156157244615017,"{'Ga': 3.0, 'Ni': 2.0, 'S': -2.0}"
CsCl,11.780408560018534,"({'Cs': 1.0, 'Cl': -1.0},)"
SnAu5,114.3906678491288,"{'Sn': 2.0, 'Au': -0.4}"
BeGaCo2,201.0,[]
Mn3AgN,140.84301837282487,[]
BeSiOs2,286.2895604838416,"({'Be': 2.0, 'Si': -4.0, 'Os': 1.0},)"
VTc,253.9462323858854,"({'V': 3.0, 'Tc': -3.0},)"
TaTiAl,86.39896835968605,[]
Na2H2Pd,27.389176090935077,[]
Cr2N,285.039262769158,[]
K2Mn2O3,60.82874935039525,"({'K': 1.0, 'Mn': 2.0, 'O': -2.0},)"
WCl4O,4.714975706467334,"({'W': 6.0, 'Cl': -1.0, 'O': -2.0},)"
Ho3TlC,43.0,[]
Co2P2O7,127.8268295508434,"{'Co': 2.0, 'P': 5.0, 'O': -2.0}"
V3FeO8,147.0,"{'V': 4.333333333333333, 'Fe': 3.0, 'O': -2.0}"
Ti2S,147.44395039312934,[]
MgSc2Al,64.74224699690808,[]
LaOs2,183.2353876369892,"{'La': 3.0, 'Os': -1.5}"
LiZnAg2,63.32387103818968,[]
CuCl4,2.205767097825422,[]
SmMn2O5,151.9906855096378,"{'Sm': 3.0, 'Mn': 3.5, 'O': -2.0}"
NbCrP,211.8536455002452,[]
Li3VF7,34.44857771596265,"({'Li': 1.0, 'V': 4.0, 'F': -1.0},)"
ScSiRh,147.88002435183174,[]
Sc3AlC,101.73424117407409,[]
TiAs,119.0,"{'Ti': 3.0, 'As': -3.0}"
TiMn2Al,156.5063539793515,[]
Sr2MgH6,44.79998689885714,"({'Sr': 2.0, 'Mg': 2.0, 'H': -1.0},)"
TiMn2W,243.1498273774076,[]
CaZnSn,46.16295535517786,[]
Sc2InNi2,101.05825209734525,[]
K2ZnF4,44.0,"({'K': 1.0, 'Zn': 2.0, 'F': -1.0},)"
MnTe,46.43575245795844,"({'Mn': 2.0, 'Te': -2.0},)"
PrAl3,67.0,[]
TiPbO3,62.5051989503384,"{'Ti': 4.0, 'Pb': 2.0, 'O': -2.0}"
Mn3Sn,89.0,[]
CoSi,210.5067345097605,"({'Co': 4.0, 'Si': -4.0},)"
MgGaAg2,65.70098325842753,[]
CsAu,10.15856562716558,"({'Cs': 1.0, 'Au': -1.0},)"
AlRe,220.39996457590527,[]
ScGa2Ni,106.51954382432233,[]
MoPt2,271.5315620821225,"({'Mo': 4.0, 'Pt': -2.0},)"
Pd3Pb,131.5057465388927,[]
MgIr2,196.3460614755172,[]
LiZn2Ir,114.11652510068508,[]
LiRhO2,121.2644924165472,"({'Li': 1.0, 'Rh': 3.0, 'O': -2.0},)"
Mn3Si,206.2538164868724,[]
Mg2H6Os,78.0,"{'Mg': 2.0, 'H': -0.3333333333333333, 'Os': -2.0}"
BaMnO3,80.0,"({'Ba': 2.0, 'Mn': 4.0, 'O': -2.0},)"
TiFe,193.94290726282787,[]
Ba2CuO3,80.79056354864912,"({'Ba': 2.0, 'Cu': 2.0, 'O': -2.0},)"
CaZnGe,49.30119921349885,[]
HfVF6,75.46519947350855,"({'Hf': 4.0, 'V': 2.0, 'F': -1.0},)"
ZrIn2,83.0,[]
Nb6C5,238.860830260856,"{'Nb': 3.3333333333333335, 'C': -4.0}"
YMg2,42.84439705910941,[]
Nb5SiSn2,162.30865125645647,[]
GaCuO2,151.2609694086285,"{'Ga': 3.0, 'Cu': 1.0, 'O': -2.0}"
ZrAlPd2,147.49286869274192,[]
HfZnN2,184.5179935258353,"({'Hf': 4.0, 'Zn': 2.0, 'N': -3.0},)"
MnCoSi,160.55327842341887,"{'Mn': 2.0, 'Co': 2.0, 'Si': -4.0}"
ThCl4,24.52095977988652,"({'Th': 4.0, 'Cl': -1.0},)"
Na(BH)6,10.233995367252373,[]
V2H,191.0,[]
CuBS2,114.22235008132095,"{'Cu': 1.0, 'B': 3.0, 'S': -2.0}"
Y2CuO4,145.07851107226443,"({'Y': 3.0, 'Cu': 2.0, 'O': -2.0},)"
NdSnAu2,78.0,[]
AlFe2Mo,225.3101051711314,[]
BaSbPt,57.52235666388442,[]
Ti3Nb,123.1981645833244,[]
LiVS2,65.69468062470702,"{'Li': 1.0, 'V': 3.0, 'S': -2.0}"
HfMnSi,162.30966945047066,[]
K2O2,31.76231706321988,[]
BaAl9Ni2,78.6067433030897,[]
ScSbRh2,155.32424052717306,[]
TiZn16,78.9472952648634,[]
Yb2ZnPb,40.0,[]
Li2GaPt,84.70138796679277,[]
AsBr3,1.2986328513469776,"{'As': 3.0, 'Br': -1.0}"
ScAsO4,140.68686113732196,"({'Sc': 3.0, 'As': 5.0, 'O': -2.0},)"
BaAuO2,71.96381694775198,"({'Ba': 2.0, 'Au': 2.0, 'O': -2.0},)"
ZrO2,183.05128755682853,"({'Zr': 4.0, 'O': -2.0},)"
Y2MgGe2,71.8107263807011,[]
Mg(BeN)2,185.0,"({'Mg': 2.0, 'Be': 2.0, 'N': -3.0},)"
Zr3Co,104.0,[]
K3AlH6,19.691860531252765,"({'K': 1.0, 'Al': 3.0, 'H': -1.0},)"
Mg2AgPt,90.66951146842348,[]
SrZrS3,69.65157998455672,"{'Sr': 2.0, 'Zr': 4.0, 'S': -2.0}"
Mn2AlRe,259.46105667271905,[]
LuI3,3.341967712552232,"({'Lu': 3.0, 'I': -1.0},)"
AlFeO3,178.17583165640409,"({'Al': 3.0, 'Fe': 3.0, 'O': -2.0},)"
ZrIr2,246.0,[]
TlFeSe2,17.92069678736111,"{'Tl': 1.0, 'Fe': 3.0, 'Se': -2.0}"
TaSbRu,175.4722359404094,[]
CsNbN2,95.7323606200855,"{'Cs': 1.0, 'Nb': 5.0, 'N': -3.0}"
RbNa2Sb,15.0,"({'Rb': 1.0, 'Na': 1.0, 'Sb': -3.0},)"
ScHO2,77.89172255451558,"({'Sc': 3.0, 'H': 1.0, 'O': -2.0},)"
KTiO3,54.67051672017771,[]
Li2AlPt,88.0,[]
Te2Mo3W(Se2S)2,16.99375942395357,"{'Te': -2.0, 'Mo': 4.666666666666667, 'W': 2.0, 'Se': -2.0, 'S': -2.0}"
KrF2,41.11772754103259,[]
Ca(AlGe)2,57.58760210567582,[]
Cd(CO2)2,43.60117476688493,"({'Cd': 2.0, 'C': 3.0, 'O': -2.0},)"
AlAu2,118.3886732527912,[]
Mn5SiC,219.42687499664245,[]
ZrOs2,264.80771647924234,"{'Zr': 4.0, 'Os': -2.0}"
HfMoP,207.5650475857393,[]
LaBr,7.845751684140789,[]
Hf2Ge,132.6987171067843,[]
Tc3Ni,283.5483419506156,"{'Tc': -0.6666666666666666, 'Ni': 2.0}"
ZnGeP2,74.92337408902517,"{'Zn': 2.0, 'Ge': 4.0, 'P': -3.0}"
Co2N,244.76780625536423,"{'Co': 1.5, 'N': -3.0}"
Sc2O3,168.0,"({'Sc': 3.0, 'O': -2.0},)"
Mg2AgRh,89.06259445981762,[]
MnNbSi,209.0,"({'Mn': 2.0, 'Nb': 2.0, 'Si': -4.0},)"
Li3(CuO2)2,51.09418175273348,"({'Li': 1.0, 'Cu': 2.5, 'O': -2.0},)"
LiCd2Pd,68.25672546458895,[]
BaAlGe,43.63479690162747,[]
YMn2O5,153.8259978736079,"({'Y': 3.0, 'Mn': 3.5, 'O': -2.0},)"
CdCu2GeS4,66.55126944608497,"{'Cd': 2.0, 'Cu': 1.0, 'Ge': 4.0, 'S': -2.0}"
TlPt2S3,29.12096307482027,"{'Tl': 3.0, 'Pt': 1.5, 'S': -2.0}"
Fe3Sn,118.85855081985454,[]
Mn2O3,150.1147697439831,"({'Mn': 3.0, 'O': -2.0},)"
MgCo,77.25611044916221,[]
Ca2Cu,24.802372048674744,[]
TlHCO2,8.057490986285378,"{'Tl': 1.0, 'H': 1.0, 'C': 2.0, 'O': -2.0}"
LiBC,153.1506113327619,"{'Li': 1.0, 'B': 3.0, 'C': -4.0}"
GeTe,30.998846359431123,"({'Ge': 2.0, 'Te': -2.0},)"
LiH,36.06326048695719,"({'Li': 1.0, 'H': -1.0},)"
Ca(MnBi)2,32.58142471931509,[]
Zr6Al2Fe,104.57139511181472,[]
Sc2PdPt,126.12838463479773,[]
BaBrCl,29.071089078435925,"({'Ba': 2.0, 'Br': -1.0, 'Cl': -1.0},)"
ZrNiSb,134.5945505306153,"({'Zr': 2.0, 'Ni': 1.0, 'Sb': -3.0},)"
LiCuF2,54.80803439701342,"({'Li': 1.0, 'Cu': 1.0, 'F': -1.0},)"
