formula,target,oxidation_states
O3Pb1Sc1,1.1,"({'O': -2.0, 'Pb': 4.0, 'Sc': 2.0},)"
O3Os1Zn1,1.34,"({'O': -2.0, 'Os': 4.0, 'Zn': 2.0},)"
Hg1Mn1O2S1,1.0,"{'Hg': 2.0, 'Mn': 4.0, 'O': -2.0, 'S': -2.0}"
O3Te1Ti1,1.25,"({'O': -2.0, 'Te': 4.0, 'Ti': 2.0},)"
Cu1Mn1N3,1.4300000000000002,"{'Cu': 2.0, 'Mn': 7.0, 'N': -3.0}"
Cd1Ir1O3,1.46,"({'Cd': 2.0, 'Ir': 4.0, 'O': -2.0},)"
F1N1O1Pb2,1.0,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pb': 3.0}"
Cu1Mo1N3,1.29,"{'Cu': 3.0, 'Mo': 6.0, 'N': -3.0}"
Cs1N1Nb1O2,1.94,"{'Cs': 1.0, 'N': -2.0, 'Nb': 5.0, 'O': -2.0}"
Ba1N3Sn1,2.08,"{'Ba': 2.0, 'N': -1.6666666666666667, 'Sn': 3.0}"
Ca1N3Zr1,1.61,"{'Ca': 2.0, 'N': -1.6666666666666667, 'Zr': 3.0}"
K1N1O2Os1,2.17,"{'K': 1.0, 'N': -3.0, 'O': -2.0, 'Os': 6.0}"
F1Ge1Mg1O2,0.77,"({'F': -1.0, 'Ge': 3.0, 'Mg': 2.0, 'O': -2.0},)"
La1N1O2Pb1,1.11,"{'La': 3.0, 'N': -3.0, 'O': -2.0, 'Pb': 4.0}"
As1F1Li1N1O1,1.5699999999999998,"{'As': 5.0, 'F': -1.0, 'Li': 1.0, 'N': -3.0, 'O': -2.0}"
F1Mo1O2Os1,1.69,"{'F': -1.0, 'Mo': 6.0, 'O': -2.0, 'Os': -1.0}"
F1Fe1N1O1Sr1,1.91,"{'F': -1.0, 'Fe': 3.0, 'N': -2.0, 'O': -2.0, 'Sr': 2.0}"
Hf1N3Nb1,1.3,"{'Hf': 4.0, 'N': -3.0, 'Nb': 5.0}"
Ga1N2O1Zr1,0.97,"{'Ga': 3.0, 'N': -2.5, 'O': -2.0, 'Zr': 4.0}"
Ag1F1N1O1Sb1,1.33,"{'Ag': 1.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sb': 5.0}"
O3Ru2,1.68,"({'O': -2.0, 'Ru': 3.0},)"
Co1Ir1O2S1,1.35,"{'Co': 2.0, 'Ir': 4.0, 'O': -2.0, 'S': -2.0}"
Hg1N2Nb1O1,1.36,"{'Hg': 2.0, 'N': -2.5, 'Nb': 5.0, 'O': -2.0}"
Be1La1O2S1,1.18,"({'Be': 2.0, 'La': 3.0, 'O': -2.0, 'S': -1.0},)"
F1K1O2Pb1,1.17,"({'F': -1.0, 'K': 1.0, 'O': -2.0, 'Pb': 4.0},)"
Ca1Cr1O3,0.85,"({'Ca': 2.0, 'Cr': 4.0, 'O': -2.0},)"
Hg1N1O2Rb1,2.33,"({'Hg': 2.0, 'N': 1.0, 'O': -2.0, 'Rb': 1.0},)"
La1N3Nb1,0.91,"{'La': 3.0, 'N': -2.6666666666666665, 'Nb': 5.0}"
Hf1N3Zn1,1.6800000000000002,"({'Hf': 4.0, 'N': -2.0, 'Zn': 2.0},)"
Cr1Hg1N1O2,1.54,"{'Cr': 5.0, 'Hg': 2.0, 'N': -3.0, 'O': -2.0}"
Be1N1O2Pt1,1.81,"{'Be': 2.0, 'N': -3.0, 'O': -2.0, 'Pt': 5.0}"
Be2O2S1,1.22,[]
Ca1F1La1N1O1,1.26,"{'Ca': 2.0, 'F': -1.0, 'La': 3.0, 'N': -2.0, 'O': -2.0}"
F1Fe1Nb1O2,0.8500000000000001,"{'F': -1.0, 'Fe': 3.0, 'Nb': 2.0, 'O': -2.0}"
F1Mo1N1O1Zn1,1.16,"{'F': -1.0, 'Mo': 4.0, 'N': -3.0, 'O': -2.0, 'Zn': 2.0}"
Co1F1N1O1Pb1,1.35,"{'Co': 4.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pb': 2.0}"
K1O2Pb1S1,1.94,"({'K': 1.0, 'O': -2.0, 'Pb': 4.0, 'S': -1.0},)"
Ag1O2S1Sr1,1.69,"({'Ag': 3.0, 'O': -2.0, 'S': -1.0, 'Sr': 2.0},)"
Cr1N1O2Rh1,1.13,"{'Cr': 3.0, 'N': -3.0, 'O': -2.0, 'Rh': 4.0}"
Cr1F1O2Sn1,0.4399999999999999,"{'Cr': 3.0, 'F': -1.0, 'O': -2.0, 'Sn': 2.0}"
N3Sn1Sr1,2.43,"{'N': -1.6666666666666667, 'Sn': 3.0, 'Sr': 2.0}"
In1Nb1O3,0.4399999999999999,"{'In': 1.0, 'Nb': 5.0, 'O': -2.0}"
As1N3Sn1,1.78,"{'As': 5.0, 'N': -3.0, 'Sn': 4.0}"
Cs2N3,4.0,"({'Cs': 1.0, 'N': -0.6666666666666666},)"
Ba1Bi1N3,2.22,"{'Ba': 2.0, 'Bi': 3.0, 'N': -1.6666666666666667}"
B1N3Na1,3.49,"{'B': 3.0, 'N': -1.3333333333333333, 'Na': 1.0}"
Ba1N1O2Os1,1.22,"{'Ba': 2.0, 'N': -3.0, 'O': -2.0, 'Os': 5.0}"
Cs2F1N1O1,2.46,"({'Cs': 1.0, 'F': -1.0, 'N': 1.0, 'O': -2.0},)"
Ca1N2O1Te1,1.6,"{'Ca': 2.0, 'N': -3.0, 'O': -2.0, 'Te': 6.0}"
La1O2S1Sb1,0.8,"{'La': 3.0, 'O': -2.0, 'S': -2.0, 'Sb': 3.0}"
F1Ga1K1N1O1,1.95,"({'F': -1.0, 'Ga': 3.0, 'K': 1.0, 'N': -1.0, 'O': -2.0},)"
F1Ge1O2Ru1,1.11,"{'F': -1.0, 'Ge': 2.0, 'O': -2.0, 'Ru': 3.0}"
Bi1F1O2Rb1,1.31,[]
Cr1N2Na1O1,1.54,"{'Cr': 3.0, 'N': -1.0, 'Na': 1.0, 'O': -2.0}"
Cd1O3Ta1,0.53,"({'Cd': 2.0, 'O': -2.0, 'Ta': 4.0},)"
Co1N1O2Sb1,1.2000000000000002,"{'Co': 2.0, 'N': -3.0, 'O': -2.0, 'Sb': 5.0}"
N2Na1O1Tl1,2.45,"{'N': 0.0, 'Na': 1.0, 'O': -2.0, 'Tl': 1.0}"
Ba2O3,0.88,[]
Cs1F1Mn1O2,1.42,"({'Cs': 1.0, 'F': -1.0, 'Mn': 4.0, 'O': -2.0},)"
Au1In1N1O2,1.48,"{'Au': 5.0, 'In': 2.0, 'N': -3.0, 'O': -2.0}"
Be1O3Y1,1.4899999999999998,[]
Ge1La1O2S1,0.64,"{'Ge': 3.0, 'La': 3.0, 'O': -2.0, 'S': -2.0}"
B1Hg1N2O1,2.92,"{'B': 3.0, 'Hg': 1.0, 'N': -1.0, 'O': -2.0}"
F1Mn1O2Ta1,1.15,"({'F': -1.0, 'Mn': 2.0, 'O': -2.0, 'Ta': 3.0},)"
N1O2Os1Rb1,1.38,"{'N': -3.0, 'O': -2.0, 'Os': 6.0, 'Rb': 1.0}"
N1O2Pt1V1,1.12,"{'N': -3.0, 'O': -2.0, 'Pt': 2.0, 'V': 5.0}"
K1N2O1Pt1,2.22,"{'K': 1.0, 'N': -2.0, 'O': -2.0, 'Pt': 5.0}"
Be1N2O1Sr1,2.95,"({'Be': 2.0, 'N': -1.0, 'O': -2.0, 'Sr': 2.0},)"
F1N1Ni1O1Pb1,1.46,"{'F': -1.0, 'N': -3.0, 'Ni': 4.0, 'O': -2.0, 'Pb': 2.0}"
As1F1Ga1O2,0.8300000000000001,"{'As': 2.0, 'F': -1.0, 'Ga': 3.0, 'O': -2.0}"
Mo1N2Na1O1,1.42,"{'Mo': 6.0, 'N': -2.5, 'Na': 1.0, 'O': -2.0}"
Hg2O3,1.8,[]
Cu1N3Ti1,1.64,"{'Cu': 1.0, 'N': -1.6666666666666667, 'Ti': 4.0}"
Co1Cr1O3,0.8500000000000001,"{'Co': 3.0, 'Cr': 3.0, 'O': -2.0}"
O3Pb1Re1,1.05,"({'O': -2.0, 'Pb': 2.0, 'Re': 4.0},)"
Cs2O2S1,2.58,"({'Cs': 1.0, 'O': -2.0, 'S': 2.0},)"
Ag1O2S1Ta1,1.23,"{'Ag': 1.0, 'O': -2.0, 'S': -2.0, 'Ta': 5.0}"
F1K1O2Sb1,1.28,[]
F1N1Nb1O1Os1,1.4500000000000002,"{'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Os': 1.0}"
N2O1W1Zr1,0.62,"{'N': -3.0, 'O': -2.0, 'W': 6.0, 'Zr': 2.0}"
F1O2Os1Ru1,1.86,"{'F': -1.0, 'O': -2.0, 'Os': 1.0, 'Ru': 4.0}"
Ag1Ni1O2S1,1.28,"{'Ag': 3.0, 'Ni': 3.0, 'O': -2.0, 'S': -2.0}"
Bi1K1N1O2,1.27,"{'Bi': 5.0, 'K': 1.0, 'N': -2.0, 'O': -2.0}"
Ag2N1O2,2.24,"{'Ag': 1.5, 'N': 1.0, 'O': -2.0}"
Hg1O2Pb1S1,1.24,"{'Hg': 2.0, 'O': -2.0, 'Pb': 4.0, 'S': -2.0}"
La1N1Nb1O2,0.73,"{'La': 3.0, 'N': -3.0, 'Nb': 4.0, 'O': -2.0}"
Li1O2Ru1S1,1.29,"{'Li': 1.0, 'O': -2.0, 'Ru': 5.0, 'S': -2.0}"
O3Rb1Ta1,0.54,"({'O': -2.0, 'Rb': 1.0, 'Ta': 5.0},)"
O3Pd1Ti1,1.16,"{'O': -2.0, 'Pd': 2.0, 'Ti': 4.0}"
N1O2Sb1Tl1,1.35,"{'N': -2.0, 'O': -2.0, 'Sb': 5.0, 'Tl': 1.0}"
Cs1O3Y1,1.21,[]
Cd1O2S1Si1,1.37,"{'Cd': 2.0, 'O': -2.0, 'S': -2.0, 'Si': 4.0}"
F1Hf1O2Sc1,1.0,[]
Al1F1In1O2,0.87,"({'Al': 3.0, 'F': -1.0, 'In': 2.0, 'O': -2.0},)"
Ge1O2Ru1S1,1.09,"{'Ge': 4.0, 'O': -2.0, 'Ru': 2.0, 'S': -2.0}"
Hg1Ir1N2O1,2.39,"{'Hg': 2.0, 'Ir': 4.0, 'N': -2.0, 'O': -2.0}"
F1Nb1O2Os1,1.47,"{'F': -1.0, 'Nb': 4.0, 'O': -2.0, 'Os': 1.0}"
Ni1O2Pb1S1,1.12,"{'Ni': 4.0, 'O': -2.0, 'Pb': 2.0, 'S': -2.0}"
La1O2S1Y1,0.8400000000000001,"{'La': 3.0, 'O': -2.0, 'S': -2.0, 'Y': 3.0}"
As1N1O2Te1,1.37,"{'As': 3.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
Ge1N3Pd1,1.5699999999999998,"{'Ge': 4.0, 'N': -2.6666666666666665, 'Pd': 4.0}"
F1Ge1La1O2,0.86,"{'F': -1.0, 'Ge': 2.0, 'La': 3.0, 'O': -2.0}"
Fe1O3Sb1,0.76,"({'Fe': 3.0, 'O': -2.0, 'Sb': 3.0},)"
Ba1O2S1Tl1,1.32,"({'Ba': 2.0, 'O': -2.0, 'S': -1.0, 'Tl': 3.0},)"
As1O3Te1,1.28,"({'As': 2.0, 'O': -2.0, 'Te': 4.0},)"
Ba1F1Mo1O2,1.18,"({'Ba': 2.0, 'F': -1.0, 'Mo': 3.0, 'O': -2.0},)"
Ca1Co1N3,1.77,"{'Ca': 2.0, 'Co': 1.0, 'N': -1.0}"
Na1O2S1Zr1,1.33,"({'Na': 1.0, 'O': -2.0, 'S': -1.0, 'Zr': 4.0},)"
F1N1O1Y2,0.96,"({'F': -1.0, 'N': -3.0, 'O': -2.0, 'Y': 3.0},)"
B1Ba1F1N1O1,2.28,"({'B': 3.0, 'Ba': 2.0, 'F': -1.0, 'N': -2.0, 'O': -2.0},)"
Cu1O2S1Sr1,1.23,"({'Cu': 3.0, 'O': -2.0, 'S': -1.0, 'Sr': 2.0},)"
O3Ru1Y1,1.17,"({'O': -2.0, 'Ru': 3.0, 'Y': 3.0},)"
N1O2Pb1Pd1,1.67,"{'N': -2.0, 'O': -2.0, 'Pb': 2.0, 'Pd': 4.0}"
Mn1N2O1Y1,1.39,"{'Mn': 3.0, 'N': -2.0, 'O': -2.0, 'Y': 3.0}"
Ba1O2S1Sn1,1.09,"{'Ba': 2.0, 'O': -2.0, 'S': -2.0, 'Sn': 4.0}"
Al1N2O1Pb1,1.59,"{'Al': 3.0, 'N': -2.5, 'O': -2.0, 'Pb': 4.0}"
N3Ta1Y1,1.43,"{'N': -2.6666666666666665, 'Ta': 5.0, 'Y': 3.0}"
K1O2S1Ti1,2.06,"({'K': 1.0, 'O': -2.0, 'S': -1.0, 'Ti': 4.0},)"
As1N3Rh1,1.92,"{'As': 5.0, 'N': -3.0, 'Rh': 4.0}"
Mg1Mo1N2O1,1.17,"{'Mg': 2.0, 'Mo': 6.0, 'N': -3.0, 'O': -2.0}"
Au1Ga1O3,1.46,"({'Au': 3.0, 'Ga': 3.0, 'O': -2.0},)"
Cu1F1O2Os1,1.51,"{'Cu': 1.0, 'F': -1.0, 'O': -2.0, 'Os': 4.0}"
Mn1N1O2Pt1,1.39,"{'Mn': 2.0, 'N': -3.0, 'O': -2.0, 'Pt': 5.0}"
Ag1Au1F1N1O1,1.6800000000000002,"{'Ag': 1.0, 'Au': 5.0, 'F': -1.0, 'N': -3.0, 'O': -2.0}"
O2Os1S1Si1,1.72,"{'O': -2.0, 'Os': 2.0, 'S': -2.0, 'Si': 4.0}"
Ba1F1O2W1,1.5,"({'Ba': 2.0, 'F': -1.0, 'O': -2.0, 'W': 3.0},)"
Ir1N3Ti1,1.36,"{'Ir': 5.0, 'N': -3.0, 'Ti': 4.0}"
F1N1O1V1Zn1,1.1,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'V': 4.0, 'Zn': 2.0}"
Cd1La1O3,0.8,[]
O2S1Sr1W1,1.17,"{'O': -2.0, 'S': -2.0, 'Sr': 2.0, 'W': 4.0}"
Cr1Mo1N1O2,0.65,"{'Cr': 3.0, 'Mo': 4.0, 'N': -3.0, 'O': -2.0}"
La1N2O1Ta1,0.72,"{'La': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
Ge1O2Re1S1,1.1,"{'Ge': 3.0, 'O': -2.0, 'Re': 3.0, 'S': -2.0}"
N2O1Pb1Ta1,1.06,"{'N': -3.0, 'O': -2.0, 'Pb': 4.0, 'Ta': 4.0}"
Be1F1Li1O2,1.85,[]
Cr1N2O1W1,0.81,"{'Cr': 2.0, 'N': -3.0, 'O': -2.0, 'W': 6.0}"
K1O3Te1,1.47,[]
Ba1F1N1O1Rh1,1.83,"{'Ba': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rh': 4.0}"
Cr1N1O2Pt1,1.32,"{'Cr': 3.0, 'N': -3.0, 'O': -2.0, 'Pt': 4.0}"
Ba1Cd1F1O2,0.95,[]
Bi1Fe1N2O1,1.31,"{'Bi': 5.0, 'Fe': 3.0, 'N': -3.0, 'O': -2.0}"
Li1N1O2Ta1,0.8300000000000001,"{'Li': 1.0, 'N': -2.0, 'O': -2.0, 'Ta': 5.0}"
N3Sc1Ta1,0.86,"{'N': -2.6666666666666665, 'Sc': 3.0, 'Ta': 5.0}"
F1Li1N1O1Si1,1.8,"({'F': -1.0, 'Li': 1.0, 'N': -2.0, 'O': -2.0, 'Si': 4.0},)"
Bi1N3Na1,2.62,"{'Bi': 2.0, 'N': -1.0, 'Na': 1.0}"
F1N1O1Ru1Te1,1.41,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ru': 2.0, 'Te': 4.0}"
N2O1Pt1Ti1,1.21,"{'N': -3.0, 'O': -2.0, 'Pt': 4.0, 'Ti': 4.0}"
Be1Bi1F1O2,1.26,"({'Be': 2.0, 'Bi': 3.0, 'F': -1.0, 'O': -2.0},)"
N2Na1Nb1O1,1.53,"{'N': -2.0, 'Na': 1.0, 'Nb': 5.0, 'O': -2.0}"
F1N1O1Ti1Zn1,1.04,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ti': 4.0, 'Zn': 2.0}"
N2O1Rb2,3.86,"({'N': 0.0, 'O': -2.0, 'Rb': 1.0},)"
Ag1O3Y1,1.38,"({'Ag': 3.0, 'O': -2.0, 'Y': 3.0},)"
F1N1O1Sc1Zn1,1.34,"{'F': -1.0, 'N': -2.0, 'O': -2.0, 'Sc': 3.0, 'Zn': 2.0}"
N2O1Pd1Ru1,1.7400000000000002,"{'N': -3.0, 'O': -2.0, 'Pd': 2.0, 'Ru': 6.0}"
O2S1Te1Ti1,1.19,"{'O': -2.0, 'S': -2.0, 'Te': 4.0, 'Ti': 2.0}"
Cu1F1Ga1O2,0.94,"{'Cu': 2.0, 'F': -1.0, 'Ga': 3.0, 'O': -2.0}"
Al1F1La1O2,0.88,"({'Al': 3.0, 'F': -1.0, 'La': 2.0, 'O': -2.0},)"
O2Os1S1Ti1,1.09,"{'O': -2.0, 'Os': 2.0, 'S': -2.0, 'Ti': 4.0}"
Cr1N2O1V1,0.7,"{'Cr': 3.0, 'N': -3.0, 'O': -2.0, 'V': 5.0}"
O2Pb1S1Ta1,1.2,"{'O': -2.0, 'Pb': 2.0, 'S': -2.0, 'Ta': 4.0}"
N3Na1Zn1,2.41,"({'N': -1.0, 'Na': 1.0, 'Zn': 2.0},)"
Ba1N1O2Pd1,1.38,"({'Ba': 2.0, 'N': -2.0, 'O': -2.0, 'Pd': 4.0},)"
Ba1O3Sn1,0.52,"({'Ba': 2.0, 'O': -2.0, 'Sn': 4.0},)"
N3Pd1Rb1,3.3,"{'N': -1.0, 'Pd': 2.0, 'Rb': 1.0}"
N3Y2,1.52,"({'N': -2.0, 'Y': 3.0},)"
F1O2Sb2,0.96,[]
Cd2N1O2,1.74,[]
Cu1F1O2V1,0.86,"{'Cu': 1.0, 'F': -1.0, 'O': -2.0, 'V': 4.0}"
Cs1Mn1N3,2.42,"{'Cs': 1.0, 'Mn': 2.0, 'N': -1.0}"
F1Mg1N1O1Pd1,1.79,"{'F': -1.0, 'Mg': 2.0, 'N': -3.0, 'O': -2.0, 'Pd': 4.0}"
Bi1O2S1V1,0.89,"{'Bi': 3.0, 'O': -2.0, 'S': -2.0, 'V': 3.0}"
La1N3Pd1,1.84,"{'La': 3.0, 'N': -1.6666666666666667, 'Pd': 2.0}"
Be1N1O2Pb1,1.73,"({'Be': 2.0, 'N': -2.0, 'O': -2.0, 'Pb': 4.0},)"
Bi1Mg1N2O1,1.7000000000000002,"{'Bi': 5.0, 'Mg': 2.0, 'N': -2.5, 'O': -2.0}"
Ba1F1Ga1N1O1,1.26,"{'Ba': 2.0, 'F': -1.0, 'Ga': 3.0, 'N': -2.0, 'O': -2.0}"
Hf1N2O1Sc1,0.81,"{'Hf': 4.0, 'N': -2.5, 'O': -2.0, 'Sc': 3.0}"
Mo1N3Sn1,1.08,"{'Mo': 6.0, 'N': -3.0, 'Sn': 3.0}"
Au1F1N1Na1O1,2.07,"{'Au': 5.0, 'F': -1.0, 'N': -3.0, 'Na': 1.0, 'O': -2.0}"
N2O1Os2,1.46,"{'N': -3.0, 'O': -2.0, 'Os': 4.0}"
Hf1O3Zn1,0.81,"({'Hf': 4.0, 'O': -2.0, 'Zn': 2.0},)"
B1Ge1N2O1,1.73,"{'B': 3.0, 'Ge': 4.0, 'N': -2.5, 'O': -2.0}"
La1O3Sr1,0.7,[]
N2O1Rh1Si1,1.5299999999999998,"{'N': -3.0, 'O': -2.0, 'Rh': 4.0, 'Si': 4.0}"
Al2O3,1.14,"({'Al': 3.0, 'O': -2.0},)"
Li1N3Ta1,1.75,"{'Li': 1.0, 'N': -1.6666666666666667, 'Ta': 4.0}"
Cu1Mg1N2O1,2.24,"{'Cu': 2.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0}"
Cd1F1Mg1N1O1,1.56,"({'Cd': 2.0, 'F': -1.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0},)"
Bi1Cr1N1O2,0.73,"{'Bi': 3.0, 'Cr': 4.0, 'N': -3.0, 'O': -2.0}"
Hf1N2O1V1,0.99,"{'Hf': 4.0, 'N': -3.0, 'O': -2.0, 'V': 4.0}"
Ge1N3Tl1,2.18,"{'Ge': 4.0, 'N': -1.6666666666666667, 'Tl': 1.0}"
Au1Li1N3,2.49,"{'Au': 2.0, 'Li': 1.0, 'N': -1.0}"
Hf1Ni1O3,1.12,"({'Hf': 4.0, 'Ni': 2.0, 'O': -2.0},)"
N2O1Pt1Re1,1.53,"{'N': -3.0, 'O': -2.0, 'Pt': 5.0, 'Re': 3.0}"
As2N1O2,1.02,"{'As': 3.5, 'N': -3.0, 'O': -2.0}"
La1N3W1,0.71,"{'La': 3.0, 'N': -3.0, 'W': 6.0}"
Cr1N2O1Ta1,0.57,"{'Cr': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
Au2O2S1,1.46,"{'Au': 3.0, 'O': -2.0, 'S': -2.0}"
In1K1N3,2.87,"{'In': 2.0, 'K': 1.0, 'N': -1.0}"
Co1K1N3,3.27,"{'Co': 2.0, 'K': 1.0, 'N': -1.0}"
N2Nb1O1Si1,0.86,"{'N': -3.0, 'Nb': 4.0, 'O': -2.0, 'Si': 4.0}"
Au1Co1F1O2,1.5,"{'Au': 3.0, 'Co': 2.0, 'F': -1.0, 'O': -2.0}"
O2S1Sb1Te1,1.01,"{'O': -2.0, 'S': 2.0, 'Sb': -2.0, 'Te': 4.0}"
F1Na1O2Sc1,1.15,[]
Ni2O3,1.58,"({'Ni': 3.0, 'O': -2.0},)"
N3Re1Tl1,2.13,"{'N': -3.0, 'Re': 6.0, 'Tl': 3.0}"
Al1O2S1W1,1.39,"{'Al': 3.0, 'O': -2.0, 'S': -2.0, 'W': 3.0}"
Au2F1O2,1.64,"({'Au': 2.5, 'F': -1.0, 'O': -2.0},)"
F1N1O1Pb1Rb1,1.94,"({'F': -1.0, 'N': -2.0, 'O': -2.0, 'Pb': 4.0, 'Rb': 1.0},)"
