formula,target,oxidation_states
ZnCdPt2,-1.11e-05,"({'Zn': 2.0, 'Cd': 2.0, 'Pt': -2.0},)"
Ge2Pt3,-7.74e-05,"({'Ge': 3.0, 'Pt': -2.0},)"
Yb3(Sb7Te12)2,-5.76e-05,"{'Yb': 3.0, 'Sb': 2.7857142857142856, 'Te': -2.0}"
BaMgCrF7,12.0014498,"({'Ba': 2.0, 'Mg': 2.0, 'Cr': 3.0, 'F': -1.0},)"
ZnC2S2(OF)6,8e-07,"{'Zn': 2.0, 'C': 4.0, 'S': 4.0, 'O': -2.0, 'F': -1.0}"
BaV4O9,7.999999099999997,"({'Ba': 2.0, 'V': 4.0, 'O': -2.0},)"
Rb2CoF6,5.0016223,"({'Rb': 1.0, 'Co': 4.0, 'F': -1.0},)"
CeMg14Al,1.313992,[]
MgFe4O9,32.016324600000004,[]
Ba3CrS5,6.0133595,"{'Ba': 2.0, 'Cr': 4.0, 'S': -2.0}"
PrCl3,-3.2e-05,"({'Pr': 3.0, 'Cl': -1.0},)"
AlPt3,-4.7e-05,[]
HfAlPd2,-0.0001064,[]
Na4(WO3)9,-0.0019908,"({'Na': 1.0, 'W': 5.555555555555555, 'O': -2.0},)"
TeIrO6,-1.9e-05,[]
Fe3Co3(SbO8)2,17.0,[]
Pr2(Zn2Ge)3,-2.8e-06,[]
CaZn3Ni2,-9.58e-05,[]
LiSbSe2,-5.1e-06,"{'Li': 1.0, 'Sb': 3.0, 'Se': -2.0}"
H8Pt(NCl3)2,3e-07,"{'H': 1.0, 'Pt': 4.0, 'N': -3.0, 'Cl': -1.0}"
MnO3,6.0000005,[]
CsCuF4,0.0003616,"({'Cs': 1.0, 'Cu': 3.0, 'F': -1.0},)"
LiLa2FeO6,2.9999997000000005,[]
TiAlRh2,4.19e-05,[]
Na6Sn2O7,0.0005285,"({'Na': 1.0, 'Sn': 4.0, 'O': -2.0},)"
Ba3Er4O9,5.2e-06,"({'Ba': 2.0, 'Er': 3.0, 'O': -2.0},)"
NaMg30GaO32,0.0,"({'Na': 1.0, 'Mg': 2.0, 'Ga': 3.0, 'O': -2.0},)"
BiF3,0.0008366,"({'Bi': 3.0, 'F': -1.0},)"
K4Be3O5,1e-07,"({'K': 1.0, 'Be': 2.0, 'O': -2.0},)"
Ti2Zn2O5,0.0133403999999999,"({'Ti': 3.0, 'Zn': 2.0, 'O': -2.0},)"
P4WO12,7.9944149000000015,"{'P': 5.0, 'W': 4.0, 'O': -2.0}"
LiNi(SO4)2,9.986665,"({'Li': 1.0, 'Ni': 3.0, 'S': 6.0, 'O': -2.0},)"
Na2Cd2O3,4.98e-05,"({'Na': 1.0, 'Cd': 2.0, 'O': -2.0},)"
Ca2As3,-0.0003336,"({'Ca': 2.0, 'As': -1.3333333333333333},)"
Ce2InPt2,0.0352885,[]
BaGd2CoO5,16.9904303,"({'Ba': 2.0, 'Gd': 3.0, 'Co': 2.0, 'O': -2.0},)"
LiEu3SiCl3O4,84.000006,"({'Li': 1.0, 'Eu': 2.0, 'Si': 4.0, 'Cl': -1.0, 'O': -2.0},)"
HoBi,-1.12e-05,[]
Y12Ni6Pb,0.0176962999999999,[]
MgCrSF5,6.002178400000001,"{'Mg': 2.0, 'Cr': 5.0, 'S': -2.0, 'F': -1.0}"
CrGa4,-1.07e-05,[]
Zn8B3H3O14,-0.0007046,"({'Zn': 2.0, 'B': 3.0, 'H': 1.0, 'O': -2.0},)"
Sm2ReC2,-7.829999999999999e-05,"{'Sm': 2.5, 'Re': 3.0, 'C': -4.0}"
Sr2CuH2(SeO3)4,1.0000971,"{'Sr': 2.0, 'Cu': 2.0, 'H': 1.0, 'Se': 4.0, 'O': -2.0}"
Ag2W2O7,0.0002218999999999,"{'Ag': 1.0, 'W': 6.0, 'O': -2.0}"
AlAs(H2O3)2,0.0,"({'Al': 3.0, 'As': 5.0, 'H': 1.0, 'O': -2.0},)"
CeBe13,0.0108331,[]
Sn(Br3N)2,7.3250496,"{'Sn': 4.0, 'Br': -1.0, 'N': 1.0}"
Ba(Hf2As3)6,-0.0002819,"({'Ba': 2.0, 'Hf': 4.0, 'As': -2.7777777777777777},)"
LiLa2MoO6,2.0,"{'Li': 1.0, 'La': 3.0, 'Mo': 5.0, 'O': -2.0}"
Sr5B3ClO9,-3.94e-05,"({'Sr': 2.0, 'B': 3.0, 'Cl': -1.0, 'O': -2.0},)"
CaMo2O7,0.0,"({'Ca': 2.0, 'Mo': 6.0, 'O': -2.0},)"
La3Tl,-0.0733776999999999,[]
CsScBr3,0.0101633,"({'Cs': 1.0, 'Sc': 2.0, 'Br': -1.0},)"
YMg6NbO8,0.0178472,[]
Lu2Cu2O5,8.0000012,"({'Lu': 3.0, 'Cu': 2.0, 'O': -2.0},)"
MgFeF4,8.0000001,"({'Mg': 2.0, 'Fe': 2.0, 'F': -1.0},)"
AlInS3,0.00188,"{'Al': 3.0, 'In': 3.0, 'S': -2.0}"
Y2Mg,-3.8e-05,[]
Rb3Hg,0.0034161,[]
Pr8(BCl)7,-0.0010632999999999,"({'Pr': 3.5, 'B': -3.0, 'Cl': -1.0},)"
Li2Ni(CO3)2,4.0000915,"{'Li': 1.0, 'Ni': 2.0, 'C': 4.0, 'O': -2.0}"
CeSi2Ni,0.0605129,"({'Ce': 4.0, 'Si': -4.0, 'Ni': 4.0},)"
CaYMg14O16,-0.0151808999999999,[]
As2W,4.53e-05,"{'As': -3.0, 'W': 6.0}"
LaB5O9,-0.0006044,"({'La': 3.0, 'B': 3.0, 'O': -2.0},)"
V2Ni(H4O5)2,3.9999998,"{'V': 5.0, 'Ni': 2.0, 'H': 1.0, 'O': -2.0}"
K3AlSe3,-0.0001575,"({'K': 1.0, 'Al': 3.0, 'Se': -2.0},)"
Cu2GeS3,1.14e-05,"{'Cu': 1.0, 'Ge': 4.0, 'S': -2.0}"
Al(HO)3,0.0035305,"({'Al': 3.0, 'H': 1.0, 'O': -2.0},)"
CsRbMg14O15,-9.16e-05,"({'Cs': 1.0, 'Rb': 1.0, 'Mg': 2.0, 'O': -2.0},)"
BaVZnF7,8.0147525,"({'Ba': 2.0, 'V': 3.0, 'Zn': 2.0, 'F': -1.0},)"
Li4CrCo2Ni3(PO4)6,-8.534687599999998,"{'Li': 1.0, 'Cr': 3.0, 'Co': 2.5, 'Ni': 2.0, 'P': 5.0, 'O': -2.0}"
RbAl,-0.0008359999999999,[]
Y(TiS2)2,0.0273109,"{'Y': 3.0, 'Ti': 2.5, 'S': -2.0}"
Nd(FeSb3)4,0.9999999,"{'Nd': 3.0, 'Fe': 3.0, 'Sb': -1.25}"
Ti(CoO2)2,11.967659199999998,"{'Ti': 4.0, 'Co': 2.0, 'O': -2.0}"
Rb2Al2Si3O10,0.0014134,"({'Rb': 1.0, 'Al': 3.0, 'Si': 4.0, 'O': -2.0},)"
Zn2CuRh,1.1512489,[]
FeCoO4,12.2748913,[]
Sb2IF15,0.0,"({'Sb': 5.0, 'I': 5.0, 'F': -1.0},)"
NpNi5,1.9287322,[]
Sc2TlCu,3.9999999,[]
RbMn4(PO4)3,79.9985497,"{'Rb': 1.0, 'Mn': 2.0, 'P': 5.0, 'O': -2.0}"
Gd(CoGe)2,-7.1446542,[]
LiMg2Au,0.0,[]
CsCaH3,-3.47e-05,"({'Cs': 1.0, 'Ca': 2.0, 'H': -1.0},)"
LaMgAg2,0.0009308999999999,[]
Sc2AlSi2,0.0001091,"({'Sc': 2.5, 'Al': 3.0, 'Si': -4.0},)"
Ti2BRh6,0.0005589,[]
NaH2BrO5,-7.35e-05,[]
Bi5IO7,-0.0010195,"{'Bi': 3.0, 'I': -1.0, 'O': -2.0}"
Cs2RbNF6,0.0,"({'Cs': 1.0, 'Rb': 1.0, 'N': 3.0, 'F': -1.0},)"
BPPbO5,-1.06e-05,"{'B': 3.0, 'P': 5.0, 'Pb': 2.0, 'O': -2.0}"
Mg6AlCuO8,-0.0013175,"({'Mg': 2.0, 'Al': 3.0, 'Cu': 1.0, 'O': -2.0},)"
LiLaSn2,1.04e-05,[]
Ti6Al16Ni7,0.0,[]
Rb2(TcSe2)3,2e-07,"{'Rb': 1.0, 'Tc': 3.3333333333333335, 'Se': -2.0}"
Fe5Si3,-0.0013297,"({'Fe': 2.4, 'Si': -4.0},)"
ScPd,0.000254,[]
Ba5B4O11,0.0,"({'Ba': 2.0, 'B': 3.0, 'O': -2.0},)"
HfMg3O4,-4.92e-05,[]
BaCu2(AsO4)2,1.16e-05,"{'Ba': 2.0, 'Cu': 2.0, 'As': 5.0, 'O': -2.0}"
ZnSiIr2,2.2976541,[]
LiDy2Ru,5.2e-06,[]
Ni(ClO4)2,2.0000001,[]
Ce2TeO2,2.0043779,"({'Ce': 3.0, 'Te': -2.0, 'O': -2.0},)"
VCrP2(HO5)2,3.0,"{'V': 5.0, 'Cr': 3.0, 'P': 5.0, 'H': 1.0, 'O': -2.0}"
Mn3Cr3(TeO8)2,19.0018272,"{'Mn': 2.0, 'Cr': 6.0, 'Te': 4.0, 'O': -2.0}"
PuBrO,-9.9999996,"({'Pu': 3.0, 'Br': -1.0, 'O': -2.0},)"
Li8HfO6,-8.43e-05,"({'Li': 1.0, 'Hf': 4.0, 'O': -2.0},)"
Sr(AlAu)2,0.0005294,[]
LiPm2Rh,-4.78e-05,[]
LiCuH4Cl3O2,3.9924171,"({'Li': 1.0, 'Cu': 2.0, 'H': 1.0, 'Cl': -1.0, 'O': -2.0},)"
Ho2Si3Rh,6.1e-06,[]
BaMg4Si3,3.2899999999999987e-05,[]
Ti2Cu9(B3O11)2,2.0000025000000003,"{'Ti': 4.0, 'Cu': 2.0, 'B': 3.0, 'O': -2.0}"
TlAgSe,0.0039175,"({'Tl': 1.0, 'Ag': 1.0, 'Se': -2.0},)"
TiH2,-6.159999999999999e-05,"({'Ti': 2.0, 'H': -1.0},)"
Cu2H4C4N3O,0.0,"{'Cu': 1.5, 'H': 1.0, 'C': 1.0, 'N': -3.0, 'O': -2.0}"
Mg3Ni2O7,0.0,"({'Mg': 2.0, 'Ni': 4.0, 'O': -2.0},)"
Li5TlO4,0.0147534,"({'Li': 1.0, 'Tl': 3.0, 'O': -2.0},)"
Na6PbO5,3e-05,"({'Na': 1.0, 'Pb': 4.0, 'O': -2.0},)"
CaTiBiO5,6e-07,"({'Ca': 2.0, 'Ti': 3.0, 'Bi': 5.0, 'O': -2.0},)"
TmAu,2.01e-05,[]
Hg3SeO6,-0.0029015,"({'Hg': 2.0, 'Se': 6.0, 'O': -2.0},)"
NaCaVO4,0.0001008,"({'Na': 1.0, 'Ca': 2.0, 'V': 5.0, 'O': -2.0},)"
Na2Hg3S4,0.0121965,"{'Na': 1.0, 'Hg': 2.0, 'S': -2.0}"
Y(CoO2)3,30.0014025,"({'Y': 3.0, 'Co': 3.0, 'O': -2.0},)"
NdP5O14,-5e-07,"({'Nd': 3.0, 'P': 5.0, 'O': -2.0},)"
Ba3Te4O11,0.0029833,"({'Ba': 2.0, 'Te': 4.0, 'O': -2.0},)"
MnZn(SiO3)2,10.000000300000002,"({'Mn': 2.0, 'Zn': 2.0, 'Si': 4.0, 'O': -2.0},)"
NaIn2Au,-4.14e-05,[]
Ca(AlS2)2,0.0,"({'Ca': 2.0, 'Al': 3.0, 'S': -2.0},)"
RbAuBr4,-0.0005075,"({'Rb': 1.0, 'Au': 3.0, 'Br': -1.0},)"
UVC2,0.0002712,"{'U': 3.0, 'V': 5.0, 'C': -4.0}"
ZnCo3,4.4524522000000015,[]
RbVH4(OF2)2,4.0022985,"{'Rb': 1.0, 'V': 3.0, 'H': 1.0, 'O': -2.0, 'F': -1.0}"
La2BeGe,2.6855466,[]
CsSmS2,-0.0003851,"{'Cs': 1.0, 'Sm': 3.0, 'S': -2.0}"
TiTlCuTe3,-3e-06,"{'Ti': 4.0, 'Tl': 1.0, 'Cu': 1.0, 'Te': -2.0}"
LaAl3Au,2.04e-05,[]
Zr(TeCl)6,-0.005831,"{'Zr': 4.0, 'Te': 0.3333333333333333, 'Cl': -1.0}"
Hf2GaSb3,-0.0006749,[]
Na3Sb,-0.0002440999999999,"({'Na': 1.0, 'Sb': -3.0},)"
Sr5La2Mn8(O3F)6,30.000008,"{'Sr': 2.0, 'La': 3.0, 'Mn': 3.25, 'O': -2.0, 'F': -1.0}"
Yb2PdAu,-0.0001139,[]
LuSb,0.0020394,"({'Lu': 3.0, 'Sb': -3.0},)"
BaTi4ZnO8,2.0149358,"({'Ba': 2.0, 'Ti': 3.0, 'Zn': 2.0, 'O': -2.0},)"
Np(OF)2,1.0002773,"({'Np': 6.0, 'O': -2.0, 'F': -1.0},)"
TeCF3,0.0005416,"{'Te': -1.0, 'C': 4.0, 'F': -1.0}"
Tb2ReC2,0.0212147,[]
LaAsRuO,0.0038179,"{'La': 3.0, 'As': -3.0, 'Ru': 2.0, 'O': -2.0}"
Mg6CrCo,9.778330699999998,[]
KCoF3,2.9999458,"({'K': 1.0, 'Co': 2.0, 'F': -1.0},)"
LuAl2Pd5,5e-07,[]
Na3Sr7Ta3Ti7O30,0.0003842,"({'Na': 1.0, 'Sr': 2.0, 'Ta': 5.0, 'Ti': 4.0, 'O': -2.0},)"
K2CuSb,-6.8e-06,"({'K': 1.0, 'Cu': 1.0, 'Sb': -3.0},)"
ZnCu(GeO3)2,1.9937744,"{'Zn': 2.0, 'Cu': 2.0, 'Ge': 4.0, 'O': -2.0}"
BaCaMg14O16,5e-07,"({'Ba': 2.0, 'Ca': 2.0, 'Mg': 2.0, 'O': -2.0},)"
Ba2YV3O7,7.1298397,"({'Ba': 2.0, 'Y': 3.0, 'V': 2.3333333333333335, 'O': -2.0},)"
KFeH2S2O9,10.0054964,"({'K': 1.0, 'Fe': 3.0, 'H': 1.0, 'S': 6.0, 'O': -2.0},)"
CdH3NO5,-0.0017299,"({'Cd': 2.0, 'H': 1.0, 'N': 5.0, 'O': -2.0},)"
NaNbN2,0.0,"{'Na': 1.0, 'Nb': 5.0, 'N': -3.0}"
LaFeAsO,7.849300099999999,"{'La': 3.0, 'Fe': 2.0, 'As': -3.0, 'O': -2.0}"
Re3(SCl)7,-0.0003314,"{'Re': 7.0, 'S': -2.0, 'Cl': -1.0}"
CsWCl6,2.0043304,"({'Cs': 1.0, 'W': 5.0, 'Cl': -1.0},)"
Li3V4NiO12,0.5730818,"{'Li': 1.0, 'V': 4.75, 'Ni': 2.0, 'O': -2.0}"
Ti(SO4)2,-0.0054431,"({'Ti': 4.0, 'S': 6.0, 'O': -2.0},)"
LiMg14Ni,0.0,[]
NdCuSO,-8.8e-05,"{'Nd': 3.0, 'Cu': 1.0, 'S': -2.0, 'O': -2.0}"
In2Sn2O7,2.46e-05,"({'In': 3.0, 'Sn': 4.0, 'O': -2.0},)"
K3B17,-0.0009076,"({'K': 1.0, 'B': -0.17647058823529413},)"
SrCo2As2(H2O5)2,24.0003986,"{'Sr': 2.0, 'Co': 2.0, 'As': 5.0, 'H': 1.0, 'O': -2.0}"
MgBi3P3O13,0.0,"{'Mg': 2.0, 'Bi': 3.0, 'P': 5.0, 'O': -2.0}"
Te2Pd3,-7.400000000000001e-06,[]
GdTi2CdO6F,13.997374,"({'Gd': 3.0, 'Ti': 4.0, 'Cd': 2.0, 'O': -2.0, 'F': -1.0},)"
NaCrO3,1.0009926,"({'Na': 1.0, 'Cr': 5.0, 'O': -2.0},)"
Cd(BiO2)2,0.0036412,"({'Cd': 2.0, 'Bi': 3.0, 'O': -2.0},)"
MgH18C4SN8O9,0.0041157,"{'Mg': 2.0, 'H': 1.0, 'C': 4.0, 'S': -2.0, 'N': -2.0, 'O': -2.0}"
K(CoAs)2,0.0012603,"{'K': 1.0, 'Co': 2.5, 'As': -3.0}"
HfPbS3,0.0001585,"({'Hf': 4.0, 'Pb': 2.0, 'S': -2.0},)"
TmAgSn,-4e-07,[]
LuFeGe2,0.0049964,[]
ZrMnP,-0.0071471999999999,[]
PrSi2Mo2C,0.0,"{'Pr': 3.0, 'Si': -4.0, 'Mo': 4.5, 'C': -4.0}"
Sm3RuO7,23.4306831,"{'Sm': 3.0, 'Ru': 5.0, 'O': -2.0}"
PuAl2,0.0501705,[]
Li5Cu3(TeO5)2,0.0017739999999999,"{'Li': 1.0, 'Cu': 1.6666666666666667, 'Te': 5.0, 'O': -2.0}"
U4Tc7Ge6,0.0130401,[]
Ge3Mo5,-2e-07,[]
TiSiAg2O5,2.1e-05,"{'Ti': 4.0, 'Si': 4.0, 'Ag': 1.0, 'O': -2.0}"
GdZn2,-14.8248782,[]
Cu6Mo5O18,0.0002793999999999,"{'Cu': 1.0, 'Mo': 6.0, 'O': -2.0}"
Co3(AsO4)4,25.7614745,"({'Co': 4.0, 'As': 5.0, 'O': -2.0},)"
Fe2(SO4)3,20.0022251,"({'Fe': 3.0, 'S': 6.0, 'O': -2.0},)"
Nd3CuGeSe7,-2.5e-05,"{'Nd': 3.0, 'Cu': 1.0, 'Ge': 4.0, 'Se': -2.0}"
MgMo3O7,24.0000003,"({'Mg': 2.0, 'Mo': 4.0, 'O': -2.0},)"
Os5C15SO15,0.0025663,"{'Os': -2.0, 'C': 2.8, 'S': -2.0, 'O': -2.0}"
YB2Rh3,2.4e-06,[]
Tm2MoO6,3e-07,"({'Tm': 3.0, 'Mo': 6.0, 'O': -2.0},)"
Ca9PrF20,1.9297948,[]
Dy3Se4,0.0003761,[]
Y2InHg,3.0,[]
AlS2NCl6,0.0165383,"{'Al': 3.0, 'S': 2.0, 'N': -1.0, 'Cl': -1.0}"
Al2Fe3Si4,-1.82e-05,[]
Sr5Li25La7(BiO6)8,-1.17e-05,"({'Sr': 2.0, 'Li': 1.0, 'La': 3.0, 'Bi': 5.0, 'O': -2.0},)"
FeP2HO7,19.9989713,"({'Fe': 3.0, 'P': 5.0, 'H': 1.0, 'O': -2.0},)"
Ga2CuO4,0.0021623,"{'Ga': 3.0, 'Cu': 2.0, 'O': -2.0}"
KHg2Bi,2.0,[]
LaScGe,1.1055364,[]
Li4VNi3(PO4)4,0.9999815,"{'Li': 1.0, 'V': 2.0, 'Ni': 2.0, 'P': 5.0, 'O': -2.0}"
KCu2H2(SeO5)2,2.9879392000000005,"({'K': 1.0, 'Cu': 2.5, 'H': 1.0, 'Se': 6.0, 'O': -2.0},)"
TiV3O8,2.9998353,"{'Ti': 4.0, 'V': 4.0, 'O': -2.0}"
Mn4CoO8,15.0000011,"{'Mn': 3.25, 'Co': 3.0, 'O': -2.0}"
KNiPH2O5,4.0000547,"{'K': 1.0, 'Ni': 2.0, 'P': 5.0, 'H': 1.0, 'O': -2.0}"
Hf2Co3Si4,0.010841,"({'Hf': 4.0, 'Co': 2.6666666666666665, 'Si': -4.0},)"
Y2CuPt,1.7861901000000002,[]
ThFe5P3,-2.8634174,[]
Tb3Co29(Si2B5)2,34.8088192,"{'Tb': 3.0, 'Co': 1.2758620689655173, 'Si': -4.0, 'B': -3.0}"
HoZnPd,-0.0001575,[]
Ca2PdRh,0.9931347,[]
Mg2SiO4,0.0012946,"({'Mg': 2.0, 'Si': 4.0, 'O': -2.0},)"
Li2V2(SiO3)3,36.00898370000001,"({'Li': 1.0, 'V': 2.0, 'Si': 4.0, 'O': -2.0},)"
KAsO4,4.0000006,[]
CrFeCoNi,2.3711354,[]
BaMn2O5,5.999999400000001,"({'Ba': 2.0, 'Mn': 4.0, 'O': -2.0},)"
Li2FeH12(SO7)2,8.0003406,"({'Li': 1.0, 'Fe': 2.0, 'H': 1.0, 'S': 6.0, 'O': -2.0},)"
LaInNi2,2e-07,[]
SmTl3,-0.0001673,[]
Na2Zn2O3,-0.0001891,"({'Na': 1.0, 'Zn': 2.0, 'O': -2.0},)"
VRu3C,0.0022537,[]
Li2NbOF5,4.820000000000001e-05,"({'Li': 1.0, 'Nb': 5.0, 'O': -2.0, 'F': -1.0},)"
MgFePO5,10.0000001,"({'Mg': 2.0, 'Fe': 3.0, 'P': 5.0, 'O': -2.0},)"
ReHg2O5,-0.0008195,"{'Re': 6.0, 'Hg': 2.0, 'O': -2.0}"
KFeAs2O7,19.9986727,"({'K': 1.0, 'Fe': 3.0, 'As': 5.0, 'O': -2.0},)"
H4NClO4,0.0108661,"({'H': 1.0, 'N': 5.0, 'Cl': -1.0, 'O': -2.0},)"
LiMoP4O13,4.0000003,"{'Li': 1.0, 'Mo': 5.0, 'P': 5.0, 'O': -2.0}"
Cd(AuF6)2,0.000103,"({'Cd': 2.0, 'Au': 5.0, 'F': -1.0},)"
TmThRu2,0.0001404,[]
Li4Fe3Cu3(SbO8)2,10.7485181,"({'Li': 1.0, 'Fe': 3.0, 'Cu': 3.0, 'Sb': 5.0, 'O': -2.0},)"
Sr2Ca6TiMn7O24,21.8595988,"{'Sr': 2.0, 'Ca': 2.0, 'Ti': 4.0, 'Mn': 4.0, 'O': -2.0}"
UTi22Fe18PbO76,88.0320717,"({'U': 6.0, 'Ti': 4.0, 'Fe': 3.0, 'Pb': 4.0, 'O': -2.0},)"
ZnCr2O7,0.0,"({'Zn': 2.0, 'Cr': 6.0, 'O': -2.0},)"
MgCu2(BiO4)2,3.26e-05,"{'Mg': 2.0, 'Cu': 2.0, 'Bi': 5.0, 'O': -2.0}"
HfNi5,0.4416017,[]
Ba2AlSn2F11,0.0,"({'Ba': 2.0, 'Al': 3.0, 'Sn': 2.0, 'F': -1.0},)"
Pr2P3(HO2)5,0.0062835,"{'Pr': 3.0, 'P': 5.0, 'H': -0.2, 'O': -2.0}"
Yb2AgPb,-1.58e-05,[]
NaCa2Rh,-6e-07,[]
Zr5Te6,-3e-06,"{'Zr': 2.4, 'Te': -2.0}"
HoCrO4,1.9999992,"({'Ho': 3.0, 'Cr': 5.0, 'O': -2.0},)"
Ti6Co3O16,22.0017289,"{'Ti': 4.0, 'Co': 2.6666666666666665, 'O': -2.0}"
CeMgSi2,2.4082672,[]
NaSmO2,2.660000000000001e-05,"({'Na': 1.0, 'Sm': 3.0, 'O': -2.0},)"
K4BeP2,2.69e-05,"({'K': 1.0, 'Be': 2.0, 'P': -3.0},)"
SmSi2Rh,1.3e-06,[]
Lu3Al2,-0.0001171,[]
La5Sm3V2Cr6O20,118.0009916,"{'La': 3.0, 'Sm': 3.0, 'V': 2.0, 'Cr': 2.0, 'O': -2.0}"
Cu11S20,0.0216129,"{'Cu': 2.1818181818181817, 'S': -1.2}"
NaZn(HO)3,-0.0004383999999999,"({'Na': 1.0, 'Zn': 2.0, 'H': 1.0, 'O': -2.0},)"
Pd(Br2N)2,4.829102,"{'Pd': 4.0, 'Br': 0.5, 'N': -3.0}"
K3GeSe3,-4.620000000000001e-05,"{'K': 1.0, 'Ge': 3.0, 'Se': -2.0}"
Li3Mn3(OF)4,12.0000432,"({'Li': 1.0, 'Mn': 3.0, 'O': -2.0, 'F': -1.0},)"
TiGa5Ni,-0.0014439,[]
Li3Cr(BO3)2,12.0026501,"({'Li': 1.0, 'Cr': 3.0, 'B': 3.0, 'O': -2.0},)"
ScS2,1.2875893,"{'Sc': 3.0, 'S': -1.5}"
Ti3FeSn2(PO4)6,4.0080775,"{'Ti': 4.0, 'Fe': 2.0, 'Sn': 2.0, 'P': 5.0, 'O': -2.0}"
LiMgGa2,1.0,[]
BaSnHg2,1.999468,[]
RhN,-2.060000000000001e-05,"({'Rh': 3.0, 'N': -3.0},)"
LaInW,-0.0073974999999999,[]
MnNi,8.648075599999999,[]
MnAsRh,9.723012,[]
H2CSO4,0.0012586,"{'H': 1.0, 'C': 4.0, 'S': 2.0, 'O': -2.0}"
RbCeTe2,0.9999997,"({'Rb': 1.0, 'Ce': 3.0, 'Te': -2.0},)"
Y2AgPb,0.0045173999999999,[]
Na4V2O5,7.999743,"({'Na': 1.0, 'V': 3.0, 'O': -2.0},)"
Li4Mn2Cr3Fe3O16,27.9985512,"{'Li': 1.0, 'Mn': 2.0, 'Cr': 5.0, 'Fe': 3.0, 'O': -2.0}"
KTa5O13,0.000659,"({'K': 1.0, 'Ta': 5.0, 'O': -2.0},)"
BiAu2,0.0003838,"({'Bi': 2.0, 'Au': -1.0},)"
V2O2F3,5.9999564,"({'V': 3.5, 'O': -2.0, 'F': -1.0},)"
Rb2TeMo2(PO7)2,-0.000499,"{'Rb': 1.0, 'Te': 4.0, 'Mo': 6.0, 'P': 5.0, 'O': -2.0}"
NaV6O13,10.0000005,"({'Na': 1.0, 'V': 4.166666666666667, 'O': -2.0},)"
Pr4Ge7,1.02e-05,[]
CrTc2Ge,10.1884321,"{'Cr': 2.0, 'Tc': -3.0, 'Ge': 4.0}"
Sr2UO4,1.8674434,"({'Sr': 2.0, 'U': 4.0, 'O': -2.0},)"
TaNF6,1.9999998,"{'Ta': 5.0, 'N': 1.0, 'F': -1.0}"
Sr3(AlN2)2,6.840000000000001e-05,"({'Sr': 2.0, 'Al': 3.0, 'N': -3.0},)"
Li5Mn9(P2O7)8,35.9989091,"{'Li': 1.0, 'Mn': 3.0, 'P': 5.0, 'O': -2.0}"
NaLi3Fe4(SiO3)8,40.0003776,"({'Na': 1.0, 'Li': 1.0, 'Fe': 3.0, 'Si': 4.0, 'O': -2.0},)"
CuTeBr,0.0002753,"{'Cu': 2.0, 'Te': -1.0, 'Br': -1.0}"
Cs2Xe(BrF7)4,0.0144447,[]
Cs2Cr(NO3)5,9.000000300000002,"{'Cs': 1.0, 'Cr': 3.0, 'N': 5.0, 'O': -2.0}"
Be2CoPt,-1.65e-05,[]
Li2B5SbO10,-0.0007913,"({'Li': 1.0, 'B': 3.0, 'Sb': 3.0, 'O': -2.0},)"
Sm2Se3,7.8e-06,"{'Sm': 3.0, 'Se': -2.0}"
RePCl9,6.0,"{'Re': 4.0, 'P': 5.0, 'Cl': -1.0}"
Sc2MnC,0.5289226,[]
NbRu2Cl,5.660000000000003e-05,[]
