formula,target,oxidation_states
B3Bi1O6,1476.8987630443205,"({'B': 3.0, 'Bi': 3.0, 'O': -2.0},)"
Br6Cs2Te1,213.58576209583072,"{'Br': -1.0, 'Cs': 1.0, 'Te': 4.0}"
Cl6Cs2Pb1,269.5857576493304,"({'Cl': -1.0, 'Cs': 1.0, 'Pb': 4.0},)"
Cl6Cs2Te1,275.5857571729196,"({'Cl': -1.0, 'Cs': 1.0, 'Te': 4.0},)"
H1Li1,1045.5856960335393,"({'H': -1.0, 'Li': 1.0},)"
Ga2Te5,223.5857613018128,"{'Ga': 2.0, 'Te': -0.8}"
Cl2H2O2Sr2,3628.585490938709,"({'Cl': -1.0, 'H': 1.0, 'O': -2.0, 'Sr': 2.0},)"
Br2H2K4O2,3637.585490224092,"({'Br': -1.0, 'H': 1.0, 'K': 1.0, 'O': -2.0},)"
O1Sr1,420.58574565965966,"({'O': -2.0, 'Sr': 2.0},)"
Be1Te1,501.58573922811433,"({'Be': 2.0, 'Te': -2.0},)"
Li2Te1,351.58575113838333,"({'Li': 1.0, 'Te': -2.0},)"
Ge4Sr8,144.5857675745544,[]
Au1Cs1,65.58577384729607,"({'Au': -1.0, 'Cs': 1.0},)"
Se1Sn1,123.58576924199208,"({'Se': -2.0, 'Sn': 2.0},)"
I1O3Rb1,749.5857195364697,"({'I': 5.0, 'O': -2.0, 'Rb': 1.0},)"
Br4K2Pt1,232.5857605871967,"({'Br': -1.0, 'K': 1.0, 'Pt': 2.0},)"
Bi1Cs1F6,549.5857354168284,"({'Bi': 5.0, 'Cs': 1.0, 'F': -1.0},)"
Be4O7Te1,989.5857004800396,"({'Be': 2.0, 'O': -2.0, 'Te': 6.0},)"
Br6Pd1Rb2,252.5857589991608,"({'Br': -1.0, 'Pd': 4.0, 'Rb': 1.0},)"
Cl6Pd1Rb2,337.5857522500084,"({'Cl': -1.0, 'Pd': 4.0, 'Rb': 1.0},)"
I1K3O1,275.5857571729196,"({'I': -1.0, 'K': 1.0, 'O': -2.0},)"
Cd1K4P2,346.5857515353923,"({'Cd': 2.0, 'K': 1.0, 'P': -3.0},)"
Ga4Se4Te2,273.5857573317232,"{'Ga': 3.0, 'Se': -2.0, 'Te': -2.0}"
Hg1Na4P2,331.5857527264192,"{'Hg': 2.0, 'Na': 1.0, 'P': -3.0}"
Br2Na4O1,398.585747406499,"({'Br': -1.0, 'Na': 1.0, 'O': -2.0},)"
La4O4S4,472.5857415307664,"{'La': 3.0, 'O': -2.0, 'S': -1.0}"
Pt2S2,445.5857436746148,"{'Pt': 2.0, 'S': -2.0}"
Cu4S4Ti1,454.58574295999847,"{'Cu': 1.0, 'S': -2.0, 'Ti': 4.0}"
Al2La2O6,726.5857213627112,"({'Al': 3.0, 'La': 3.0, 'O': -2.0},)"
Ca3Cl3P1,304.58575487026764,"({'Ca': 2.0, 'Cl': -1.0, 'P': -3.0},)"
Cs2Hf1I6,165.58576590711678,"({'Cs': 1.0, 'Hf': 4.0, 'I': -1.0},)"
Bi2Cs2O4,554.5857350198194,"({'Bi': 3.0, 'Cs': 1.0, 'O': -2.0},)"
Br6Cs2Mg2,315.58575399684787,"({'Br': -1.0, 'Cs': 1.0, 'Mg': 2.0},)"
Cs2I6Mg2,257.3811557603249,"({'Cs': 1.0, 'I': -1.0, 'Mg': 2.0},)"
Au2O4Y2,594.4020938795843,"({'Au': 1.0, 'O': -2.0, 'Y': 3.0},)"
B1Ca3N3,1648.585648154258,"{'B': 3.0, 'Ca': 2.0, 'N': -3.0}"
Au1Rb1,83.58577241806378,"({'Au': -1.0, 'Rb': 1.0},)"
Rb2Te5,142.58576773335804,"({'Rb': 1.0, 'Te': -0.4},)"
Ba2N4Zr2,714.5857223155325,"{'Ba': 2.0, 'N': -3.0, 'Zr': 4.0}"
Ba3Bi3Na3,166.585765827715,[]
As1B1O4,1070.5856940484944,"({'As': 5.0, 'B': 3.0, 'O': -2.0},)"
Cs3N3O6,1315.585674595055,"({'Cs': 1.0, 'N': 3.0, 'O': -2.0},)"
Ca4F2N2,507.5857387517037,"({'Ca': 2.0, 'F': -1.0, 'N': -3.0},)"
Al4Li4O8,863.5857104846657,"({'Al': 3.0, 'Li': 1.0, 'O': -2.0},)"
K2Sb2Sn2,150.58576709814366,"({'K': 1.0, 'Sb': -3.0, 'Sn': 2.0},)"
O4S4Zr4,598.5857315261405,"{'O': -2.0, 'S': -2.0, 'Zr': 4.0}"
B1O4P1,1221.5856820588235,"({'B': 3.0, 'O': -2.0, 'P': 5.0},)"
As2Hg1O6,726.5857213627112,"({'As': 5.0, 'Hg': 2.0, 'O': -2.0},)"
Mg2P8,477.5857411337574,"({'Mg': 2.0, 'P': -0.5},)"
Ba1Hg1O2,618.5857299381046,"({'Ba': 2.0, 'Hg': 2.0, 'O': -2.0},)"
Li2Nb2O4,564.5857342258015,"({'Li': 1.0, 'Nb': 3.0, 'O': -2.0},)"
F6K2Ti1,641.5857281118634,"({'F': -1.0, 'K': 1.0, 'Ti': 4.0},)"
F6Li1Sb1,662.5857264444257,"({'F': -1.0, 'Li': 1.0, 'Sb': 5.0},)"
Be1S1,599.5857314467387,"({'Be': 2.0, 'S': -2.0},)"
Au1O1Rb3,266.8364515022847,"({'Au': -1.0, 'O': -2.0, 'Rb': 1.0},)"
N4O2Si4,1128.5856894431904,"{'N': -3.0, 'O': -2.0, 'Si': 4.0}"
K3O8Ta1,895.0107895499382,[]
Ga2Hg1S4,350.5857512177851,"{'Ga': 3.0, 'Hg': 2.0, 'S': -2.0}"
Cs2Ga2S4,381.5857487563297,"{'Cs': 1.0, 'Ga': 3.0, 'S': -2.0}"
H2In2O4,2264.5855992427537,"({'H': 1.0, 'In': 3.0, 'O': -2.0},)"
Ga2Li2Te4,331.5857527264192,"{'Ga': 3.0, 'Li': 1.0, 'Te': -2.0}"
Cs4Te6,145.58576749515262,"({'Cs': 1.0, 'Te': -0.6666666666666666},)"
Li2Na1Sb1,342.5857518529994,"({'Li': 1.0, 'Na': 1.0, 'Sb': -3.0},)"
F8Sr2Zn2,469.5857417689717,"({'F': -1.0, 'Sr': 2.0, 'Zn': 2.0},)"
Cu4Li4O4,662.5857264444257,"({'Cu': 1.0, 'Li': 1.0, 'O': -2.0},)"
Cd2P4Sn2,334.58575248821387,"{'Cd': 2.0, 'P': -3.0, 'Sn': 4.0}"
Cu2Ga2S4,358.5857505825708,"{'Cu': 1.0, 'Ga': 3.0, 'S': -2.0}"
Ca4O1P2,506.5857388311055,"({'Ca': 2.0, 'O': -2.0, 'P': -3.0},)"
Cs2Cu2O2,625.5857293822921,"({'Cs': 1.0, 'Cu': 1.0, 'O': -2.0},)"
Mg2O7P2,1178.466445510251,"({'Mg': 2.0, 'O': -2.0, 'P': 5.0},)"
As2O8Sc2,925.5857055617544,"({'As': 5.0, 'O': -2.0, 'Sc': 3.0},)"
Bi2Cl2O4Sr2,550.5857353374264,"({'Bi': 3.0, 'Cl': -1.0, 'O': -2.0, 'Sr': 2.0},)"
O8Pd6Tl2,608.5857307321222,"{'O': -2.0, 'Pd': 2.3333333333333335, 'Tl': 1.0}"
B2Ba2Ca1O6,1283.5856771359124,"({'B': 3.0, 'Ba': 2.0, 'Ca': 2.0, 'O': -2.0},)"
Ba1Be1O4Si1,1033.8940424655252,"({'Ba': 2.0, 'Be': 2.0, 'O': -2.0, 'Si': 4.0},)"
K2Li2O4Zn2,631.5857289058813,"({'K': 1.0, 'Li': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ag2Ba1S4Sn1,339.5857520912048,"{'Ag': 1.0, 'Ba': 2.0, 'S': -2.0, 'Sn': 4.0}"
P2Rb2S6,652.5857272384436,"{'P': 5.0, 'Rb': 1.0, 'S': -2.0}"
O7Sc2Si2,1145.58568809336,"({'O': -2.0, 'Sc': 3.0, 'Si': 4.0},)"
Cs2S6Sn2,459.5857425629897,"{'Cs': 1.0, 'S': -1.3333333333333333, 'Sn': 3.0}"
Cu3Nb1S4,435.58574446863264,"{'Cu': 1.0, 'Nb': 5.0, 'S': -2.0}"
Ag2Cl4Cs2,223.5857613018128,"({'Ag': 1.0, 'Cl': -1.0, 'Cs': 1.0},)"
Fe1Sb1V1,329.58575288522275,[]
Ga6K4,259.58575844334825,[]
Au2I6Rb2,192.58576376326835,"{'Au': 2.0, 'I': -1.0, 'Rb': 1.0}"
Pd1Sb1Sc1,240.5857599519823,[]
Li4P2Sr1,473.5857414513646,"({'Li': 1.0, 'P': -3.0, 'Sr': 2.0},)"
Br6Rb2Te1,215.5857619370272,"{'Br': -1.0, 'Rb': 1.0, 'Te': 4.0}"
Au2Cs2Te2,201.58576304865227,"{'Au': 1.0, 'Cs': 1.0, 'Te': -2.0}"
Cs8Te4,85.58577225926021,"({'Cs': 1.0, 'Te': -2.0},)"
Au2Cs2Se2,231.60760465794567,"{'Au': 1.0, 'Cs': 1.0, 'Se': -2.0}"
F2O4Rb2S2,1153.5856874581457,"({'F': -1.0, 'O': -2.0, 'Rb': 1.0, 'S': 4.0},)"
H6K2Pt1,2100.585612264648,"{'H': 0.0, 'K': 1.0, 'Pt': -2.0}"
C2Ca1K2O6,1520.5856583176874,"({'C': 4.0, 'Ca': 2.0, 'K': 1.0, 'O': -2.0},)"
Cl6Na3Y1,271.5857574905268,"({'Cl': -1.0, 'Na': 1.0, 'Y': 3.0},)"
Bi2Na2S4,268.5857577287321,"{'Bi': 3.0, 'Na': 1.0, 'S': -2.0}"
Ga1O4P1,1147.5856879345563,"({'Ga': 3.0, 'O': -2.0, 'P': 5.0},)"
S6Sc4,363.5857501855618,"{'S': -2.0, 'Sc': 3.0}"
C1Ca1F1K1O3,1524.5856580000805,"({'C': 4.0, 'Ca': 2.0, 'F': -1.0, 'K': 1.0, 'O': -2.0},)"
Ca1Cs2H4,1188.5856846790828,"({'Ca': 2.0, 'Cs': 1.0, 'H': -1.0},)"
As4K4Si2,412.585746294874,"{'As': -3.0, 'K': 1.0, 'Si': 4.0}"
B2In2O6,1309.585675071466,"({'B': 3.0, 'In': 3.0, 'O': -2.0},)"
La1Rb1Se2,165.58576590711678,"{'La': 3.0, 'Rb': 1.0, 'Se': -2.0}"
P8Pt4,501.58573922811433,"{'P': 1.0, 'Pt': -2.0}"
B1Be2F2O3Rb1,1394.5856683223135,"({'B': 3.0, 'Be': 2.0, 'F': -1.0, 'O': -2.0, 'Rb': 1.0},)"
K1Nb1O3,856.608845977842,"({'K': 1.0, 'Nb': 5.0, 'O': -2.0},)"
K2Sb2Zn2,206.5857626516433,"({'K': 1.0, 'Sb': -3.0, 'Zn': 2.0},)"
Rb4S6,452.5857431188022,"({'Rb': 1.0, 'S': -0.6666666666666666},)"
Rb4Se6,232.5857605871967,"({'Rb': 1.0, 'Se': -0.6666666666666666},)"
Cu4O4Rb4,628.5857291440867,"({'Cu': 1.0, 'O': -2.0, 'Rb': 1.0},)"
Bi4O10Ti2,834.5857127873172,"{'Bi': 3.0, 'O': -2.0, 'Ti': 4.0}"
Cu1F2Li1,674.5857254916042,"({'Cu': 1.0, 'F': -1.0, 'Li': 1.0},)"
Ca1Cd1O2,465.5857420865789,"({'Ca': 2.0, 'Cd': 2.0, 'O': -2.0},)"
Ba2Se4,225.5857611430092,"({'Ba': 2.0, 'Se': -1.0},)"
La2Na2O4,539.5857362108462,"({'La': 3.0, 'Na': 1.0, 'O': -2.0},)"
O2Te1Y2,539.651141832417,"({'O': -2.0, 'Te': -2.0, 'Y': 3.0},)"
Ba3O7Zr2,737.4038770818173,"({'Ba': 2.0, 'O': -2.0, 'Zr': 4.0},)"
I2O1Rb4,270.5857575699285,"({'I': -1.0, 'O': -2.0, 'Rb': 1.0},)"
Ca1Li2O4Si1,934.5857048471382,"({'Ca': 2.0, 'Li': 1.0, 'O': -2.0, 'Si': 4.0},)"
Ag2K4Sb2,195.58576352506304,"({'Ag': 1.0, 'K': 1.0, 'Sb': -3.0},)"
K4S6,447.5857435158112,"({'K': 1.0, 'S': -0.6666666666666666},)"
I2K4O1,289.5857560612945,"({'I': -1.0, 'K': 1.0, 'O': -2.0},)"
Rb2S1,174.58576519250062,"({'Rb': 1.0, 'S': -2.0},)"
Ge2O8Zr2,799.5857155663801,"({'Ge': 4.0, 'O': -2.0, 'Zr': 4.0},)"
C2K2Mg1O6,1531.5856574442678,"({'C': 4.0, 'K': 1.0, 'Mg': 2.0, 'O': -2.0},)"
K1O2Tl1,418.5857458184632,"({'K': 1.0, 'O': -2.0, 'Tl': 3.0},)"
F6Pt1Rb2,588.5857323201583,"({'F': -1.0, 'Pt': 4.0, 'Rb': 1.0},)"
K4P4Si2,478.5857410543556,"{'K': 1.0, 'P': 1.0, 'Si': -4.0}"
Ca1F6Pt1,616.5857300969083,"({'Ca': 2.0, 'F': -1.0, 'Pt': 4.0},)"
Na4S4Zn2,310.5857543938568,"({'Na': 1.0, 'S': -2.0, 'Zn': 2.0},)"
K4P6,505.58573891050713,"({'K': 1.0, 'P': -0.6666666666666666},)"
P2Sr1Zn2,314.5857540762497,"({'P': -3.0, 'Sr': 2.0, 'Zn': 2.0},)"
O8Te4,731.5857209657021,"({'O': -2.0, 'Te': 4.0},)"
La1Li3Sb2,384.58574851812415,"{'La': 3.0, 'Li': 1.0, 'Sb': -3.0}"
K2Pt1Te2,175.58576511309886,"({'K': 1.0, 'Pt': 2.0, 'Te': -2.0},)"
Fe2Si1Ti1,412.585746294874,[]
Hg1Sn1Sr2,122.58576932139388,[]
Ga2Ge2N2Sr4,618.5857299381046,[]
Li2Rb2S2,376.58574915333855,"({'Li': 1.0, 'Rb': 1.0, 'S': -2.0},)"
Hg1K4P2,324.58575328223185,"{'Hg': 2.0, 'K': 1.0, 'P': -3.0}"
Cs4O6Zr2,693.5857239829703,"({'Cs': 1.0, 'O': -2.0, 'Zr': 4.0},)"
Na1O2Rh1,566.5857340669977,"({'Na': 1.0, 'O': -2.0, 'Rh': 3.0},)"
F8Pt2,657.5857268414347,"({'F': -1.0, 'Pt': 4.0},)"
As1Li1Zn1,357.5857506619725,"({'As': -3.0, 'Li': 1.0, 'Zn': 2.0},)"
Ca1O6Sb2,657.5857268414347,"({'Ca': 2.0, 'O': -2.0, 'Sb': 5.0},)"
Fe1P4Si4,504.5857389899089,"{'Fe': 3.0, 'P': 3.25, 'Si': -4.0}"
Ni1Sn1Zr1,228.58576090480392,[]
Ni1Sn1Ti1,272.585757411125,[]
Au3Rb3Sb2,186.5857642396791,"{'Au': -1.0, 'Rb': 1.0, 'Sb': 0.0}"
Ba2Hf1S4,446.0864616460566,"({'Ba': 2.0, 'Hf': 4.0, 'S': -2.0},)"
Al1F5K2,624.5857294616939,"({'Al': 3.0, 'F': -1.0, 'K': 1.0},)"
As2Be2Li2,497.5857395457216,"({'As': -3.0, 'Be': 2.0, 'Li': 1.0},)"
Ba1Mg2Sb2,252.5857589991608,"({'Ba': 2.0, 'Mg': 2.0, 'Sb': -3.0},)"
Pt1Si1Ti1,368.5857497885529,"({'Pt': 2.0, 'Si': -4.0, 'Ti': 2.0},)"
Pt1Sn1Zr1,211.58576225463432,[]
O8Rb2Tc2,949.5857036561116,"({'O': -2.0, 'Rb': 1.0, 'Tc': 7.0},)"
P3Rb1Zn4,311.585754314455,"({'P': -3.0, 'Rb': 1.0, 'Zn': 2.0},)"
Ga1H1Sn1Sr1,1208.585683091047,[]
Ge2Rb4Se6,308.7520560368611,"{'Ge': 4.0, 'Rb': 1.0, 'Se': -2.0}"
As1F6Na1Rb2,477.2236575467816,"({'As': 3.0, 'F': -1.0, 'Na': 1.0, 'Rb': 1.0},)"
Cs2F6Li1Tl1,411.5857463742758,"({'Cs': 1.0, 'F': -1.0, 'Li': 1.0, 'Tl': 3.0},)"
Cs2F6Ga1Rb1,512.5857383546946,"({'Cs': 1.0, 'F': -1.0, 'Ga': 3.0, 'Rb': 1.0},)"
Ag2Au2O4,608.5857307321222,"{'Ag': 1.0, 'Au': 3.0, 'O': -2.0}"
Au1Na1O2,603.5857311291314,"({'Au': 3.0, 'Na': 1.0, 'O': -2.0},)"
Br6Ge2K2,219.71838321658527,"({'Br': -1.0, 'Ge': 2.0, 'K': 1.0},)"
N4,1090.5856924604586,"({'N': 0.0},)"
