formula,target,oxidation_states
B1N2O1Y1,2.21,"{'B': 3.0, 'N': -2.0, 'O': -2.0, 'Y': 3.0}"
Be1O3Zr1,1.04,"({'Be': 2.0, 'O': -2.0, 'Zr': 4.0},)"
Cs1N1O2Sr1,1.82,"({'Cs': 1.0, 'N': 1.0, 'O': -2.0, 'Sr': 2.0},)"
In1Ir1N1O2,1.31,"{'In': 3.0, 'Ir': 4.0, 'N': -3.0, 'O': -2.0}"
N1Ni1O2Ru1,1.53,"{'N': -3.0, 'Ni': 2.0, 'O': -2.0, 'Ru': 5.0}"
O3Rh1Zn1,1.26,"({'O': -2.0, 'Rh': 4.0, 'Zn': 2.0},)"
O2Pb2S1,0.9,"({'O': -2.0, 'Pb': 3.0, 'S': -2.0},)"
O3Pb1Si1,1.11,"({'O': -2.0, 'Pb': 2.0, 'Si': 4.0},)"
In1N1O2Rh1,1.56,"{'In': 3.0, 'N': -3.0, 'O': -2.0, 'Rh': 4.0}"
Mo1N3Nb1,0.98,"{'Mo': 6.0, 'N': -3.0, 'Nb': 3.0}"
F1N1O1Re2,1.68,"({'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 3.0},)"
Hg1N2O1Sr1,2.47,"{'Hg': 2.0, 'N': -1.0, 'O': -2.0, 'Sr': 2.0}"
Al1Ni1O3,1.12,"({'Al': 3.0, 'Ni': 3.0, 'O': -2.0},)"
Fe1Hg1N3,2.32,"{'Fe': 3.0, 'Hg': 2.0, 'N': -1.6666666666666667}"
Cu1F1Hf1O2,1.1,"({'Cu': 1.0, 'F': -1.0, 'Hf': 4.0, 'O': -2.0},)"
N1O2Rh1Sb1,1.41,"{'N': -3.0, 'O': -2.0, 'Rh': 4.0, 'Sb': 3.0}"
F1Li1Mo1O2,0.94,"({'F': -1.0, 'Li': 1.0, 'Mo': 4.0, 'O': -2.0},)"
N1O2Ru1Sr1,1.89,"{'N': -3.0, 'O': -2.0, 'Ru': 5.0, 'Sr': 2.0}"
F1O2Ti2,-0.3,"({'F': -1.0, 'O': -2.0, 'Ti': 2.5},)"
Be1Hf1N2O1,1.27,"({'Be': 2.0, 'Hf': 4.0, 'N': -2.0, 'O': -2.0},)"
Nb1O2S1Zn1,1.09,"{'Nb': 4.0, 'O': -2.0, 'S': -2.0, 'Zn': 2.0}"
Co1N2O1W1,0.77,"{'Co': 2.0, 'N': -3.0, 'O': -2.0, 'W': 6.0}"
Al1F1O2Ta1,0.97,[]
N2O1Ti1W1,0.54,"{'N': -3.0, 'O': -2.0, 'Ti': 4.0, 'W': 4.0}"
As1N2O1Sn1,1.18,"{'As': 5.0, 'N': -3.0, 'O': -2.0, 'Sn': 3.0}"
F1Ga1N1Ni1O1,1.27,"{'F': -1.0, 'Ga': 3.0, 'N': -3.0, 'Ni': 3.0, 'O': -2.0}"
N1O2Pd2,1.78,"({'N': -2.0, 'O': -2.0, 'Pd': 3.0},)"
Hf1N2Ni1O1,1.16,"{'Hf': 4.0, 'N': -3.0, 'Ni': 4.0, 'O': -2.0}"
Be1N2O1Rb1,3.7,"({'Be': 2.0, 'N': -0.5, 'O': -2.0, 'Rb': 1.0},)"
La2N3,1.3,"{'La': 2.5, 'N': -1.6666666666666667}"
Al1Ir1O3,1.52,"({'Al': 3.0, 'Ir': 3.0, 'O': -2.0},)"
N2O1Pd1Rh1,1.7999999999999998,"{'N': -3.0, 'O': -2.0, 'Pd': 4.0, 'Rh': 4.0}"
Ag1Cd1F1O2,1.35,"({'Ag': 3.0, 'Cd': 2.0, 'F': -1.0, 'O': -2.0},)"
B1N1O2Ta1,1.24,"{'B': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 4.0}"
Al1O2S1Tl1,1.32,"({'Al': 3.0, 'O': -2.0, 'S': -2.0, 'Tl': 3.0},)"
N1O2Os1Tl1,1.94,"{'N': -3.0, 'O': -2.0, 'Os': 6.0, 'Tl': 1.0}"
La1Mo1N3,0.79,"{'La': 3.0, 'Mo': 6.0, 'N': -3.0}"
Ga1N1O2V1,0.8099999999999999,"{'Ga': 3.0, 'N': -3.0, 'O': -2.0, 'V': 4.0}"
Ag1B1O2S1,1.83,"{'Ag': 3.0, 'B': 3.0, 'O': -2.0, 'S': -2.0}"
Bi2N1O2,0.96,"{'Bi': 3.5, 'N': -3.0, 'O': -2.0}"
F1N1Nb2O1,1.06,"{'F': -1.0, 'N': -3.0, 'Nb': 3.0, 'O': -2.0}"
N3Os1Zn1,1.69,"{'N': -3.0, 'Os': 7.0, 'Zn': 2.0}"
Mo1N3Rh1,1.43,"{'Mo': 6.0, 'N': -3.0, 'Rh': 3.0}"
In1N2O1Pd1,1.87,"{'In': 3.0, 'N': -2.5, 'O': -2.0, 'Pd': 4.0}"
Cs2F1O2,1.46,[]
Hf1K1O3,0.8999999999999999,[]
Ca1O2S1Zr1,0.93,"{'Ca': 2.0, 'O': -2.0, 'S': -2.0, 'Zr': 4.0}"
F1Ge1N1Ni1O1,1.12,"{'F': -1.0, 'Ge': 4.0, 'N': -3.0, 'Ni': 2.0, 'O': -2.0}"
Mo1N1O2Te1,1.34,"{'Mo': 3.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
F1N1O1Pb1Rh1,1.47,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pb': 2.0, 'Rh': 4.0}"
Bi1Ca1N2O1,1.7000000000000002,"{'Bi': 5.0, 'Ca': 2.0, 'N': -2.5, 'O': -2.0}"
Cu1O3Pd1,1.58,"({'Cu': 2.0, 'O': -2.0, 'Pd': 4.0},)"
F1Mg1N1O1Rb1,2.53,[]
Bi1Nb1O2S1,0.86,"{'Bi': 3.0, 'Nb': 3.0, 'O': -2.0, 'S': -2.0}"
Ge1Mo1N1O2,0.8699999999999999,"{'Ge': 4.0, 'Mo': 3.0, 'N': -3.0, 'O': -2.0}"
F1Mg1O2Tl1,1.08,"({'F': -1.0, 'Mg': 2.0, 'O': -2.0, 'Tl': 3.0},)"
Hg1N3Nb1,2.02,"{'Hg': 2.0, 'N': -2.3333333333333335, 'Nb': 5.0}"
N2Nb1O1Sc1,0.6799999999999999,"{'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Sc': 3.0}"
Cu1F1N1O1Ti1,0.95,"{'Cu': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ti': 4.0}"
Cr1N1O2Pb1,0.83,"{'Cr': 5.0, 'N': -3.0, 'O': -2.0, 'Pb': 2.0}"
Mg1N1Na1O2,1.44,"({'Mg': 2.0, 'N': 1.0, 'Na': 1.0, 'O': -2.0},)"
Ga1N2O1Ta1,0.77,"{'Ga': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
K1N1O2Ti1,1.16,"{'K': 1.0, 'N': -1.0, 'O': -2.0, 'Ti': 4.0}"
Bi1N2O1Sc1,1.64,"{'Bi': 5.0, 'N': -3.0, 'O': -2.0, 'Sc': 3.0}"
Ca1O3Re1,0.93,"({'Ca': 2.0, 'O': -2.0, 'Re': 4.0},)"
N3Rh1Zr1,1.2,"{'N': -2.3333333333333335, 'Rh': 3.0, 'Zr': 4.0}"
Li1Ni1O2S1,1.3,"{'Li': 1.0, 'Ni': 4.0, 'O': -2.0, 'S': -1.0}"
Ag1B1F1O2,2.18,"({'Ag': 2.0, 'B': 3.0, 'F': -1.0, 'O': -2.0},)"
N1O2Re1Zr1,1.53,"{'N': -3.0, 'O': -2.0, 'Re': 3.0, 'Zr': 4.0}"
Ir1N1Nb1O2,1.0499999999999998,"{'Ir': 3.0, 'N': -3.0, 'Nb': 4.0, 'O': -2.0}"
N1O2W1Y1,1.43,"{'N': -3.0, 'O': -2.0, 'W': 4.0, 'Y': 3.0}"
N2Na1Ni1O1,2.0,"{'N': 0.0, 'Na': 1.0, 'Ni': 1.0, 'O': -2.0}"
Mn1N2O1Sb1,0.88,"{'Mn': 3.0, 'N': -3.0, 'O': -2.0, 'Sb': 5.0}"
Bi1F1O2Ti1,1.09,"{'Bi': 3.0, 'F': -1.0, 'O': -2.0, 'Ti': 2.0}"
Be1K1N3,2.83,"({'Be': 2.0, 'K': 1.0, 'N': -1.0},)"
F1Na1O2Rb1,1.74,[]
B2O3,1.94,"({'B': 3.0, 'O': -2.0},)"
N2O1Si1Sn1,1.32,"{'N': -3.0, 'O': -2.0, 'Si': 4.0, 'Sn': 4.0}"
N1Na2O2,1.78,[]
Al1F1O2Pd1,1.44,"({'Al': 3.0, 'F': -1.0, 'O': -2.0, 'Pd': 2.0},)"
Ag1La1N2O1,1.82,"{'Ag': 1.0, 'La': 3.0, 'N': -1.0, 'O': -2.0}"
Al1Ga1N3,1.6800000000000002,"{'Al': 3.0, 'Ga': 2.0, 'N': -1.6666666666666667}"
F1La1N1O1Pd1,1.43,"{'F': -1.0, 'La': 2.0, 'N': -3.0, 'O': -2.0, 'Pd': 4.0}"
Cs1F1Hf1O2,1.25,"({'Cs': 1.0, 'F': -1.0, 'Hf': 4.0, 'O': -2.0},)"
Cs1K1N3,4.02,"({'Cs': 1.0, 'K': 1.0, 'N': -0.6666666666666666},)"
F1Mo1N1O1V1,1.0,"{'F': -1.0, 'Mo': 2.0, 'N': -3.0, 'O': -2.0, 'V': 4.0}"
F1O2Pt1V1,1.22,"({'F': -1.0, 'O': -2.0, 'Pt': 2.0, 'V': 3.0},)"
Li1N3Ti1,2.19,"{'Li': 1.0, 'N': -1.6666666666666667, 'Ti': 4.0}"
Li1O2S1Si1,1.41,"({'Li': 1.0, 'O': -2.0, 'S': -1.0, 'Si': 4.0},)"
N3Pt2,1.82,"{'N': -3.0, 'Pt': 4.5}"
F1K1Mg1O2,1.5599999999999998,[]
F1Ge1N1O1Pd1,1.25,"{'F': -1.0, 'Ge': 4.0, 'N': -3.0, 'O': -2.0, 'Pd': 2.0}"
F1Fe1N1O1Pd1,1.46,"{'F': -1.0, 'Fe': 2.0, 'N': -3.0, 'O': -2.0, 'Pd': 4.0}"
N3Os1Ru1,1.42,"{'N': -3.0, 'Os': 4.0, 'Ru': 5.0}"
Mn2N3,0.98,"{'Mn': 4.5, 'N': -3.0}"
F1O2Sn1V1,0.55,"{'F': -1.0, 'O': -2.0, 'Sn': 2.0, 'V': 3.0}"
F1O2Sc1Ta1,1.14,"({'F': -1.0, 'O': -2.0, 'Sc': 2.0, 'Ta': 3.0},)"
Au1B1O2S1,1.95,"{'Au': 3.0, 'B': 3.0, 'O': -2.0, 'S': -2.0}"
O2S1Sn1Y1,0.92,"{'O': -2.0, 'S': -2.0, 'Sn': 3.0, 'Y': 3.0}"
Cs1N2O1Os1,2.22,"{'Cs': 1.0, 'N': -3.0, 'O': -2.0, 'Os': 7.0}"
F1O2Ta1Ti1,0.88,"({'F': -1.0, 'O': -2.0, 'Ta': 3.0, 'Ti': 2.0},)"
F1O2Ru1Te1,1.38,"({'F': -1.0, 'O': -2.0, 'Ru': 6.0, 'Te': -1.0},)"
Cu1N1Nb1O2,0.82,"{'Cu': 2.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0}"
Ba1O2S1Zn1,1.61,[]
Ga2O3,0.96,"({'Ga': 3.0, 'O': -2.0},)"
N2O1Pd2,1.84,"{'N': -3.0, 'O': -2.0, 'Pd': 4.0}"
Au1F1Li1O2,1.85,[]
Fe1N3Ti1,1.5,"{'Fe': 3.0, 'N': -2.3333333333333335, 'Ti': 4.0}"
Li2N2O1,3.08,"({'Li': 1.0, 'N': 0.0, 'O': -2.0},)"
F1O2Sc2,0.68,"({'F': -1.0, 'O': -2.0, 'Sc': 2.5},)"
B1O2S1Sr1,1.7399999999999998,"({'B': 3.0, 'O': -2.0, 'S': -1.0, 'Sr': 2.0},)"
Ba1Ir1N2O1,2.37,"{'Ba': 2.0, 'Ir': 4.0, 'N': -2.0, 'O': -2.0}"
N3Ru2,1.5,"{'N': -3.0, 'Ru': 4.5}"
Ba1N3Pb1,2.23,"{'Ba': 2.0, 'N': -1.3333333333333333, 'Pb': 2.0}"
Co1F1N1O1Tl1,1.45,"{'Co': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Tl': 3.0}"
K1N3Ti1,3.04,"{'K': 1.0, 'N': -1.6666666666666667, 'Ti': 4.0}"
N2O1Re1Si1,1.11,"{'N': -3.0, 'O': -2.0, 'Re': 4.0, 'Si': 4.0}"
Ba1F1N1O1Rb1,2.08,[]
Cu1N3Si1,1.67,"{'Cu': 1.0, 'N': -1.6666666666666667, 'Si': 4.0}"
Al2N2O1,1.76,"({'Al': 3.0, 'N': -2.0, 'O': -2.0},)"
N1O2Ta2,1.04,"{'N': -3.0, 'O': -2.0, 'Ta': 3.5}"
Cd1N3Ni1,1.79,"{'Cd': 2.0, 'N': -1.0, 'Ni': 1.0}"
Cs1F1N1O1Si1,2.62,"({'Cs': 1.0, 'F': -1.0, 'N': -2.0, 'O': -2.0, 'Si': 4.0},)"
Mo1N2O1Ti1,0.58,"{'Mo': 4.0, 'N': -3.0, 'O': -2.0, 'Ti': 4.0}"
Hg1Na1O2S1,1.57,"({'Hg': 1.0, 'Na': 1.0, 'O': -2.0, 'S': 2.0},)"
F1Nb1O2Sn1,0.8300000000000001,"{'F': -1.0, 'Nb': 3.0, 'O': -2.0, 'Sn': 2.0}"
Be1N3Rb1,3.78,"({'Be': 2.0, 'N': -1.0, 'Rb': 1.0},)"
F1La2N1O1,0.84,"{'F': -1.0, 'La': 3.0, 'N': -3.0, 'O': -2.0}"
N1O2Rh1Zr1,1.1,"{'N': -3.0, 'O': -2.0, 'Rh': 3.0, 'Zr': 4.0}"
Ca1F1N1O1Tl1,1.59,"({'Ca': 2.0, 'F': -1.0, 'N': -2.0, 'O': -2.0, 'Tl': 3.0},)"
F1O2Sn1Zr1,1.03,"{'F': -1.0, 'O': -2.0, 'Sn': 2.0, 'Zr': 3.0}"
Li1O2S1Sc1,1.64,[]
F1O2Sn1Sr1,0.74,"({'F': -1.0, 'O': -2.0, 'Sn': 3.0, 'Sr': 2.0},)"
Cs2O3,1.62,[]
F1O2V2,0.46,"({'F': -1.0, 'O': -2.0, 'V': 2.5},)"
F1N1O1Rh1Ti1,1.1,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rh': 3.0, 'Ti': 3.0}"
Ga1In1N3,1.86,"{'Ga': 3.0, 'In': 2.0, 'N': -1.6666666666666667}"
F1Ge1O2Ta1,0.91,"({'F': -1.0, 'Ge': 2.0, 'O': -2.0, 'Ta': 3.0},)"
F1Mn1N1O1Zn1,1.16,"{'F': -1.0, 'Mn': 4.0, 'N': -3.0, 'O': -2.0, 'Zn': 2.0}"
O3Pb1Rb1,1.14,[]
O3Pt1Ti1,1.58,"{'O': -2.0, 'Pt': 2.0, 'Ti': 4.0}"
F1Mo1O2Pd1,1.18,"({'F': -1.0, 'Mo': 3.0, 'O': -2.0, 'Pd': 2.0},)"
Ba1Hg1N1O2,1.7800000000000002,"({'Ba': 2.0, 'Hg': 1.0, 'N': 1.0, 'O': -2.0},)"
Cr1F1N1O1Sb1,0.96,"{'Cr': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sb': 3.0}"
F1N1O1V2,0.8,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'V': 3.0}"
F1N1O1Os1Sc1,1.8,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Os': 3.0, 'Sc': 3.0}"
F1O2Os1Tl1,1.42,"{'F': -1.0, 'O': -2.0, 'Os': 4.0, 'Tl': 1.0}"
Au1F1O2Pt1,1.69,"{'Au': -1.0, 'F': -1.0, 'O': -2.0, 'Pt': 6.0}"
K2N2O1,3.8,"({'K': 1.0, 'N': 0.0, 'O': -2.0},)"
Ag1F1Fe1O2,1.2,"{'Ag': 2.0, 'F': -1.0, 'Fe': 3.0, 'O': -2.0}"
Hg1O3Pd1,1.93,"({'Hg': 2.0, 'O': -2.0, 'Pd': 4.0},)"
O3Ta1W1,1.19,"{'O': -2.0, 'Ta': 4.0, 'W': 2.0}"
F1O2Pt1Sc1,1.59,"({'F': -1.0, 'O': -2.0, 'Pt': 2.0, 'Sc': 3.0},)"
Hg1K1N1O2,2.13,"({'Hg': 2.0, 'K': 1.0, 'N': 1.0, 'O': -2.0},)"
O2Rh1S1Sn1,0.96,"{'O': -2.0, 'Rh': 4.0, 'S': -2.0, 'Sn': 2.0}"
As1K1N3,3.1900000000000004,"{'As': 2.0, 'K': 1.0, 'N': -1.0}"
Ag1La1N3,1.94,"{'Ag': 1.0, 'La': 2.0, 'N': -1.0}"
Au1F1Hf1O2,1.59,"({'Au': 1.0, 'F': -1.0, 'Hf': 4.0, 'O': -2.0},)"
Ag1F1Fe1N1O1,1.52,"{'Ag': 3.0, 'F': -1.0, 'Fe': 3.0, 'N': -3.0, 'O': -2.0}"
Ag1Li1O3,1.85,[]
Al1F1O2W1,1.31,"({'Al': 3.0, 'F': -1.0, 'O': -2.0, 'W': 2.0},)"
Co1N1O2Y1,1.45,"{'Co': 4.0, 'N': -3.0, 'O': -2.0, 'Y': 3.0}"
N3Sr1V1,2.29,"{'N': -2.3333333333333335, 'Sr': 2.0, 'V': 5.0}"
Fe1N3Rb1,2.43,"{'Fe': 2.0, 'N': -1.0, 'Rb': 1.0}"
Cr1O2S1Te1,0.93,"{'Cr': 2.0, 'O': -2.0, 'S': -2.0, 'Te': 4.0}"
O2Pb1S1Te1,0.97,"{'O': -2.0, 'Pb': 2.0, 'S': -2.0, 'Te': 4.0}"
K1N1O2Te1,1.82,"{'K': 1.0, 'N': -3.0, 'O': -2.0, 'Te': 6.0}"
N3Nb1Y1,1.45,"{'N': -2.6666666666666665, 'Nb': 5.0, 'Y': 3.0}"
Al1Ge1N3,1.85,"{'Al': 3.0, 'Ge': 4.0, 'N': -2.3333333333333335}"
F1O2Sr2,0.72,[]
Be1F1Ir1O2,2.03,"({'Be': 2.0, 'F': -1.0, 'Ir': 3.0, 'O': -2.0},)"
O3Sb2,0.94,"({'O': -2.0, 'Sb': 3.0},)"
Hg1Mg1O2S1,1.08,[]
N2O1Sn1Tl1,1.78,"{'N': -1.0, 'O': -2.0, 'Sn': 3.0, 'Tl': 1.0}"
Na1O2S1Sc1,1.34,[]
Mn1O2Os1S1,1.09,"{'Mn': 2.0, 'O': -2.0, 'Os': 4.0, 'S': -2.0}"
In1N2O1Si1,1.49,"{'In': 3.0, 'N': -2.5, 'O': -2.0, 'Si': 4.0}"
N2O1Ru1W1,1.13,"{'N': -3.0, 'O': -2.0, 'Ru': 2.0, 'W': 6.0}"
F1N1O1Pb1Te1,1.25,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pb': 2.0, 'Te': 4.0}"
F1In1Na1O2,1.15,[]
Cu1La1O2S1,0.8200000000000001,"{'Cu': 3.0, 'La': 3.0, 'O': -2.0, 'S': -2.0}"
N2O1Ta2,0.46,"{'N': -3.0, 'O': -2.0, 'Ta': 4.0}"
Ag1N1O2Te1,1.75,"{'Ag': 1.0, 'N': -3.0, 'O': -2.0, 'Te': 6.0}"
F1N1Nb1O1Rb1,1.92,"{'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Rb': 1.0}"
F1Mg1N1O1Os1,1.86,"{'F': -1.0, 'Mg': 2.0, 'N': -3.0, 'O': -2.0, 'Os': 4.0}"
Cu1F1N1O1Zr1,1.2,"{'Cu': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
Nb1O3Si1,1.01,"({'Nb': 2.0, 'O': -2.0, 'Si': 4.0},)"
La1N2O1Pt1,1.87,"{'La': 3.0, 'N': -3.0, 'O': -2.0, 'Pt': 5.0}"
Mn1O3Zr1,0.46,"{'Mn': 2.0, 'O': -2.0, 'Zr': 4.0}"
Cs1O2S1Te1,1.99,"{'Cs': 1.0, 'O': -2.0, 'S': -1.0, 'Te': 4.0}"
F1La1Li1O2,0.6699999999999999,[]
N3Sr1Te1,2.5700000000000003,"{'N': -0.3333333333333333, 'Sr': 2.0, 'Te': -1.0}"
La1N2O1Os1,1.85,"{'La': 3.0, 'N': -3.0, 'O': -2.0, 'Os': 5.0}"
Cd1Co1O3,1.46,"({'Cd': 2.0, 'Co': 4.0, 'O': -2.0},)"
F1Mg2N1O1,1.52,"({'F': -1.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0},)"
Al1F1Mg1O2,0.88,"({'Al': 3.0, 'F': -1.0, 'Mg': 2.0, 'O': -2.0},)"
N2O1Os1Ru1,1.95,"{'N': -3.0, 'O': -2.0, 'Os': 3.0, 'Ru': 5.0}"
