formula,target,oxidation_states
F1Fe1O2Os1,1.5699999999999998,"{'F': -1.0, 'Fe': 3.0, 'O': -2.0, 'Os': 2.0}"
Cs1F1O2Rb1,1.51,[]
N3Re1Ta1,1.47,"{'N': -3.0, 'Re': 4.0, 'Ta': 5.0}"
F1O2Rh1Te1,1.33,[]
Cr1Mo1N2O1,1.04,"{'Cr': 2.0, 'Mo': 6.0, 'N': -3.0, 'O': -2.0}"
Cs1N1O2Os1,2.27,"{'Cs': 1.0, 'N': -3.0, 'O': -2.0, 'Os': 6.0}"
N1O2Pb1Sc1,1.1800000000000002,"{'N': -3.0, 'O': -2.0, 'Pb': 4.0, 'Sc': 3.0}"
Ag1F1N1Nb1O1,1.25,"{'Ag': 1.0, 'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0}"
F1N1O1Ti2,0.22,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ti': 3.0}"
F1La1N1O1Si1,1.43,"{'F': -1.0, 'La': 2.0, 'N': -3.0, 'O': -2.0, 'Si': 4.0}"
Cr1O2Os1S1,1.1,"{'Cr': 3.0, 'O': -2.0, 'Os': 3.0, 'S': -2.0}"
F1Hf1Ir1O2,1.64,[]
K1Li1N3,3.26,"({'K': 1.0, 'Li': 1.0, 'N': -0.6666666666666666},)"
Mo1O2Rh1S1,1.19,"{'Mo': 3.0, 'O': -2.0, 'Rh': 3.0, 'S': -2.0}"
B1N2O1Ti1,1.91,"{'B': 3.0, 'N': -2.5, 'O': -2.0, 'Ti': 4.0}"
Ag1Mg1O2S1,1.0699999999999998,"({'Ag': 3.0, 'Mg': 2.0, 'O': -2.0, 'S': -1.0},)"
Mo1N1O2Si1,1.05,"{'Mo': 3.0, 'N': -3.0, 'O': -2.0, 'Si': 4.0}"
Bi1F1N1Ni1O1,1.08,"{'Bi': 3.0, 'F': -1.0, 'N': -3.0, 'Ni': 3.0, 'O': -2.0}"
N1Nb1O2Sn1,0.5599999999999999,"{'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Sn': 2.0}"
Mo1N2O1Pt1,1.17,"{'Mo': 6.0, 'N': -3.0, 'O': -2.0, 'Pt': 2.0}"
Cr1Mn1O2S1,0.65,"{'Cr': 4.0, 'Mn': 2.0, 'O': -2.0, 'S': -2.0}"
Bi1F1O2W1,1.31,"{'Bi': 3.0, 'F': -1.0, 'O': -2.0, 'W': 2.0}"
Cr1N1Ni1O2,1.1800000000000002,"{'Cr': 5.0, 'N': -3.0, 'Ni': 2.0, 'O': -2.0}"
Mo1O3Sb1,0.95,"({'Mo': 3.0, 'O': -2.0, 'Sb': 3.0},)"
Au1Mo1N3,1.58,"{'Au': 3.0, 'Mo': 6.0, 'N': -3.0}"
O3Y2,0.56,"({'O': -2.0, 'Y': 3.0},)"
F1O2Re2,1.78,[]
F1Fe1N1O1Te1,1.2,"{'F': -1.0, 'Fe': 2.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
Fe1K1N2O1,2.13,"{'Fe': 3.0, 'K': 1.0, 'N': -1.0, 'O': -2.0}"
Ir1O2S1Y1,1.1,"({'Ir': 3.0, 'O': -2.0, 'S': -2.0, 'Y': 3.0},)"
O3Pd1Sn1,1.11,"{'O': -2.0, 'Pd': 2.0, 'Sn': 4.0}"
O2Rh1Ru1S1,1.36,"{'O': -2.0, 'Rh': 3.0, 'Ru': 3.0, 'S': -2.0}"
Mn1N2O1Re1,0.92,"{'Mn': 2.0, 'N': -3.0, 'O': -2.0, 'Re': 6.0}"
F1Nb2O2,0.84,"({'F': -1.0, 'Nb': 2.5, 'O': -2.0},)"
Ag1Cu1N2O1,2.13,"{'Ag': 1.0, 'Cu': 1.0, 'N': 0.0, 'O': -2.0}"
F1N1O1Ta1V1,1.17,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ta': 3.0, 'V': 3.0}"
Cu1Fe1N2O1,1.4300000000000002,"{'Cu': 1.0, 'Fe': 3.0, 'N': -1.0, 'O': -2.0}"
N2O1Pt1Sn1,1.35,"{'N': -3.0, 'O': -2.0, 'Pt': 4.0, 'Sn': 4.0}"
Cr1N1O2Te1,0.97,"{'Cr': 3.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
Be1N2O1Y1,1.98,"({'Be': 2.0, 'N': -1.5, 'O': -2.0, 'Y': 3.0},)"
Ga1N3V1,1.5699999999999998,"{'Ga': 3.0, 'N': -2.6666666666666665, 'V': 5.0}"
F1O2Os1Pt1,1.88,"{'F': -1.0, 'O': -2.0, 'Os': -1.0, 'Pt': 6.0}"
As1Nb1O2S1,1.15,"{'As': 3.0, 'Nb': 3.0, 'O': -2.0, 'S': -2.0}"
Ni1O3Ru1,1.53,"{'Ni': 2.0, 'O': -2.0, 'Ru': 4.0}"
Cd2N3,2.02,"({'Cd': 2.0, 'N': -1.3333333333333333},)"
N1O2Tl1Y1,1.52,"({'N': -2.0, 'O': -2.0, 'Tl': 3.0, 'Y': 3.0},)"
F1In1N1O1W1,1.1800000000000002,"{'F': -1.0, 'In': 3.0, 'N': -3.0, 'O': -2.0, 'W': 3.0}"
La1N2O1Y1,1.26,"{'La': 3.0, 'N': -2.0, 'O': -2.0, 'Y': 3.0}"
F1O2Te1V1,1.03,[]
K1Nb1O2S1,1.87,"{'K': 1.0, 'Nb': 5.0, 'O': -2.0, 'S': -2.0}"
Ga1N1O2Os1,1.24,"{'Ga': 3.0, 'N': -3.0, 'O': -2.0, 'Os': 4.0}"
Be1F1N1O1Zr1,1.17,"{'Be': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
N3Ru1W1,1.08,"{'N': -3.0, 'Ru': 3.0, 'W': 6.0}"
Bi1F1Mg1N1O1,1.31,"{'Bi': 3.0, 'F': -1.0, 'Mg': 2.0, 'N': -2.0, 'O': -2.0}"
N1O2Sb1Sn1,0.79,"{'N': -3.0, 'O': -2.0, 'Sb': 3.0, 'Sn': 4.0}"
F1Hf1Ni1O2,1.16,"({'F': -1.0, 'Hf': 4.0, 'Ni': 1.0, 'O': -2.0},)"
Nb2O2S1,0.64,"{'Nb': 3.0, 'O': -2.0, 'S': -2.0}"
B1N2O1Zr1,1.5699999999999998,"{'B': 3.0, 'N': -2.5, 'O': -2.0, 'Zr': 4.0}"
B1F1Fe1N1O1,1.83,"{'B': 3.0, 'F': -1.0, 'Fe': 3.0, 'N': -3.0, 'O': -2.0}"
In1N2O1Rb1,2.78,"{'In': 3.0, 'N': -1.0, 'O': -2.0, 'Rb': 1.0}"
N2O1Pt2,1.78,"{'N': -3.0, 'O': -2.0, 'Pt': 4.0}"
Cr1N3Rb1,2.12,"{'Cr': 2.0, 'N': -1.0, 'Rb': 1.0}"
Mg1N1O2Rb1,2.17,"({'Mg': 2.0, 'N': 1.0, 'O': -2.0, 'Rb': 1.0},)"
As1Mg1O2S1,0.88,"{'As': 3.0, 'Mg': 2.0, 'O': -2.0, 'S': -1.0}"
Al1F1O2Tl1,1.22,[]
Co1N1O2Re1,1.37,"{'Co': 2.0, 'N': -3.0, 'O': -2.0, 'Re': 5.0}"
Hg1Mn1O3,1.19,"({'Hg': 2.0, 'Mn': 4.0, 'O': -2.0},)"
Al1F1N1O1Sb1,1.27,"{'Al': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sb': 3.0}"
Ba1F1Ni1O2,1.32,"({'Ba': 2.0, 'F': -1.0, 'Ni': 3.0, 'O': -2.0},)"
In1Na1O3,1.32,[]
Ca1K1O3,1.31,[]
Be1F1Mo1N1O1,1.5,"{'Be': 2.0, 'F': -1.0, 'Mo': 4.0, 'N': -3.0, 'O': -2.0}"
F1Ga1N1O1W1,1.01,"{'F': -1.0, 'Ga': 3.0, 'N': -3.0, 'O': -2.0, 'W': 3.0}"
F1Fe1O2Re1,1.32,"({'F': -1.0, 'Fe': 2.0, 'O': -2.0, 'Re': 3.0},)"
Cu1F1N1Nb1O1,0.97,"{'Cu': 1.0, 'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0}"
F1Hf1O2Pt1,1.36,[]
Li1Ni1O3,1.61,[]
Au1O2S1Zn1,1.34,"({'Au': 3.0, 'O': -2.0, 'S': -1.0, 'Zn': 2.0},)"
K1N2O1Os1,3.0,"{'K': 1.0, 'N': -3.0, 'O': -2.0, 'Os': 7.0}"
B1Cu1N1O2,2.03,"{'B': 3.0, 'Cu': 2.0, 'N': -1.0, 'O': -2.0}"
Mg1N1O2Pd1,1.69,"({'Mg': 2.0, 'N': -2.0, 'O': -2.0, 'Pd': 4.0},)"
Bi1F1Ir1N1O1,1.49,"{'Bi': 3.0, 'F': -1.0, 'Ir': 3.0, 'N': -3.0, 'O': -2.0}"
Co1F1O2Re1,1.36,"{'Co': 2.0, 'F': -1.0, 'O': -2.0, 'Re': 3.0}"
N3Rh2,1.6,"{'N': -2.3333333333333335, 'Rh': 3.5}"
Ag1F1Hf1N1O1,1.5499999999999998,"{'Ag': 2.0, 'F': -1.0, 'Hf': 4.0, 'N': -3.0, 'O': -2.0}"
O2S1Si1Zn1,1.38,"{'O': -2.0, 'S': -2.0, 'Si': 4.0, 'Zn': 2.0}"
Ca1N3Sr1,2.75,"({'Ca': 2.0, 'N': -1.3333333333333333, 'Sr': 2.0},)"
F1Hg1N1O1Zr1,1.45,"{'F': -1.0, 'Hg': 2.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
F1Fe1Mn1N1O1,1.05,"{'F': -1.0, 'Fe': 3.0, 'Mn': 3.0, 'N': -3.0, 'O': -2.0}"
Al1Hg1O2S1,1.76,"({'Al': 3.0, 'Hg': 2.0, 'O': -2.0, 'S': -1.0},)"
Ge1N1Ni1O2,1.0,"{'Ge': 4.0, 'N': -3.0, 'Ni': 3.0, 'O': -2.0}"
B1Cr1N2O1,1.87,"{'B': 3.0, 'Cr': 5.0, 'N': -3.0, 'O': -2.0}"
F1O2Sn1Y1,0.85,"({'F': -1.0, 'O': -2.0, 'Sn': 2.0, 'Y': 3.0},)"
Fe1O3Tl1,1.31,"({'Fe': 3.0, 'O': -2.0, 'Tl': 3.0},)"
Cd1O3W1,0.85,"({'Cd': 2.0, 'O': -2.0, 'W': 4.0},)"
As1Ca1N3,2.44,"{'As': 5.0, 'Ca': 2.0, 'N': -2.3333333333333335}"
F1O2Y2,0.78,[]
N2Ni1O1Pt1,1.63,"{'N': -3.0, 'Ni': 2.0, 'O': -2.0, 'Pt': 6.0}"
Co1O3Sc1,1.06,"{'Co': 3.0, 'O': -2.0, 'Sc': 3.0}"
Au1Cr1O3,1.18,"{'Au': 3.0, 'Cr': 3.0, 'O': -2.0}"
N1O2Sn1Te1,1.12,"{'N': -3.0, 'O': -2.0, 'Sn': 3.0, 'Te': 4.0}"
Mo1N3Zr1,0.93,"{'Mo': 6.0, 'N': -3.0, 'Zr': 3.0}"
F1O2Re1Sr1,1.87,"({'F': -1.0, 'O': -2.0, 'Re': 3.0, 'Sr': 2.0},)"
Au1F1Li1N1O1,2.08,"{'Au': 5.0, 'F': -1.0, 'Li': 1.0, 'N': -3.0, 'O': -2.0}"
Co1Cs1O2S1,2.6,"{'Co': 4.0, 'Cs': 1.0, 'O': -2.0, 'S': -1.0}"
Ba1F1O2Sn1,0.73,"({'Ba': 2.0, 'F': -1.0, 'O': -2.0, 'Sn': 3.0},)"
N1O2Ru1V1,1.39,"{'N': -3.0, 'O': -2.0, 'Ru': 2.0, 'V': 5.0}"
F1La1Mo1O2,1.41,"{'F': -1.0, 'La': 3.0, 'Mo': 2.0, 'O': -2.0}"
Cu1F1O2Sb1,0.93,"({'Cu': 2.0, 'F': -1.0, 'O': -2.0, 'Sb': 3.0},)"
Co1Hg1O3,1.7399999999999998,"({'Co': 4.0, 'Hg': 2.0, 'O': -2.0},)"
Nb1O3Rb1,0.6599999999999999,"({'Nb': 5.0, 'O': -2.0, 'Rb': 1.0},)"
O3Pt1Te1,1.63,"({'O': -2.0, 'Pt': 2.0, 'Te': 4.0},)"
F1La1Mo1N1O1,1.33,"{'F': -1.0, 'La': 3.0, 'Mo': 3.0, 'N': -3.0, 'O': -2.0}"
Mg1O3V1,0.55,"({'Mg': 2.0, 'O': -2.0, 'V': 4.0},)"
F1O2Pb1Pd1,1.16,[]
F1Na1O2Zr1,0.98,"({'F': -1.0, 'Na': 1.0, 'O': -2.0, 'Zr': 4.0},)"
Co1O2Pt1S1,1.2999999999999998,"{'Co': 2.0, 'O': -2.0, 'Pt': 4.0, 'S': -2.0}"
Ca1N3Zn1,2.09,"({'Ca': 2.0, 'N': -1.3333333333333333, 'Zn': 2.0},)"
Al1F1N1O1Re1,1.57,"({'Al': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 3.0},)"
Ag1O3Tl1,1.7200000000000002,"({'Ag': 3.0, 'O': -2.0, 'Tl': 3.0},)"
F1N1O1Pt1Sr1,2.07,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pt': 4.0, 'Sr': 2.0}"
Be1Cs1F1N1O1,2.96,[]
F1Mo1O2Sr1,1.15,"({'F': -1.0, 'Mo': 3.0, 'O': -2.0, 'Sr': 2.0},)"
Ir1N2O1Ta1,1.18,"{'Ir': 3.0, 'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
La1Mg1N1O2,1.21,"({'La': 3.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0},)"
Be1Li1N3,2.26,"({'Be': 2.0, 'Li': 1.0, 'N': -1.0},)"
Ir1Mn1O3,1.24,"{'Ir': 4.0, 'Mn': 2.0, 'O': -2.0}"
N3Ru1Ta1,1.14,"{'N': -3.0, 'Ru': 4.0, 'Ta': 5.0}"
La1N3Na1,2.2,"{'La': 2.0, 'N': -1.0, 'Na': 1.0}"
Ir1O2S1Si1,1.72,"({'Ir': 4.0, 'O': -2.0, 'S': 4.0, 'Si': -4.0},)"
Cu1O3Os1,1.55,"{'Cu': 1.0, 'O': -2.0, 'Os': 5.0}"
F1N1Nb1O1Tl1,1.16,"{'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Tl': 1.0}"
Co1F1Na1O2,1.73,"({'Co': 4.0, 'F': -1.0, 'Na': 1.0, 'O': -2.0},)"
Li1N3Zn1,2.7,"({'Li': 1.0, 'N': -1.0, 'Zn': 2.0},)"
Al1La1O2S1,0.97,"{'Al': 3.0, 'La': 3.0, 'O': -2.0, 'S': -2.0}"
Bi1N3Zr1,1.32,"{'Bi': 5.0, 'N': -3.0, 'Zr': 4.0}"
Co1Fe1N1O2,1.04,"{'Co': 4.0, 'Fe': 3.0, 'N': -3.0, 'O': -2.0}"
Au1Ge1N1O2,1.48,"{'Au': 3.0, 'Ge': 4.0, 'N': -3.0, 'O': -2.0}"
F1Ir1O2Si1,1.92,[]
Co1Li1N2O1,2.35,"{'Co': 1.0, 'Li': 1.0, 'N': 0.0, 'O': -2.0}"
Be1N1O2Os1,1.82,"{'Be': 2.0, 'N': -3.0, 'O': -2.0, 'Os': 5.0}"
F1Hf1N1O1Ru1,1.44,"({'F': -1.0, 'Hf': 4.0, 'N': -3.0, 'O': -2.0, 'Ru': 2.0},)"
N3Sn1Ta1,1.0699999999999998,"{'N': -3.0, 'Sn': 4.0, 'Ta': 5.0}"
Mn2N1O2,0.78,"{'Mn': 3.5, 'N': -3.0, 'O': -2.0}"
F1N1O1Te1Ti1,1.21,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0, 'Ti': 2.0}"
Ca1N1O2Pb1,1.22,"({'Ca': 2.0, 'N': -2.0, 'O': -2.0, 'Pb': 4.0},)"
Ag1Mo1N2O1,1.33,"{'Ag': 2.0, 'Mo': 6.0, 'N': -3.0, 'O': -2.0}"
Cd1N1Ni1O2,1.47,"{'Cd': 2.0, 'N': -1.0, 'Ni': 3.0, 'O': -2.0}"
N2O1Os1Sr1,2.49,"{'N': -3.0, 'O': -2.0, 'Os': 6.0, 'Sr': 2.0}"
F1Mg1O2Sn1,0.73,"({'F': -1.0, 'Mg': 2.0, 'O': -2.0, 'Sn': 3.0},)"
F1Hf1O2Re1,1.5699999999999998,[]
Ge1N1O2Si1,1.06,"{'Ge': 3.0, 'N': -3.0, 'O': -2.0, 'Si': 4.0}"
F1Mn1N1O1Zr1,1.03,"{'F': -1.0, 'Mn': 2.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
Co1La1N1O2,1.4,"{'Co': 4.0, 'La': 3.0, 'N': -3.0, 'O': -2.0}"
F1In1N1O1Y1,1.08,"{'F': -1.0, 'In': 3.0, 'N': -3.0, 'O': -2.0, 'Y': 3.0}"
Cu1N1O2Pt1,1.94,"{'Cu': 1.0, 'N': -3.0, 'O': -2.0, 'Pt': 6.0}"
Ga1Ge1O3,0.76,"{'Ga': 2.0, 'Ge': 4.0, 'O': -2.0}"
Mn1N2O1Sn1,1.04,"{'Mn': 4.0, 'N': -3.0, 'O': -2.0, 'Sn': 4.0}"
F1In1Mo1O2,0.7300000000000001,"{'F': -1.0, 'In': 3.0, 'Mo': 2.0, 'O': -2.0}"
Be1Hf1O3,1.13,"({'Be': 2.0, 'Hf': 4.0, 'O': -2.0},)"
F1Fe2N1O1,1.14,"{'F': -1.0, 'Fe': 3.0, 'N': -3.0, 'O': -2.0}"
Cr1F1O2Rb1,1.72,"({'Cr': 4.0, 'F': -1.0, 'O': -2.0, 'Rb': 1.0},)"
La1N3V1,1.34,"{'La': 3.0, 'N': -2.6666666666666665, 'V': 5.0}"
N3Sb1Ti1,1.52,"{'N': -3.0, 'Sb': 5.0, 'Ti': 4.0}"
O2S1Sr2,1.66,[]
N3Nb1Ti1,0.81,"{'N': -3.0, 'Nb': 5.0, 'Ti': 4.0}"
B1Co1F1O2,1.7400000000000002,"({'B': 3.0, 'Co': 2.0, 'F': -1.0, 'O': -2.0},)"
Hg1N3Te1,2.31,"{'Hg': 2.0, 'N': -0.3333333333333333, 'Te': -1.0}"
Mo1N3W1,1.3,"{'Mo': 6.0, 'N': -3.0, 'W': 3.0}"
F1Mg1N1O1Rh1,1.74,"{'F': -1.0, 'Mg': 2.0, 'N': -3.0, 'O': -2.0, 'Rh': 4.0}"
Hf1N1O2Ta1,1.42,"({'Hf': 4.0, 'N': -3.0, 'O': -2.0, 'Ta': 3.0},)"
Ga1N3Pb1,1.75,"{'Ga': 3.0, 'N': -1.6666666666666667, 'Pb': 2.0}"
Fe1La1O3,0.8899999999999999,"({'Fe': 3.0, 'La': 3.0, 'O': -2.0},)"
N3V2,1.14,"{'N': -3.0, 'V': 4.5}"
Cu1N1O2Tl1,1.94,"{'Cu': 2.0, 'N': 1.0, 'O': -2.0, 'Tl': 1.0}"
Ba1N1O2Rb1,1.76,"({'Ba': 2.0, 'N': 1.0, 'O': -2.0, 'Rb': 1.0},)"
Cs1Na1O2S1,2.6,"({'Cs': 1.0, 'Na': 1.0, 'O': -2.0, 'S': 2.0},)"
F1O2Sb1Te1,1.09,"({'F': -1.0, 'O': -2.0, 'Sb': -1.0, 'Te': 6.0},)"
Fe1Ge1O2S1,0.87,"{'Fe': 2.0, 'Ge': 4.0, 'O': -2.0, 'S': -2.0}"
B1N3Ni1,1.93,"{'B': 3.0, 'N': -1.6666666666666667, 'Ni': 2.0}"
As1F1N1O1Rb1,2.1100000000000003,"{'As': 5.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rb': 1.0}"
Ba1Bi1F1O2,0.8999999999999999,"({'Ba': 2.0, 'Bi': 3.0, 'F': -1.0, 'O': -2.0},)"
Ir1O3Ru1,1.98,"{'Ir': 4.0, 'O': -2.0, 'Ru': 2.0}"
