formula,target,oxidation_states
Cl18Er3Li9,1.742565445925442,"({'Cl': -1.0, 'Er': 3.0, 'Li': 1.0},)"
K2O12P4Sr1,1.548982031313899,"({'K': 1.0, 'O': -2.0, 'P': 5.0, 'Sr': 2.0},)"
Ca8O12Pt2,2.1718655575337715,"({'Ca': 2.0, 'O': -2.0, 'Pt': 4.0},)"
Fe1Te1Ti1,4.621601526166767,[]
F8O8S4,1.3415165547493877,"({'F': -1.0, 'O': -2.0, 'S': 6.0},)"
Ga1Mo4Se8,4.019361806721726,"{'Ga': 3.0, 'Mo': 3.25, 'Se': -2.0}"
Li2Na2O14P4Zn2,1.5884340296866806,"({'Li': 1.0, 'Na': 1.0, 'O': -2.0, 'P': 5.0, 'Zn': 2.0},)"
Cl18Cs5H4N1Te3,1.7853641085224008,"{'Cl': -1.0, 'Cs': 1.0, 'H': 1.0, 'N': -3.0, 'Te': 4.0}"
F8K4Na2Nb2O4,1.5964209177224782,"({'F': -1.0, 'K': 1.0, 'Na': 1.0, 'Nb': 5.0, 'O': -2.0},)"
F2O4Rb2S2,1.4761436244485155,"({'F': -1.0, 'O': -2.0, 'Rb': 1.0, 'S': 4.0},)"
Cu4Na2Nb2S8,2.2427307016224662,"{'Cu': 1.0, 'Na': 1.0, 'Nb': 5.0, 'S': -2.0}"
F2Hg2,2.1093442898969204,"({'F': -1.0, 'Hg': 1.0},)"
Al4Be1Cl2Na8O24Si7,1.5131518980811764,"({'Al': 3.0, 'Be': 2.0, 'Cl': -1.0, 'Na': 1.0, 'O': -2.0, 'Si': 4.0},)"
C8H8O16Sr4,1.5677398806349645,"{'C': 2.0, 'H': 1.0, 'O': -2.0, 'Sr': 2.0}"
Nb4O22Te6,2.2219750973702053,"{'Nb': 5.0, 'O': -2.0, 'Te': 4.0}"
Mg8Na2O24V6,1.9119105627617627,"({'Mg': 2.0, 'Na': 1.0, 'O': -2.0, 'V': 5.0},)"
F4Nb2O8Ti2Tl2,2.241734744938987,"{'F': -1.0, 'Nb': 5.0, 'O': -2.0, 'Ti': 4.0, 'Tl': 1.0}"
Cl2O2Sc2,2.060352882396605,"({'Cl': -1.0, 'O': -2.0, 'Sc': 3.0},)"
Cl2F2Sn2,2.27842065182588,"({'Cl': -1.0, 'F': -1.0, 'Sn': 2.0},)"
Sb4Se8Tl4,4.086563348340509,"{'Sb': 3.0, 'Se': -2.0, 'Tl': 1.0}"
O18P6Y2,1.5731309544980672,"({'O': -2.0, 'P': 5.0, 'Y': 3.0},)"
Al6In6S18,2.326079820929052,"{'Al': 3.0, 'In': 3.0, 'S': -2.0}"
H12N4,1.47720452036167,"{'H': 1.0, 'N': -3.0}"
Mg108N144W36,2.2736556467504045,"{'Mg': 2.0, 'N': -3.0, 'W': 6.0}"
Ag4Cd2Ge2S8,2.646006235820316,"{'Ag': 1.0, 'Cd': 2.0, 'Ge': 4.0, 'S': -2.0}"
F6K1Ru1,1.5490951122079857,"({'F': -1.0, 'K': 1.0, 'Ru': 5.0},)"
F6K1Os1,1.5129709184250637,"({'F': -1.0, 'K': 1.0, 'Os': 5.0},)"
As3Na3Sr3,3.0118313919164423,"({'As': -3.0, 'Na': 1.0, 'Sr': 2.0},)"
F12Mn8O2,1.699909017173174,"({'F': -1.0, 'Mn': 2.0, 'O': -2.0},)"
As1F6K1,1.3940349110870147,"({'As': 5.0, 'F': -1.0, 'K': 1.0},)"
F3Mg1Rb1,1.4783500938546317,"({'F': -1.0, 'Mg': 2.0, 'Rb': 1.0},)"
Br16In4Na4,1.7455671475674222,"{'Br': -1.0, 'In': 3.0, 'Na': 1.0}"
Fe1O16P4Sb3,1.9943882102873889,"{'Fe': 3.0, 'O': -2.0, 'P': 5.0, 'Sb': 3.0}"
I4K18Li6O26,1.8318792718589991,[]
Cs1F3Sn1,1.679777366200652,"({'Cs': 1.0, 'F': -1.0, 'Sn': 2.0},)"
O6Rb8Sn2,1.9463585658009328,"({'O': -2.0, 'Rb': 1.0, 'Sn': 2.0},)"
Cu3Nb1Te4,3.1343651669835784,"{'Cu': 1.0, 'Nb': 5.0, 'Te': -2.0}"
Li6O12Ti3V3,2.776422938482776,"{'Li': 1.0, 'O': -2.0, 'Ti': 4.0, 'V': 2.0}"
As2Cs2F8,1.4678818072310862,"({'As': 3.0, 'Cs': 1.0, 'F': -1.0},)"
H48Se8Si16,1.6382013510758269,"{'H': 1.0, 'Se': -2.0, 'Si': -2.0}"
Dy2O38Ta14,2.3597290804949065,"({'Dy': 3.0, 'O': -2.0, 'Ta': 5.0},)"
B6N10Sr6,2.104916071169268,"{'B': 3.0, 'N': -3.0, 'Sr': 2.0}"
F7Li4O1V2,1.6530282312572082,"({'F': -1.0, 'Li': 1.0, 'O': -2.0, 'V': 2.5},)"
I1Na1,1.8256505689627247,"({'I': -1.0, 'Na': 1.0},)"
La5Te8Tl1,3.5325052016946823,"{'La': 3.0, 'Te': -2.0, 'Tl': 1.0}"
As1F6N1S2,1.5620499351777215,"{'As': 5.0, 'F': -1.0, 'N': 5.0, 'S': -2.0}"
Ce3O16Zr5,2.5769751647128407,"({'Ce': 4.0, 'O': -2.0, 'Zr': 4.0},)"
La8O24Te4,2.0377648703092968,"({'La': 3.0, 'O': -2.0, 'Te': 6.0},)"
Nb2O14Sm6,2.2350011931391296,"({'Nb': 5.0, 'O': -2.0, 'Sm': 3.0},)"
As4K12Se12,1.9861112758352688,"{'As': 3.0, 'K': 1.0, 'Se': -2.0}"
Ba10Cr2N10,3.848759323903397,"{'Ba': 2.0, 'Cr': 5.0, 'N': -3.0}"
H14I2O20S2,1.5751190431202335,[]
Al8La7O24Sc1,2.238972978845436,"({'Al': 3.0, 'La': 3.0, 'O': -2.0, 'Sc': 3.0},)"
Al7Ga1La8O24,2.1883783950679088,"({'Al': 3.0, 'Ga': 3.0, 'La': 3.0, 'O': -2.0},)"
Ge1Mn1Te4Tl2,3.8187916500729218,"{'Ge': 4.0, 'Mn': 2.0, 'Te': -2.0, 'Tl': 1.0}"
As28Ba6,3.2566342543593483,"({'As': -0.42857142857142855, 'Ba': 2.0},)"
Li2N6Zr4,3.0435652887143174,"{'Li': 1.0, 'N': -3.0, 'Zr': 4.0}"
Li4O6Si2,1.6632907142168505,"({'Li': 1.0, 'O': -2.0, 'Si': 4.0},)"
Al4Ca4H20,2.2024567343461405,"({'Al': 3.0, 'Ca': 2.0, 'H': -1.0},)"
Li20O24P4Si2,1.5872554929815177,"({'Li': 1.0, 'O': -2.0, 'P': 5.0, 'Si': 4.0},)"
Li2O4Tm2,1.9356482979439564,"({'Li': 1.0, 'O': -2.0, 'Tm': 3.0},)"
H6Li2O12Se4,1.7599024594183243,"{'H': 1.0, 'Li': 1.0, 'O': -2.0, 'Se': 4.0}"
C2Fe2Na5O14P2,1.6610088299986046,"{'C': 4.0, 'Fe': 2.5, 'Na': 1.0, 'O': -2.0, 'P': 5.0}"
Na8O8Sn4,2.0741740524845063,"({'Na': 1.0, 'O': -2.0, 'Sn': 2.0},)"
Fe2Na4O4,1.94888138855772,"({'Fe': 2.0, 'Na': 1.0, 'O': -2.0},)"
F4K2,1.4022600804891128,[]
F3Fe1Li6O3,1.5653498011626743,"({'F': -1.0, 'Fe': 3.0, 'Li': 1.0, 'O': -2.0},)"
C2Na2Nd2O14P2,1.840982255934768,[]
Ag4O6,3.832268518775791,"({'Ag': 3.0, 'O': -2.0},)"
Fe2Li2O4,2.253723487166348,"({'Fe': 3.0, 'Li': 1.0, 'O': -2.0},)"
Ba2H4O8Sn4,2.094770154456092,"{'Ba': 2.0, 'H': 1.0, 'O': -2.0, 'Sn': 2.0}"
C2Na6O14P2Zn2,1.6120453881120511,"({'C': 4.0, 'Na': 1.0, 'O': -2.0, 'P': 5.0, 'Zn': 2.0},)"
Ba8Na8O12,1.977800377523812,"({'Ba': 2.0, 'Na': 1.0, 'O': -2.0},)"
F12Pb4,1.8582238831744684,"({'F': -1.0, 'Pb': 3.0},)"
H8N2O8Re2,1.6231240453725853,"{'H': 1.0, 'N': -3.0, 'O': -2.0, 'Re': 7.0}"
Ba2H6Ru1,2.1047372757662663,"({'Ba': 2.0, 'H': -1.0, 'Ru': 2.0},)"
Cd2P4Si2,3.2845073197259484,"{'Cd': 2.0, 'P': 1.0, 'Si': -4.0}"
C2Li6O14P2Zn2,1.6447807351336126,"({'C': 4.0, 'Li': 1.0, 'O': -2.0, 'P': 5.0, 'Zn': 2.0},)"
Ca2O6Pt2,2.7034455792562144,"({'Ca': 2.0, 'O': -2.0, 'Pt': 4.0},)"
Cl4Hg6Te4,2.5795623659838123,"{'Cl': -1.0, 'Hg': 2.0, 'Te': -2.0}"
Ba3Ge12O27,1.8635054780350555,"({'Ba': 2.0, 'Ge': 4.0, 'O': -2.0},)"
O2Se1Y2,2.3504771892894416,"({'O': -2.0, 'Se': -2.0, 'Y': 3.0},)"
O18P4V2Zn4,1.7319541949293389,"{'O': -2.0, 'P': 5.0, 'V': 4.0, 'Zn': 2.0}"
Pb2S8Tb4,3.112475060141045,"({'Pb': 2.0, 'S': -2.0, 'Tb': 3.0},)"
Ag2Dy2Te4,3.3560267182090984,"({'Ag': 1.0, 'Dy': 3.0, 'Te': -2.0},)"
Br6Ni2Rb2,2.0363279860245185,"({'Br': -1.0, 'Ni': 2.0, 'Rb': 1.0},)"
Cu2Ge2La6Se14,3.0028257802720857,"{'Cu': 1.0, 'Ge': 4.0, 'La': 3.0, 'Se': -2.0}"
Ba4C2Cu1Na1O10,1.932616878742396,"({'Ba': 2.0, 'C': 4.0, 'Cu': 3.0, 'Na': 1.0, 'O': -2.0},)"
C4Cr2Li4O12,1.6411450850929106,"{'C': 4.0, 'Cr': 2.0, 'Li': 1.0, 'O': -2.0}"
B8O14Sr2,1.7774847397375877,"({'B': 3.0, 'O': -2.0, 'Sr': 2.0},)"
Cs2N4Ta2,2.499849328792971,"{'Cs': 1.0, 'N': -3.0, 'Ta': 5.0}"
Hg1Na2O2,1.902222910176397,"({'Hg': 2.0, 'Na': 1.0, 'O': -2.0},)"
Ag6P14Sn2,4.017005518210467,"{'Ag': 1.0, 'P': -0.7142857142857143, 'Sn': 2.0}"
Rb2Te5,4.089172695464663,"({'Rb': 1.0, 'Te': -0.4},)"
Mn2O6Zr2,2.221732807217524,"{'Mn': 2.0, 'O': -2.0, 'Zr': 4.0}"
I2In2,2.908321394436285,"({'I': -1.0, 'In': 1.0},)"
Cs2Ga2S4,1.903140212035536,"{'Cs': 1.0, 'Ga': 3.0, 'S': -2.0}"
Cl8O16,1.7623847480048165,[]
Ca4I2N2,2.382170648799115,"({'Ca': 2.0, 'I': -1.0, 'N': -3.0},)"
Cl2Co1,3.956008088995544,"({'Cl': -1.0, 'Co': 2.0},)"
C1N1Na1O1,1.4686095464758415,"{'C': 4.0, 'N': -3.0, 'Na': 1.0, 'O': -2.0}"
Cl8Nb2,1.8897089723023,"({'Cl': -1.0, 'Nb': 4.0},)"
Li2O6U2,2.3526397230912046,"({'Li': 1.0, 'O': -2.0, 'U': 5.0},)"
Cl4O14,1.4789636010846696,[]
I12Te2Tl4,2.5042630319783368,"{'I': -1.0, 'Te': 4.0, 'Tl': 1.0}"
In2Li2Te4,2.6795377710841595,"{'In': 3.0, 'Li': 1.0, 'Te': -2.0}"
K2Li2O10Si4,1.5716018367682487,"({'K': 1.0, 'Li': 1.0, 'O': -2.0, 'Si': 4.0},)"
O4Pr4Se3,2.7354047232539465,"{'O': -2.0, 'Pr': 3.5, 'Se': -2.0}"
Li3O8P2Ti1,2.0594421125985707,"{'Li': 1.0, 'O': -2.0, 'P': 5.0, 'Ti': 3.0}"
K30Mo14N38,2.271799727088636,"{'K': 1.0, 'Mo': 6.0, 'N': -3.0}"
Cd4O24P8,1.671341975778745,"({'Cd': 2.0, 'O': -2.0, 'P': 5.0},)"
Bi1Rb1S2,2.729728557933913,"{'Bi': 3.0, 'Rb': 1.0, 'S': -2.0}"
Cl6Cs2Pb1,1.7162438637909263,"({'Cl': -1.0, 'Cs': 1.0, 'Pb': 4.0},)"
Br6Cs2Pt1,1.8765469174346097,"{'Br': -1.0, 'Cs': 1.0, 'Pt': 4.0}"
As2Cl10,1.5938423175877008,"({'As': 5.0, 'Cl': -1.0},)"
Al4Fe4Li8O16,1.881403697480771,"({'Al': 3.0, 'Fe': 3.0, 'Li': 1.0, 'O': -2.0},)"
Ag1Cl1O4,1.6784913861361737,[]
Br4Mn1Rb2,1.7958116085306133,"({'Br': -1.0, 'Mn': 2.0, 'Rb': 1.0},)"
Br18Os4Rb6,1.978720125064011,"{'Br': -1.0, 'Os': 3.0, 'Rb': 1.0}"
Au2Br6Rb2,2.5451749121294864,"{'Au': 2.0, 'Br': -1.0, 'Rb': 1.0}"
F6Mn4O2,2.791788294747431,"({'F': -1.0, 'Mn': 2.5, 'O': -2.0},)"
Bi2Na2Se4,4.828912049356761,"{'Bi': 3.0, 'Na': 1.0, 'Se': -2.0}"
H3K1Mg1,1.8843391414498616,"({'H': -1.0, 'K': 1.0, 'Mg': 2.0},)"
Cl4Nb2S4,2.153128189402566,"{'Cl': -1.0, 'Nb': 4.0, 'S': -1.0}"
Ag2O4Y2,2.2104598314981168,"({'Ag': 1.0, 'O': -2.0, 'Y': 3.0},)"
Au2Ge8Rb6,3.005605873474875,[]
Ag2Al2Se4,2.6408996573137724,"({'Ag': 1.0, 'Al': 3.0, 'Se': -2.0},)"
Cl2H12Li2O14,1.492201952373301,[]
N3Na1,1.5203069865474197,"({'N': -0.3333333333333333, 'Na': 1.0},)"
N4O2Si4,1.8606119065153448,"{'N': -3.0, 'O': -2.0, 'Si': 4.0}"
Hg1In2Te4,3.3378099107049226,"{'Hg': 2.0, 'In': 3.0, 'Te': -2.0}"
As3H5O10,1.7291616465790585,"({'As': 5.0, 'H': 1.0, 'O': -2.0},)"
P20Tl4,3.28359559020291,"{'P': -0.2, 'Tl': 1.0}"
In2Se4Zn1,2.7736589147033817,"{'In': 3.0, 'Se': -2.0, 'Zn': 2.0}"
P4Pt2Si6,4.356951954443994,"{'P': 5.0, 'Pt': -2.0, 'Si': -2.6666666666666665}"
H12Mg1O9S1,1.5241391012602483,"{'H': 1.0, 'Mg': 2.0, 'O': -2.0, 'S': 4.0}"
Mn8O14Si2,2.4295187452113503,"{'Mn': 2.5, 'O': -2.0, 'Si': 4.0}"
In12Se18,2.77810612948222,"{'In': 3.0, 'Se': -2.0}"
Ni6Sb8Zr6,5.8955067636294105,"{'Ni': 2.0, 'Sb': -3.0, 'Zr': 2.0}"
Li2O12Pr2Sr2Te2,2.0124442021250344,"{'Li': 1.0, 'O': -2.0, 'Pr': 3.0, 'Sr': 2.0, 'Te': 6.0}"
Ca1H3Rb1,1.7734266266186491,"({'Ca': 2.0, 'H': -1.0, 'Rb': 1.0},)"
Ag3O4V1,2.31109396895352,"{'Ag': 1.0, 'O': -2.0, 'V': 5.0}"
As4Si2Zn2,3.6269163210639417,"{'As': -3.0, 'Si': 4.0, 'Zn': 2.0}"
Mn1Se1,2.636810573401129,"({'Mn': 2.0, 'Se': -2.0},)"
Cs1F6O18S6Sb1,1.4983324063771708,"({'Cs': 1.0, 'F': -1.0, 'O': -2.0, 'S': 6.0, 'Sb': 5.0},)"
Ag3Cl6Y1,1.93097505594108,"({'Ag': 1.0, 'Cl': -1.0, 'Y': 3.0},)"
N10Ta6,3.290997822333248,"{'N': -3.0, 'Ta': 5.0}"
Cu2H2,3.6552009976652817,"({'Cu': 1.0, 'H': -1.0},)"
K8N56Si40,2.025107322258913,"{'K': 1.0, 'N': -3.0, 'Si': 4.0}"
Ca8N8Sn4,17.407039744501844,"({'Ca': 2.0, 'N': -3.0, 'Sn': 2.0},)"
Co2I8Rb4,1.912764142979125,"({'Co': 2.0, 'I': -1.0, 'Rb': 1.0},)"
Ca2Pr4S8,2.7730723635226937,"({'Ca': 2.0, 'Pr': 3.0, 'S': -2.0},)"
Au4Br4,2.192335132531825,"{'Au': 1.0, 'Br': -1.0}"
Ag2Bi2K4,2.970066609802996,[]
Dy1Pt1Sb1,4.84877489681672,"({'Dy': 3.0, 'Pt': -2.0, 'Sb': -1.0},)"
F8Li4V1,1.4630416945528242,"({'F': -1.0, 'Li': 1.0, 'V': 4.0},)"
Ba8Mg4O12,2.003748035777196,"({'Ba': 2.0, 'Mg': 2.0, 'O': -2.0},)"
Cu1Er1O8W2,2.290187546905275,"{'Cu': 1.0, 'Er': 3.0, 'O': -2.0, 'W': 6.0}"
I6Rb2Sn1,2.1786018452209284,"({'I': -1.0, 'Rb': 1.0, 'Sn': 4.0},)"
Ge4N12Sr10,2.396396322258348,"{'Ge': 4.0, 'N': -3.0, 'Sr': 2.0}"
K6Se6,1.8833860464599388,"({'K': 1.0, 'Se': -1.0},)"
Br2H8P2,1.96816327235996,"{'Br': -1.0, 'H': 1.0, 'P': -3.0}"
Bi2Ca1Mg2,4.092799001498444,[]
K2O2Tl2,2.2294862636939423,"({'K': 1.0, 'O': -2.0, 'Tl': 1.0},)"
Cr1Li4Mn1O12W2,2.9124194981721527,"{'Cr': 6.0, 'Li': 1.0, 'Mn': 2.0, 'O': -2.0, 'W': 6.0}"
H4K2Mn2O10P2,1.6307691436864995,"{'H': 1.0, 'K': 1.0, 'Mn': 2.0, 'O': -2.0, 'P': 5.0}"
Cu2La6S14Si2,2.664318111637571,"{'Cu': 1.0, 'La': 3.0, 'S': -2.0, 'Si': 4.0}"
Cl6Rb2Zr1,1.674891339759094,"({'Cl': -1.0, 'Rb': 1.0, 'Zr': 4.0},)"
Li4O4,1.7775451236654127,[]
Al2Cl2O2,1.7307821931138532,"({'Al': 3.0, 'Cl': -1.0, 'O': -2.0},)"
P12Sn4Sr10,3.203227539009158,"{'P': -2.3333333333333335, 'Sn': 2.0, 'Sr': 2.0}"
Br6Rh2,2.47473904348934,"({'Br': -1.0, 'Rh': 3.0},)"
Cr1O3,2.137749031130336,"({'Cr': 6.0, 'O': -2.0},)"
Bi4O4S2,3.27523978765932,"{'Bi': 3.0, 'O': -2.0, 'S': -2.0}"
Cl4Mn1Rb2,1.6880298180620783,"({'Cl': -1.0, 'Mn': 2.0, 'Rb': 1.0},)"
Cs2Hf1I6,1.9499841024993008,"({'Cs': 1.0, 'Hf': 4.0, 'I': -1.0},)"
O32P4W8,2.1883925607623507,"{'O': -2.0, 'P': 5.0, 'W': 5.5}"
Ag6As2S8,2.9347391706930286,"{'Ag': 1.0, 'As': 5.0, 'S': -2.0}"
N16Na8V8,2.530654460806532,"{'N': -3.0, 'Na': 1.0, 'V': 5.0}"
Al1Ge1Li1,4.069957002229882,[]
Mg4Mn2N6,3.8912506130206177,"{'Mg': 2.0, 'Mn': 5.0, 'N': -3.0}"
Li4O12Sn2Te2,1.9590753771443643,"({'Li': 1.0, 'O': -2.0, 'Sn': 4.0, 'Te': 6.0},)"
Li4Nb4O16Zn4,2.144421289454725,"({'Li': 1.0, 'Nb': 5.0, 'O': -2.0, 'Zn': 2.0},)"
F4Fe2,1.5545631755148024,"({'F': -1.0, 'Fe': 2.0},)"
F4Li2O4V2,1.676920093504756,"({'F': -1.0, 'Li': 1.0, 'O': -2.0, 'V': 5.0},)"
Li3Mn1O8P2,2.1464097154706203,"{'Li': 1.0, 'Mn': 3.0, 'O': -2.0, 'P': 5.0}"
Ca4O1P2,2.71393975614788,"({'Ca': 2.0, 'O': -2.0, 'P': -3.0},)"
Al4As12Ca12,3.156369222170732,"({'Al': 3.0, 'As': -3.0, 'Ca': 2.0},)"
Li5Sn2,10.537710062708626,[]
Cl6Cs2Sr2,1.5920353848663875,"({'Cl': -1.0, 'Cs': 1.0, 'Sr': 2.0},)"
Na24O16Pb4,2.016808039121887,"({'Na': 1.0, 'O': -2.0, 'Pb': 2.0},)"
F5K1O1Tl2Zr1,1.7166110994242891,"{'F': -1.0, 'K': 1.0, 'O': -2.0, 'Tl': 1.0, 'Zr': 4.0}"
O32Ru8,1.6184276319934734,[]
Na8O12Zn8,2.0179295494805234,"({'Na': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ba2F8Ni2,1.5807213543189704,"({'Ba': 2.0, 'F': -1.0, 'Ni': 2.0},)"
B6Na6O24Si6,1.6225940137117896,"({'B': 3.0, 'Na': 1.0, 'O': -2.0, 'Si': 4.0},)"
O8Sn2Zn4,2.136373952908682,"({'O': -2.0, 'Sn': 4.0, 'Zn': 2.0},)"
Al2Ba1Te4,2.6117797510460186,"({'Al': 3.0, 'Ba': 2.0, 'Te': -2.0},)"
H8N2O24P6Zr4,1.7644941673654462,"{'H': 1.0, 'N': -3.0, 'O': -2.0, 'P': 5.0, 'Zr': 4.0}"
Na8O6Sn2,1.9461523578589628,"({'Na': 1.0, 'O': -2.0, 'Sn': 2.0},)"
O16Si2Sn12,2.318972976700393,"{'O': -2.0, 'Si': 4.0, 'Sn': 2.0}"
N24W8Y8,2.694012924995919,"{'N': -3.0, 'W': 6.0, 'Y': 3.0}"
Li4Mn6O16Te2,4.0477872967832695,"{'Li': 1.0, 'Mn': 3.0, 'O': -2.0, 'Te': 5.0}"
Bi2F12K2,1.4444168373430155,"({'Bi': 5.0, 'F': -1.0, 'K': 1.0},)"
Ge2Li4O8Zn2,1.8085523676871136,"({'Ge': 4.0, 'Li': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Cu2S14Sm6Sn2,2.8102238938086983,"{'Cu': 1.0, 'S': -2.0, 'Sm': 3.0, 'Sn': 4.0}"
Mn2O12Ta4,2.4079469816976182,"{'Mn': 2.0, 'O': -2.0, 'Ta': 5.0}"
P7Ru12Sc2,1.0,[]
O12Sm4Y4,2.105233795409273,"({'O': -2.0, 'Sm': 3.0, 'Y': 3.0},)"
C4,2.491548797626301,"({'C': 0.0},)"
Li2Mn2O4,2.2119972087982123,"({'Li': 1.0, 'Mn': 3.0, 'O': -2.0},)"
